,금융비용대비매출액,총자산증가율,총자산규모,부채비율,비유동자산회전율,현금흐름,자기자본증가율,총자본순이익률,노동소득분배율,유동비율,총자본회전율,y,감사의견코드,광업,교육 서비스업,도매 및 소매업,"사업시설 관리, 사업 지원 및 임대 서비스업","수도, 하수 및 폐기물 처리, 원료 재생업","예술, 스포츠 및 여가관련 서비스업","전기, 가스, 증기 및 공기조절 공급업","전문, 과학 및 기술 서비스업",정보통신업,제조업,회계년도
77,2.9066994459652875,-13.4834616570421,18.484202595331336,1294.680060123479,107.59418409955585,49.47968443287056,-89.51601438263236,-107.36251459530148,-118.99556298266292,43.38134433696545,776.6127504553734,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
78,0.0,107.68153267224352,18.277950854576574,90.44788305295486,23.088974738086133,-11.274663473249408,242.50572479944333,-59.535693998966856,-0.0,114.93400493979264,69.30071371832338,1.0,0,0,0,0,0,0,0,0,0,0,0,2018
79,3.1320145073117165,-37.92538722801688,17.415256840218515,11.611885997281584,9.5594578336592,-3.4567214399133483,34.575348786515825,-8.669993631214343,-30.076045882300683,530.4942995722236,14.253815131091772,1.0,1,0,0,0,0,0,0,0,0,0,0,2020
80,1.4760456317478363,24.452440847432687,19.29864524346599,79.96702186656364,83.83514052322509,7.390570185754673,28.88923855110155,115.03959281437126,8.793122015665789,141.35120513822136,1737.5296526946108,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
81,0.0,-4.396190464889323,19.39001484893257,43.32884957058625,35.39432067623305,13.89930078245977,-1.180801182319524,215.5985389221557,8.499187609426063,69.80282834763733,1841.800526946108,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
82,31.611399355634344,34.27265798795794,17.682340446086062,4.054753010731588,38.60330139129295,-17.423586730825754,-97.80327999666638,-373.0182261904762,-127.8343177451016,39.234160297705664,454.3089022002121,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
83,22.29579478861787,-52.85211055117818,16.930459505690344,191.74227611822897,26.692064457724225,-78.35058901246363,227.35092578338083,-273.1421208444007,-84.51715358327134,116.58708049271948,104.14423281617168,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
84,15.543035965932622,7.116673995374281,18.078634167527667,231.73146360888035,26.702099516167262,-0.4766874523318385,-48.2630259372853,-64.50080690100064,-83.71194344542452,110.561921276266,85.31894989944593,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
85,0.6519634017527639,-7.714387383447504,17.998352234588033,110.53917886083656,222.57519703181967,-13.103617592853164,45.4078120232746,-2.975620478765475,61.79621749362869,146.70099799717156,404.8852962332753,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
86,4.334570299835707,-22.24742367583288,18.3366974322874,148.6243581765904,36.71581646521604,-1.3925530475410366,-40.47303913058799,-76.84940831828297,310.91836054181897,66.8847112284314,245.01206160007828,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
87,4.067646283841237,-27.291798124058985,17.54437468814519,187.48087485163057,57.38552352473352,12.303920834090905,-50.69066197443939,-64.38487275536883,-418.0414790654802,78.54245581545402,233.90314369088765,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
88,1.5166783608486685,107.68153267224352,17.64450765205504,92.2809159445395,258.23538213138346,-13.460037885926209,125.88868273426785,1.1222489231434372,84.29786849819716,146.87454778317718,162.92178278350298,1.0,1,0,0,0,0,0,0,0,0,1,0,2016
89,2.188767337594097,17.0224266953724,17.80170306365325,152.5470311946742,192.96261710955648,-14.279933685229956,-10.903013650182046,-19.94309376802748,146.90540286674835,74.28011050634304,213.0271133299564,1.0,0,0,0,0,0,0,0,0,0,1,0,2017
