,회사명,거래소코드,회계년도,감사의견코드,y,자기자본비율,부채비율,유동비율,당좌비율,차입금의존도,매출액규모,총자산규모,부채상환계수,총자본순이익률,자본금세전순이익률,자기자본순이익률,매출액세전순이익률,매출액영업이익률,금융비용대비매출액,매출원가율,이자보상배율,총자본회전율,자기자본회전율,비유동자산회전율,유형고정자산회전율,매출채권회전율,재고자산회전율,운전자산회전율,총자산증가율,유형자산증가율,매출액증가율,순이익증가율,자기자본증가율,총자본투자효율,부가가치율,노동소득분배율,현금흐름,광업,교육 서비스업,도매 및 소매업,"사업시설 관리, 사업 지원 및 임대 서비스업","수도, 하수 및 폐기물 처리, 원료 재생업","예술, 스포츠 및 여가관련 서비스업","전기, 가스, 증기 및 공기조절 공급업","전문, 과학 및 기술 서비스업",정보통신업,제조업
560,리노공업(주),58470,2013,1,0.0,95.71563833432856,12.512382220815525,568.728803260688,96.19649808547966,0.0,17.93132221116721,18.82841125077276,17012580.898876403,14.49075185699239,17.84288457593182,15.139377544949475,32.99958810445671,37.02152541640192,0.0,53.05137764785622,15333273.033707865,43.911917358251394,45.877474279458816,112.15208495208115,162.99519482584094,433.6994711086456,1854.5355262341875,85.58593084653381,16.66581499335365,46.30476224094261,9.852211363984171,9.471140525563882,15.527852638356451,20.93663647418434,47.67871168861676,12.553204155743911,18.883830270359702,0,0,0,0,0,0,0,0,0,1
561,(주)다원시스,68240,2013,1,0.0,61.2790787956711,61.43577677025387,313.6911431755952,94.24382791740496,26.97540552644628,17.40496026349051,18.236223700629264,77.13300674838514,5.225943230743853,5.993697177166868,8.52810344647842,12.130139656491105,15.955471207905465,2.956726132017707,61.96810903320586,539.633043288228,43.082300606055576,70.30507222490918,101.10262118698824,152.19345210559473,154.5844532505625,1492.1544971713702,126.08496305012028,-2.124479324429866,44.429045593752384,1.019307990605972,2.266861663516817,22.306787741920097,10.547909387929476,24.48316185428333,26.459101004955016,12.802768643035694,0,0,0,0,0,0,0,0,0,1
562,KCW(주),68060,2013,1,0.0,38.46087530327273,182.7608314114936,106.32896830593516,79.1213755638991,38.08351029113452,18.374820045206032,18.50329985906687,19.57545323636505,1.2681745733895753,1.83905278749577,3.2973107434236244,1.3259852767714264,0.5883445380339253,1.4908053341973424,88.61872548361582,39.46488012472085,95.64017003849308,248.6687296748933,195.3139497774212,250.73846931184823,439.6655591272668,804.8164621627784,2823.042475310293,19.18358466217423,34.57708422107879,27.25128188171308,-30.345651759056235,20.32344812018856,4.246062041635222,4.439622012305368,71.75452811572657,8.88205095629452,0,0,0,0,0,0,0,0,0,1
563,(주)팜스토리,27710,2013,1,0.0,26.532054812401608,402.8028204254585,86.98941498122966,73.51605614066848,79.62636395925115,20.47051579437856,20.386239627510587,6.423504296965961,0.647274155182769,0.7355187327864354,2.4395930121485363,0.4459837155156775,1.534503574714658,1.757201610960773,90.66814380860842,87.32655178227658,145.13403352280372,547.013921646827,316.8999598932804,569.7314109795118,696.1180199622306,748.9345819093004,-1326.1606223544215,100.3179762840047,315.5056736047732,123.49515694493232,-66.5051970436109,30.529138157628367,5.191574181611462,3.577089436293902,44.923816209218856,14.295531919951191,0,0,0,0,0,0,0,0,0,1
564,(주)우전,52270,2013,1,0.0,51.36069268003383,128.624726000325,101.15364598875848,70.26459261233751,36.34204348825567,19.826655099849376,19.92181514770319,31.93827906349724,6.589184725498252,8.191108506832895,12.829236487419417,6.171704109137951,7.721664025913923,0.6443567103200344,80.50918224239403,1198.3523880862176,106.76443019590278,207.8718658664174,209.49319876003432,284.7361234036891,746.4082000361686,611.2482894186478,15936.77827425715,42.19890324088082,32.616739539517944,97.51792311275216,545.8810802435406,22.652817061262564,14.40627512036117,13.493515671771018,32.88163217791816,3.143698007602919,0,0,0,0,0,0,0,0,0,1
565,(주)케이엔더블유,105330,2013,1,0.0,63.40304170942069,55.294677833210216,176.93473660337816,76.75324767804929,19.90706922140641,17.74303932531176,17.808397017238576,37.23134072104609,1.0987321866857762,1.439508040448482,1.7329329272897047,1.1912685232938955,2.015695532196577,0.7121002935527684,84.9470740526095,283.06343227861754,92.23211771328822,145.4695472434787,181.17869208144444,200.57928687991847,491.4899838068068,827.4155444791012,442.3607612761364,-3.030281890631052,7.546911502707227,138.14746757342294,398.0292325545259,4.091277522667625,5.707683607805088,6.188390497058663,53.0133996404827,-4.791620761025862,0,0,0,0,0,0,0,0,0,1
566,현대에이치티(주),39010,2013,1,0.0,53.21757365225327,89.75118863712252,148.49496984726775,68.09670532373143,3.030768593095519,17.107998006111185,17.54477002894073,-107.8824341198385,-3.338891075958856,-3.3540012758565934,-6.27403853053621,-5.117411676978988,-6.01156452147007,0.0510373260335662,85.18519165400365,-11778.760739769914,65.24570010615085,122.60179416012946,163.26798722795283,260.1503899686656,217.70675118081465,325.38799086824247,317.8718756149899,1.981394190347909,-4.2336181408765885,-15.811309228626069,-446.1263525656332,-8.033483055779268,-3.922287359366124,-6.01156452147007,-0.0,1.8961425680229564,0,0,0,0,0,0,0,0,0,1
567,(주)유진로봇,56080,2013,1,0.0,46.99729782286016,107.87999025140309,129.42720283739592,68.08973365503233,25.740727570245014,16.790256960465214,17.395331723633294,-4.461576114210974,-4.134486557878816,-4.134486557878816,-8.797285693876091,-7.750266330948065,-5.543768550236471,2.686623650678368,75.40254983288959,-206.3470463693968,53.34638038655709,113.50946300705962,87.22382552291903,215.17025858623788,305.046541247269,460.9351699829791,646.9144594610218,-4.500437357544612,-3.82753510067274,9.455518949271156,-254.4439718679029,-15.836782987696363,3.672820480161812,6.884854142957629,148.8662278668768,-5.070470126375316,0,0,0,0,0,0,0,0,0,1
568,(주)케이씨아이,36670,2013,1,0.0,68.58040133924776,46.246109943549484,135.3306272294606,48.14918706190053,24.360932787395782,16.995377160913346,17.790531517215314,35.920758959969746,3.001002844295828,3.03910508883445,4.375889883540808,6.626942631507017,7.512348636095524,1.805095637723321,70.86411463600253,416.1745493757042,45.28487737358572,66.03180571891714,68.11172732494441,73.18749284194755,488.0774320925904,259.3673298220349,515.1285113931807,0.5940978190627806,-1.1216213303861966,4.377658383411158,-3.156121241442944,9.335059293860535,10.94746043266483,24.17464961283165,23.13999466317347,4.392381668627006,0,0,0,0,0,0,0,0,0,1
569,(주)케이티서브마린,60370,2014,1,0.0,83.26939327036968,16.132600190245004,484.0210919924491,97.96758330874776,0.0,17.949337786206495,18.506070799810924,638877.082306555,6.976785524168038,8.676087275329186,8.378571345554208,12.589309134203113,14.68487550729498,0.0032507509090406,79.92938644856312,451737.9497289305,55.41833511112413,66.55306702089784,91.54328853907914,95.86031747855228,320.10615304179794,7083.413492638129,181.4531685053757,-6.383700610562679,-7.650912165145242,0.7965036908342228,27.72700400535304,5.555708375536406,13.941906058152895,25.157569295787702,9.541086491293454,12.689775573382034,0,0,0,0,0,0,0,0,0,0
570,(주)금화피에스시,36190,2014,1,0.0,89.99564196995856,18.233029294805927,483.3173627972095,99.6813901580936,0.0,18.669503402574403,18.82925398347851,17012580.898876403,9.443520218478122,12.799423985067898,10.493308355565109,10.41243765363227,12.117233880625625,0.0,82.80078876608786,15333273.033707865,90.69461477336048,100.77667405676738,222.8829025895736,786.0294460139659,500.7886189006177,46367.12111352133,186.27013292201872,13.68565535716354,17.68566770463939,17.799486682972134,-0.7008293134482702,16.30604124816013,10.989678589220526,12.117233880625625,0.0,9.320729087105402,0,0,0,0,0,0,0,0,0,0
571,(주)크레버스,96240,2014,1,0.0,48.354699466918696,107.72954280454032,60.0951052516989,95.91655599898144,7.067647321659769,18.388382847113945,18.60543496441923,35.01697757917363,6.711096872644553,8.706664295419774,13.878892737686998,8.300821805533053,8.156274829438999,0.0,0.0,15333273.033707865,80.84858378927203,167.19902032393694,124.67740678522912,727.2156180640676,524.3102980560566,6604.3585085970335,-406.134772896594,0.8980063076962603,59.79774128532132,1.377417116952013,4.589656706212986,-13.724839009139869,30.89833872377829,38.21753860811383,56.46432484923552,16.711776919855506,0,1,0,0,0,0,0,0,0,0
572,(주)미래SCI,28040,2014,1,0.0,22.17077432932529,339.44964377306326,18.65979221421515,34.00159102904393,55.06516718895864,15.59624362591633,17.595646053138292,-11.048358312585917,-11.52632749631602,-11.52632749631602,-51.98883595630732,-87.36358113681614,-63.77069885519627,20.240251221519983,132.60347426487627,-315.0687121284025,13.193515359981824,59.50859074205071,15.420872032141766,16.28515356151126,379.38642407403086,171.94274683971224,-26.03267834938165,-5.012377962566336,-0.6057746387892485,-37.17444246361267,-230.08426327719965,27.485549229015227,-7.07895244661277,-53.65478610867,-17.921315584087235,-42.15839448279956,0,0,1,0,0,0,0,0,0,0
573,(주)서린바이오사이언스,38070,2014,1,0.0,72.96839412297386,39.2110669033998,325.0212808576644,87.23067450719594,3.603368232198093,17.074447204534188,17.901205822622238,39.710270337433656,3.1425671130345214,3.6074735624374576,4.306751095191083,7.071844847937802,6.925229610867051,0.9044859681778225,64.05022594087461,765.6536258731156,44.43772707981448,60.89996581934288,132.91945644000012,215.0588586683276,223.12307109706788,527.6969896441259,97.3286678243291,3.2108910982999164,21.569836744369205,-21.990457971558104,-50.88341655885916,4.055188779308572,9.90369422940249,22.28668044073112,54.813397300793,2.074919179303817,0,0,1,0,0,0,0,0,0,0
574,큐렉소(주),60280,2014,1,0.0,48.04340571189602,107.64434720691666,156.3373329750151,60.90872632378144,45.16619930177728,16.73251093935058,17.575055164523604,-65.72011208819971,-33.27628639638304,-33.274348321861005,-69.26296315446993,-77.46281271513188,-75.08868721286673,2.6641704741932624,85.37837298927596,-2818.464056268934,42.95775641242979,89.41446963613787,204.61724300109725,965.34729935721,217.2923956346992,137.28710505202625,148.9278718201047,-0.4800128338487196,-7.284498288143405,-14.016793414434106,-232.33831199809103,-47.10998597793282,-23.005390751959204,-53.553520186409486,-37.98630917964576,-63.92504272589389,0,0,1,0,0,0,0,0,0,0
575,위즈코프(주),38620,2014,1,0.0,81.63111982017274,21.7649909784794,207.14477754902893,98.03153072214477,0.0,15.911451237205954,17.46052618232282,3.855452450891125,-0.6800590644977835,-0.6800590644977835,-0.8330880012376443,-3.2204987822583497,0.4884737506836272,4.336667696205918,66.78979742995527,11.263804028862648,21.116575738025816,25.86829114257412,29.73137845816597,42.77767316801718,3092.4465348661683,3734.3887891491295,142.1186759358797,-1.1965469220750191,-0.5975008167522574,3.9848804832476574,-140.33093024473317,-2.5085393932109845,2.7098066051041063,12.832604294949224,74.24658925520774,3.181844899055915,0,0,1,0,0,0,0,0,0,0
576,(주)안트로젠,65660,2014,0,0.0,88.43093756243806,6.438801289841472,2527.7774964296927,96.95705613655488,0.0,14.10267924865819,16.465669323690705,0.0,-6.418850385025704,-6.418850385025704,-7.258602658705922,-72.44135552572358,-82.10781683699159,0.0,48.002737404973104,0.0,8.860754107156927,10.019970783302677,32.15008127090201,63.484522346077966,141.79153389050555,438.7018510654407,13.8993140920888,-11.09828452546057,2.8431963697996085,98.01119436804716,-188.22767642537664,-10.239724654498705,-3.462920809672668,-39.08155860995656,-91.62282554433392,-6.291574939986521,0,0,1,0,0,0,0,0,0,0
577,(주)휴먼엔,32860,2014,1,0.0,36.57411487909721,178.3094381228025,94.18429827577869,43.34057619870116,39.486106944262616,18.71994261845269,18.76773475982888,7.779292987648064,0.1570161436395273,0.200998879388784,0.4293094833834653,0.1618074116818448,1.8336230947015288,1.9972787299250987,94.434898090192,91.80606928960248,97.03890693725556,265.32127232070104,202.36783799852645,362.3731163798763,863.8760823365965,302.34138015282235,-2774.2534000401065,3.643619370792502,-8.82992197230335,-0.4290526994856951,-68.31013829903083,104.92349517590544,3.516313861570639,3.6236123968752616,17.321732099556524,7.986728810481135,0,0,0,0,1,0,0,0,0,0
578,(주)버킷스튜디오,66410,2014,1,0.0,94.56956916332486,11.286011563186408,382.60968986196616,98.5169595665931,0.0,16.548490546780645,17.312959978772263,17012580.898876403,3.540128486465013,3.5362158691647534,3.743411879513896,7.224900864165749,6.561916662759734,0.0,64.59289949239357,15333273.033707865,48.99899047782695,51.81264006099471,76.69108496912988,484.025882240746,923.7986482399276,8090.703290228223,162.44568602739616,11.065536411424477,263.57602511324086,26.741296771488248,42.348413414234166,14.864554224169058,9.775932404501988,19.951293504558627,53.2011358958673,-18.98758358176445,0,0,0,0,0,0,0,0,1,0
579,(주)비트컴퓨터,32850,2014,1,0.0,59.26791294895385,63.080587304640325,191.6330243282836,99.87564516019168,14.71316317424952,17.00628402466117,17.734783598260403,54.47821324191951,1.788236769811827,2.226941051890029,3.017208942977284,3.8334205296442567,7.428845938414762,1.694303104414939,74.1114420278649,438.4602683579466,46.64859375545152,78.70800815211584,77.07926864942539,163.01374102739302,216.687418203628,100107.98978625264,260.3453145499116,-6.4744729119191335,-2.791593352935388,-7.576326309674553,152.14917825537296,2.627577808079584,8.277193491663954,17.74371492323207,28.46700350845953,6.294647049261756,0,0,0,0,0,0,0,0,1,0
580,(주)씨그널엔터테인먼트그룹,99830,2014,0,0.0,74.10197728822338,52.8959182345611,288.1027992032954,92.9760379027241,17.31873504916527,15.865256518048696,17.939829370098167,-10.49042901882474,-3.4529092853414065,-4.026057049001056,-4.659672267463446,-24.26247062810781,-48.27873758293922,8.202187813227214,102.71537413172,-588.6080480269272,14.231482598236507,19.20526701046376,26.382682282125213,98.609280087807,89.21277098515546,319.4172616893159,34.363133635332886,30.67757707984683,-2.932631488601216,-61.67440859673785,-182.6880871517902,34.6736234166175,-3.3320816683931005,-23.413454258138884,-52.58162695130322,-21.22813998825664,0,0,0,0,0,0,0,0,1,0
581,(주)한컴지엠디,77280,2014,1,0.0,53.55531503608486,82.39662093303032,168.45027027210446,90.06866068139945,24.038039851893405,17.33749064953587,18.32396864491833,55.71731363495312,5.357406040441812,5.629094980912296,10.0035001882298,14.708119379791512,15.933676108021675,3.707865357733749,70.17610295541475,429.7263943197861,36.4248202105479,68.01345522102771,52.99403899482439,573.0289165424873,329.95465527393543,1163.7519402230805,284.4230461422771,-4.528899338183785,-11.304936251182047,19.843569677799376,155.64316075247902,7.537360408508631,8.524680330997517,23.40349322720594,28.124832752870088,-3.570423049815408,0,0,0,0,0,0,0,0,1,0
582,(주)휴비츠,65510,2014,1,0.0,62.54314191258904,58.62352188464216,233.80553216298503,71.68837566523405,27.44918514405577,17.7107131093939,18.471132260644463,48.32161147928361,2.762618994104141,2.60978362910978,4.41714136773814,5.956889608148199,6.447069704312599,1.3936436698108374,64.07873723983832,462.6053161198426,46.376870746861954,74.15180838161083,81.17763684234815,112.96519178953749,322.7780505197496,370.1170973268633,183.0984415892789,-1.5712887071198796,-1.2872793938276317,-3.1570144405059573,-31.61135319277315,-4.323436474081522,6.306069205376086,13.597444380834556,44.92645902866893,10.612140038568102,0,0,0,0,0,0,0,0,0,1
583,(주)대성파인텍,104040,2014,1,0.0,65.93985002808931,68.37454001106282,139.43299529391194,76.93160635408354,25.909851706746743,17.136338673082793,17.764061191907974,31.936160698118588,4.538594316966363,5.382821350664345,6.882930906019645,7.657965646105485,9.47626988809774,0.4647717505586226,84.17836609307587,2038.9083193434064,59.26631858520414,89.8793651486281,137.1143232372617,162.68369394157008,249.7795603550241,448.7096984906622,366.0063332250516,24.78456437149544,81.84385349456834,10.538246972006656,-13.456419894807492,9.398517992319144,7.45794680520618,12.583786176096416,21.10206013716259,6.147760282481412,0,0,0,0,0,0,0,0,0,1
584,(주)엘앤에프,66970,2014,1,0.0,41.90822640528123,146.40023338281085,118.65180555552246,48.14267226594424,37.26917025183171,19.00132840335369,18.95019774839689,15.515269086797744,-1.3373081867773124,-1.2551947934612642,-3.191039806468131,-1.230510561645031,-0.5066776268551028,1.3432531207902796,94.89265122666627,-37.72018981478397,108.67913112338566,259.32648657660684,206.8936793690445,251.0073323480466,872.7312934132648,432.5261725936678,1426.842371288271,6.743919822672445,15.002201705515905,10.126509621797808,-219.3209680613544,26.36621679595752,1.6152913912794102,1.4862939872472265,110.7039195150544,-10.032670546368111,0,0,0,0,0,0,0,0,0,1
585,(주)삼표시멘트,38500,2014,1,0.0,37.94615607147237,171.13631852135637,171.79682633642275,86.70521313045046,5.809641788674886,19.837109406730782,21.1456608677302,318.1503061083348,21.28003099683661,23.142421682728912,56.07954322634217,76.54440499342255,10.044270049260524,7.768828727707124,81.8007150417735,129.28937425841505,27.80089674570624,73.26406578137367,36.91889441833466,48.16129504927847,418.0716099795141,604.3794174674326,192.26531089652417,5.943128620372777,-16.44204204936551,-11.839742800908809,161.48151145671085,82.81737999164835,3.381612408183131,12.163681046387149,15.126672671467118,14.035318213678602,0,0,0,0,0,0,0,0,0,1
586,(주)씨유메디칼시스템,115480,2014,1,0.0,60.16099935235511,65.7406147862545,181.16477810740497,71.49162032095477,29.724378489098708,16.673069194617895,17.97253184675953,3.116572778862016,-2.417703113908894,-2.8607011534922155,-4.018721663429696,-8.892184023272588,0.0158792588462139,3.642217449514319,54.14761820589749,0.4359777818408791,27.1890809679747,45.1938652294185,74.3089564631171,186.0290185399996,82.37992755804162,161.37470827816043,102.68669236936428,-0.5759164357130196,-0.1580092731071888,11.081168118929067,-330.1512771859858,-1.9293287743962773,4.807080738586157,17.680188397130046,92.1355403426889,-1.8010426817467955,0,0,0,0,0,0,0,0,0,1
587,대원산업(주),5710,2014,1,0.0,55.41120900040898,95.80888269342296,163.3977726849742,89.70731521986892,6.253902362029137,20.062538925771705,19.71341800697185,161.8698443782162,5.650283570319063,7.275128630575092,10.197004671522974,3.6729831772978097,3.86346936556942,0.0459545279032511,92.21173254429137,8407.157122151813,153.83363597314218,277.6218724482383,475.594817353421,701.9368201804303,499.0816862277054,1984.2130142051728,526.3675384945088,18.579401065480987,2.866721596256377,4.935066242774394,-2.5956447521345294,16.049320382118772,7.235417138381371,4.70340383792567,12.850726913917663,11.262787801630964,0,0,0,0,0,0,0,0,0,1
588,(주)우리기술,32820,2014,1,0.0,35.17801293851732,186.4268146645586,80.54043977800737,71.64876033546811,42.57696268316139,16.61442415748629,18.36991527865958,-7.893153134278558,-6.997049751422647,-6.997049751422647,-19.89040644123874,-40.18186510073696,-27.969997305012285,9.432365700641103,83.18408628928195,-296.53215526950146,17.413451898962045,49.5009537047944,23.74085032723104,29.590702791645512,133.97404685717697,228.5321903100395,-268.1639603425072,1.5301416268898114,0.4750404595848431,30.65126191779436,-197.8759411930958,-13.835416407665011,-0.9762798407323612,-5.606469334150535,-309.8373115966657,-16.58216260898025,0,0,0,0,0,0,0,0,0,1
589,(주)인지디스플레이,37330,2014,1,0.0,62.08229755904191,58.59802825879353,103.91278149976876,75.74170345671098,14.085436643717609,19.28357018011193,19.359511079673105,12.85447312032776,1.5688476762996388,2.5493894110756594,2.5270451287786555,1.7190793731930925,3.5970495461480767,0.2877908666593949,86.66090109405415,1249.883148795421,91.26092144224808,146.99990984621104,145.59222534164476,191.8278423380877,447.42104675737374,1036.8538155233982,6679.765317456716,-3.030766693297864,-0.690567549345687,35.68412771345567,325.5227508801693,0.5420770242791528,6.00371219200778,6.57862324544582,38.31484795170444,4.769258866696474,0,0,0,0,0,0,0,0,0,1
590,(주)메타바이오메드,59210,2014,1,0.0,38.27524664395501,156.3397731480181,81.66156876303121,64.6119623595348,41.38851024424946,17.604139165952084,18.54927038621742,14.056341752177314,-0.9993221840120804,-1.5846567183484248,-2.6108837215550857,-2.620817671853463,1.5261309407834676,5.385757802181382,73.6550024302111,28.336419810139663,38.13016810533608,99.62095988572332,53.38540279748298,86.55030979766195,340.02452874376087,442.42393755736674,-697.189173976946,-3.700866010518237,2.316853593316858,-10.373402675570702,-153.9773137678056,-1.6096233106999258,4.666508218566305,12.238362562879068,66.77281396588842,0.2636557745839602,0,0,0,0,0,0,0,0,0,1
591,(주)엘엠에스,73110,2014,1,0.0,53.83978779890988,109.3873068178324,112.94648558289536,67.30714716426947,49.16632510263172,18.45083160390286,19.22825047115623,21.73978454495085,6.7312851476203885,7.047225281681803,12.502436251720669,12.991910616042926,14.30122742841618,1.6739853096709716,67.86036619089664,854.3221583722944,51.81135667072964,96.2324681966497,112.29823384355892,129.0209789443774,279.4386704770026,245.49482305368872,700.1901351735669,29.183495616558147,11.298307244905148,28.90013233335017,26.969068958437937,22.70362061703328,10.305451829532196,19.890333879935184,23.808375331360864,-1.99522257958946,0,0,0,0,0,0,0,0,0,1
592,삼보모터스(주),53700,2014,1,0.0,31.18289541288772,237.33057232039445,85.89626004610838,68.59679866068565,43.66641483823747,20.157159528831905,20.104705867401183,9.471481614137058,1.7213122954943525,1.8942431269732007,5.520052813257821,1.5527702254673943,3.268714707152532,1.3532157573871515,90.98547116038944,241.5516290960068,110.8542827047206,355.4970801682037,201.5512816396736,214.87328660805005,649.4370840634017,737.7027781566571,-1410.8969861176188,10.946964836964574,8.151489629374838,12.741443777232115,-74.49120619755102,10.437959390971695,6.135040161959975,5.534328500687437,36.24238060316603,5.556979990001178,0,0,0,0,0,0,0,0,0,1
593,(주)듀오백,73190,2014,1,0.0,85.08482931323881,13.252849222601826,445.61150201816974,83.19495206221204,2.114178906969064,17.29453064645906,17.696636899412827,-139.76454902444206,-4.28187846225235,-4.971097438647589,-5.032481697164442,-6.643020383971472,-8.951795566352832,0.0509406551697872,71.10313855987724,-17572.98867970216,64.45680149625652,75.75592736862592,121.7276405731024,325.0759310766965,919.658334903772,871.411211959653,188.81265706643725,-7.022461426302661,-6.496751100707392,1.6481913021334442,-1546.9331004836108,-7.781483875837958,1.4073608880062645,2.1834171962256,468.7923088765135,-1.6961743898297517,0,0,0,0,0,0,0,0,0,1
594,에프엔에스테크(주),83500,2014,1,0.0,42.02526845090933,115.72164886338685,154.03222115089042,87.45285849571219,24.30118369883995,16.695476136679762,17.31559595376565,-76.48716311462374,-9.110259193197962,-9.470455734414395,-21.678051155913167,-18.682763676863708,-19.27905887953402,2.13398594112608,86.81121117165141,-903.4295169423978,48.76290976414742,116.03235758293486,94.83651276494864,112.74994282961173,253.8241596509488,1052.1091606236469,376.3261132718012,-17.08833560058776,-0.3138126345574836,-60.218876728822494,-586.0858515781325,-9.655533615271384,-5.651470154238434,-11.589690159125077,-59.26318981200728,-17.440157745529163,0,0,0,0,0,0,0,0,0,1
595,대한뉴팜(주),54670,2014,1,0.0,56.57557029217307,78.93798714734758,108.3837455589276,82.94636768687892,29.36668428559616,17.765312160272632,18.70315892210303,16.078883251706173,2.208430647265718,2.7640853987931138,3.9035057638141786,5.572549703549715,11.290362588672014,3.99718139971864,42.88813779796208,282.4580988360132,39.630523992615935,70.04882812131122,69.67315147243139,281.0294731495409,123.68818980645734,543.3430693733925,1197.8904235555374,2.5012687345840017,25.24999795800612,24.39434105026881,297.8996322912627,0.1434123902549933,8.896001012586305,22.447346429847443,37.12607775751796,12.966413999247454,0,0,0,0,0,0,0,0,0,1
596,(주)형지아이앤씨,11080,2014,1,0.0,58.64272156534882,131.71369009088895,137.4209607999084,30.03667216296504,36.86687233785168,17.86600998418649,18.35474214983653,5.7751739288866455,-1.108808923304227,-1.108808923304227,-1.89078694458036,-1.330284663096747,-0.1869706351446632,1.0378237224065072,34.67680653388971,-18.015644767795,83.35125210893206,142.1340106394093,259.1969845004608,712.9202631912017,778.6477233120778,135.99826588749383,349.41526650292184,111.93079506412876,17.127931122273978,31.99670783588065,-159.43577594423112,57.12187882933666,9.947817191955854,11.93481434322668,77.22000460481065,-10.342962062017126,0,0,0,0,0,0,0,0,0,1
597,(주)코프라,126600,2014,1,0.0,75.71805325842074,48.95338197294593,280.96126205685385,66.18607853398116,10.433105605147045,18.15627447601418,18.19127796950769,91.37709064208208,9.53346836559936,11.829255222849875,12.590746797282623,8.753927511809891,10.57545408028746,0.0,81.62600421852545,15333273.033707865,108.90504122564178,143.8296899339924,315.92226631262287,340.26519273982166,408.9598164495254,462.6114199325531,242.86935404909755,29.317302340272384,73.97129545685966,16.82905251205833,42.73170139068836,23.34506591038324,11.517202625935871,10.57545408028746,0.0,22.118611076418137,0,0,0,0,0,0,0,0,0,1
598,(주)엑세스바이오인코퍼레이션,950130,2014,1,0.0,100.53372883051904,13.737201336078098,744.8680056990366,90.29517268411624,1.7785398685709028,17.213188520396287,18.15511506441988,297.8398791540786,3.634178424983309,6.149596000251125,3.614884742920309,8.15202329330147,14.052603408046595,0.1165962966626451,51.30208954439034,12052.358274041771,44.58007900896848,44.34340546954357,153.22498149307745,250.28031223040563,153.4788080532188,580.0412893211418,65.02123457073681,33.49279234541031,51.3716857180618,-10.078600678713295,-53.97490448482238,39.038279429490345,9.722050439461476,21.80806013714248,33.94226154329679,-6.720026407927754,0,0,0,0,0,0,0,0,0,1
599,(주)서한,11370,2015,1,0.0,41.88627956156629,159.60826268898956,145.89548857861462,43.61004368636155,16.46974860538564,19.623599358815795,19.72699414757547,57.55859493337877,7.200589670620258,8.855619889204643,17.190807457693914,7.343135677416339,8.637400358689527,0.5277271312482056,85.8203165033587,1636.7171303586254,98.0587856052493,234.10717454893123,397.7458948015876,4177.091886717458,547.5351460180749,241.63742454956147,433.1495041797919,19.1546473677394,24.499962825655704,-0.425557069749814,29.738708769409005,30.36285321198204,9.89419916716175,10.090069039802684,11.023504703804017,7.688786972666281,0,0,0,0,0,0,0,0,0,0
600,(주)엠제이비,74150,2015,1,0.0,63.65023459304455,111.06454655903512,246.21567389263112,99.98771582990862,16.625673236654272,15.179911242066568,18.11592568733653,-272.8803372151356,-4.0790680492152935,-4.0790680492152935,-6.408567188000651,-57.20586082046274,-30.041215042660085,11.470860078137118,90.50863231423908,-261.8915655672336,7.130507242985488,11.202640946377096,114.52794697044524,2458.5837961450507,8.511764738955808,43452.998001332446,8.988502279650914,104.61373612689944,-83.5495824386461,-21.747547072924338,-122.7427453358792,13.397413902521915,-0.995075477019462,-13.955184997509823,-103.30587289583406,-14.722195687018004,0,0,0,0,0,0,0,0,0,0
601,신원종합개발(주),17000,2015,1,0.0,51.63305213231506,102.79538262842422,279.6298122003617,45.77223703456561,40.14612000972919,17.425635642890132,18.39997550222231,1.0107945839504635,-0.7390515690157771,-0.7390515690157771,-1.4313536358878818,-1.869990100532917,-2.7322058505988407,2.277293975438968,91.77638808183036,-119.97598378014352,39.52168350009764,76.54338038901751,161.13810934979676,10568.062852667264,233.88947017508363,88.37069203454267,74.59934258137046,9.8843913036679,-13.490999336246032,-43.38506662308658,-159.0212190155845,-1.0708797244256996,1.5560375727699582,3.937174317906053,149.11617202528166,-49.11004991211958,0,0,0,0,0,0,0,0,0,0
602,한국정보공학(주),39740,2015,1,0.0,63.66600812778837,49.82522214891033,184.17843489549333,79.2171025366823,11.196377929369444,18.4929865217003,18.33236598702292,19.375586627695224,-0.2609992676910135,-0.4515585016363705,-0.409950734098397,-0.2330183519010515,0.9915217342769752,0.4048981194138703,88.63475828477448,244.88178303033368,112.00803093905832,175.9306641532156,256.634647496561,1644.9705844277269,383.0595230620588,1029.5312259074135,468.1484067344346,-8.817822702434135,7.978149954593112,-1.4911565141513865,-123.4259400405316,-0.6905229639330823,5.865943719607112,5.237074226221041,71.62202512322438,4.405385764572006,0,0,1,0,0,0,0,0,0,0
603,(주)초록뱀이앤엠,131100,2015,1,0.0,30.487455532810888,213.89744251271253,32.54602331710573,55.10912289442002,45.86016424839951,17.5688627498021,18.51720443261144,-1.6126238037742706,-6.901315397136326,-7.235610104219926,-22.63657388432782,-18.615833166525487,-17.019964907066544,4.986414731344047,98.40320355448382,-341.32670112818624,37.07228860186658,121.5984999534285,43.929290434966425,66.76654921371153,637.1071322812509,594.5239626105295,-128.77092870240196,-8.246653333634029,-7.656552725742956,4.346703577175908,-277.46904214665545,-22.79598341930421,-2.1231054101032414,-5.726933756111144,-139.44631325023093,-5.205050789144477,0,0,1,0,0,0,0,0,0,0
