회사명,거래소코드,회계년도,자산,유동자산,현금및현금성자산,부채,유동부채,매출액,장기차입금,단기차입금,당기순이익,영업활동으로인한현금흐름,법인세비용차감전순이익,매출원가,자본
(주)희림종합건축사사무소,37440,2015/09,142087442,119967732,10804096,95683301,79611765,97153773,5000000,40051000,2232330,8244002,2971752,80285196,46404141
(주)희림종합건축사사무소,37440,2016/09,137707621,113544749,5645984,89836123,87541472,102858026,1750000,32051000,1120671,-7029980,1758182,87097367,47871498
(주)희림종합건축사사무소,37440,2017/09,141179955,114779854,16546968,91289259,81157950,115256146,750000,34051000,2114110,6987084,2795727,96188772,49890696
(주)희림종합건축사사무소,37440,2018/09,133038641,106209522,12186339,82994931,73158285,123026687,0,31051000,2254309,88038,3050685,103643627,50043710
(주)희림종합건축사사무소,37440,2019/09,152435812,117213411,19921927,99411304,91330130,127929290,1222100,30751000,1472984,-1644152,1852842,112309210,53024509
(주)희림종합건축사사무소,37440,2020/09,164757804,123226257,26027180,109439922,93366196,145047361,555500,35249900,1303312,5547371,1834518,127627837,55317882
(주)희림종합건축사사무소,37440,2021/09,176565693,134849023,33988830,117404072,101754404,149637648,0,32249900,2340283,7438475,3042438,133537734,59161621
(주)히스토스템,36840,2009/09,,,,,,,,,,,,,
(주)히스토스템,36840,2010/09,,,,,,,,,,,,,
(주)힘스,238490,2017/09,,,,,,,,,,,,,
(주)힘스,238490,2018/09,,,,,,,,,,,,,
(주)힘스,238490,2019/09,,,,,,,,,,,,,
(주)힘스,238490,2020/09,104385848,64665024,37853879,22629783,17520982,92667233,0,4000000,21214325,37392627,26005084,49320865,81756065
(주)힘스,238490,2021/09,97508280,45181984,27884794,18742932,16704491,45655920,0,4001000,4704930,3201247,5349168,31666726,78765348
3노드디지탈그룹유한공사,900010,2009/09,211524150,138359230,23401442,114940948,96191326,140399932,17411747,17906943,5306803,0,6956039,119483257,96583202
3노드디지탈그룹유한공사,900010,2010/09,305693509,228667742,28634125,201725906,173418164,268966681,17088134,86143582,5679864,-16904542,6878054,247124504,103967602
3노드디지탈그룹유한공사,900010,2011/09,313952579,214089066,19591927,206915623,184927595,250719036,15803264,85220807,-8561696,2107518,-7549587,228936219,107036956
3노드디지탈그룹유한공사,900010,2012/09,307540955,205855115,26486006,204100446,176491785,261262644,22694282,107510819,-2902982,-2810762,-1234996,237730964,103440509
KB오토시스(주),24120,2009/09,,,,,,,,,,,,,
KB오토시스(주),24120,2010/09,,,,,,,,,,,,,
KB오토시스(주),24120,2011/09,,,,,,,,,,,,,
KB오토시스(주),24120,2012/09,,,,,,,,,,,,,
KB오토시스(주),24120,2013/09,102820363,45587231,4648097,46234872,35517160,93695330,9300346,17580444,1602418,7026358,3066615,83719154,56585491
KB오토시스(주),24120,2014/09,113453389,46944246,3510861,53963575,41205744,86095399,11188148,17558684,2131346,4486907,2998679,76098662,59489814
KB오토시스(주),24120,2015/09,123666037,51878874,8121469,59488838,38013769,91564935,19987873,16705661,4145069,11759127,5400325,79757332,64177199
KB오토시스(주),24120,2016/09,140300273,61423913,11470063,71839132,46810530,121125154,24134939,16090959,6364878,16242973,7631553,104683376,68461141
KB오토시스(주),24120,2017/09,144073546,59924594,11340418,61965288,49808468,118502934,11663277,14288739,9016036,18905612,10996039,100294391,82108258
KB오토시스(주),24120,2018/09,146284894,63026018,14487758,56934156,51979672,111050842,4261374,22000000,7670738,22135689,9321587,96157045,89350739
KB오토시스(주),24120,2019/09,146119077,69446918,7013697,44303638,34469814,110558367,7976615,7000000,9716950,8980539,11850144,95141902,101815440
KB오토시스(주),24120,2020/09,150456100,73966798,12456517,48240896,42915031,87361658,3817528,16000000,2220470,6512944,2517339,79815499,102215204
KB오토시스(주),24120,2021/09,150213210,77723722,9112509,44651329,42924143,92402540,0,21500000,3296299,2280779,4054433,85663662,105561881
KCW(주),68060,2009/09,,,,,,,,,,,,,
KCW(주),68060,2010/09,,,,,,,,,,,,,
KCW(주),68060,2011/09,,,,,,,,,,,,,
KCW(주),68060,2012/09,,,,,,,,,,,,,
KCW(주),68060,2013/09,108612804,56843946,14370528,70201259,53460451,95517501,4799303,33235361,1266548,3411733,1836694,84646392,38411545
KCW(주),68060,2014/09,106949395,55698647,13318433,67385110,48820309,100886309,4056370,26721397,797773,12744457,1426440,87645847,39564285
KD(주),44180,2009/09,,,,,,,,,,,,,
KD(주),44180,2010/09,,,,,,,,,,,,,
KD(주),44180,2011/09,,,,,,,,,,,,,
KD(주),44180,2012/09,,,,,,,,,,,,,
KD(주),44180,2013/09,23736598,14043527,154271,17595903,16836225,14629116,379371,1314721,-6414659,262747,-1825029,14270623,6140695
KD(주),44180,2014/09,27450614,18236884,1367861,10617161,9731943,19374715,244736,5204593,-1615970,-13047116,-1615970,19050356,16833453
KD(주),44180,2015/09,33819139,24087794,1051890,20515073,18527767,15429109,1722970,8785003,-2164493,-368824,-2164493,13797781,13304066
KD(주),44180,2016/09,54747006,43709757,11687341,16414407,13453817,28498673,0,2704593,-331776,-5424875,-331776,23732397,38332599
KD(주),44180,2017/09,86197877,58734673,6447372,39192275,29005254,12505607,9392400,12522469,-8994434,-12044024,-8994434,12581519,47005602
KD(주),44180,2018/09,164967822,104828580,7160002,117518115,83476557,28642488,22097394,10764144,11232303,13719557,10840240,22419743,47449707
KD(주),44180,2019/09,154754252,62047617,4623692,110788178,72355479,91637693,9856874,22886851,-283448,-559509,-283448,72991387,43966074
KD(주),44180,2020/09,137695322,31714947,7698379,112533562,35403355,19641220,26974366,20243993,-7396349,-12250775,-8272745,16226872,25161760
KD(주),44180,2021/09,207082372,93136701,489866,166712827,47744022,11780091,68172273,27125554,-1822602,-12867925,-664313,11711053,40369545
가온미디어(주),78890,2009/09,,,,,,,,,,,,,
가온미디어(주),78890,2010/09,,,,,,,,,,,,,
가온미디어(주),78890,2011/09,,,,,,,,,,,,,
가온미디어(주),78890,2012/09,,,,,,,,,,,,,
가온미디어(주),78890,2013/09,158817603,127230741,26820824,91722258,85136665,211684657,0,39212199,6463169,-866403,6206295,179198666,67095345
가온미디어(주),78890,2014/09,204523041,175626092,18073862,128154556,120865979,228478761,10411,49763631,8038322,-32202115,8788778,190067369,76368485
가온미디어(주),78890,2015/09,214493500,183868527,21808858,116994476,111336286,266898478,0,50195676,6949292,-22291027,9008935,215523703,97499024
가온미디어(주),78890,2016/09,228964459,199856611,39475518,117466913,92295407,334885114,5000000,19708622,12791579,5686718,15030061,277689399,111497547
가온미디어(주),78890,2017/09,281029271,250847585,23744445,156067414,135814906,380558988,5000000,59071850,8447667,-52075274,10367592,320588733,124961857
가온미디어(주),78890,2018/09,336785843,307355520,33024053,202103564,197647527,435497150,0,119213708,1736022,-71811884,2272512,384849651,134682279
가온미디어(주),78890,2019/09,337152152,306827107,29859455,183623106,160823512,476556890,18857959,53108298,15543306,25140983,23183599,400741893,153529046
가온미디어(주),78890,2020/09,363806923,327699535,46253397,206149425,179784058,359841328,2000,59942850,3757853,14671598,5594250,306702232,157657498
가온미디어(주),78890,2021/09,395453454,352118921,45807924,212097254,189572703,408214946,2000,79125415,22983310,-36132331,26712858,334580361,183356200
감성코퍼레이션(주),36620,2009/09,,,,,,,,,,,,,
감성코퍼레이션(주),36620,2010/09,,,,,,,,,,,,,
감성코퍼레이션(주),36620,2011/09,,,,,,,,,,,,,
감성코퍼레이션(주),36620,2012/09,,,,,,,,,,,,,
감성코퍼레이션(주),36620,2013/09,,,,,,,,,,,,,
감성코퍼레이션(주),36620,2014/09,,,,,,,,,,,,,
감성코퍼레이션(주),36620,2015/09,,,,,,,,,,,,,
감성코퍼레이션(주),36620,2016/09,,,,,,,,,,,,,
감성코퍼레이션(주),36620,2017/09,,,,,,,,,,,,,
감성코퍼레이션(주),36620,2018/09,18685735,8939930,647057,10122599,8437409,8336976,250000,2725842,-3105239,-403655,-1368934,7479489,8563136
감성코퍼레이션(주),36620,2019/09,24246893,9696312,1677799,11770779,11408380,4078590,0,517000,-2603646,-2215109,-1765336,3500221,12476114
감성코퍼레이션(주),36620,2020/09,38679375,23900211,6791557,17625218,15601219,10416235,0,500000,-4240225,-4961139,-4240225,7180827,21054157
감성코퍼레이션(주),36620,2021/09,45313468,23981530,3407423,19084160,14541370,25832567,0,900000,-2047398,-1135215,-2047398,12475875,26229308
갤럭시아머니트리(주),94480,2009/09,,,,,,,,,,,,,
갤럭시아머니트리(주),94480,2010/09,,,,,,,,,,,,,
갤럭시아머니트리(주),94480,2011/09,,,,,,,,,,,,,
갤럭시아머니트리(주),94480,2012/09,,,,,,,,,,,,,
갤럭시아머니트리(주),94480,2013/09,180611086,122522701,20809565,148763774,141046997,90627948,0,57833163,-1311147,4225433,-1246752,72090653,31847312
갤럭시아머니트리(주),94480,2014/09,153500474,104003823,22956599,134720857,126672072,75818957,0,62339617,-1586788,4193503,-1372050,59933937,18779617
갤럭시아머니트리(주),94480,2015/09,122521986,95877705,24160471,75457790,75457790,28360339,0,11095416,1262163,2282732,2073853,16379437,47064195
갤럭시아머니트리(주),94480,2016/09,151501691,115648374,22611704,98865116,98865116,39425887,0,29926727,3074326,-11475585,3079094,21338388,52636575
갤럭시아머니트리(주),94480,2017/09,178587499,150050813,32276082,112309588,108139588,50836804,4170000,54849898,4462756,-22393040,4462756,28270880,66277911
갤럭시아머니트리(주),94480,2018/09,243709790,207154549,46729368,161083494,154684714,59074296,6398780,62570273,3479549,11960281,3479549,36410050,82626296
갤럭시아머니트리(주),94480,2019/09,220322531,178598526,9517413,134935028,132609974,64277665,555540,76617622,3266650,-22714472,4147602,38903710,85387503
갤럭시아머니트리(주),94480,2020/09,250006376,200538723,10647680,159043677,143836152,61071734,13888889,69526912,3165913,2493918,4118576,37493166,90962700
갤럭시아머니트리(주),94480,2021/09,290937887,243462422,7211312,201190556,172158961,74746483,28250000,64986673,-999303,-8325114,-207429,52649493,89747331
경남스틸(주),39240,2009/09,,,,,,,,,,,,,
경남스틸(주),39240,2010/09,,,,,,,,,,,,,
경남스틸(주),39240,2011/09,,,,,,,,,,,,,
경남스틸(주),39240,2012/09,,,,,,,,,,,,,
경남스틸(주),39240,2013/09,,,,,,,,,,,,,
경남스틸(주),39240,2014/09,,,,,,,,,,,,,
경남스틸(주),39240,2015/09,,,,,,,,,,,,,
경남스틸(주),39240,2016/09,,,,,,,,,,,,,
경남스틸(주),39240,2017/09,,,,,,,,,,,,,
경남스틸(주),39240,2018/09,,,,,,,,,,,,,
경남스틸(주),39240,2019/09,,,,,,,,,,,,,
경남스틸(주),39240,2020/09,,,,,,,,,,,,,
경남스틸(주),39240,2021/09,,,,,,,,,,,,,
경남제약(주),53950,2009/09,,,,,,,,,,,,,
경남제약(주),53950,2010/09,,,,,,,,,,,,,
경남제약(주),53950,2011/09,,,,,,,,,,,,,
경남제약(주),53950,2012/09,,,,,,,,,,,,,
경남제약(주),53950,2013/09,,,,,,,,,,,,,
경남제약(주),53950,2014/09,,,,,,,,,,,,,
경남제약(주),53950,2015/09,,,,,,,,,,,,,
경남제약(주),53950,2016/09,,,,,,,,,,,,,
경남제약(주),53950,2017/09,,,,,,,,,,,,,
경남제약(주),53950,2018/09,49164590,22391337,2075406,46000232,39521798,30512624,5000000,1120000,-11871845,-1049141,-15137335,17635484,3164358
경남제약(주),53950,2019/09,73692454,51336918,26078873,10587747,8220604,32560540,0,0,-1154772,-5206272,-2024765,20831575,63104707
경남제약(주),53950,2020/09,121794935,55100475,21474636,59716105,29459020,51134893,27900000,0,-1420099,1247645,-1760696,29795447,62078830
경남제약(주),53950,2021/09,120383283,48290450,5301636,45645150,17162355,51340865,26100000,0,-1113044,-11325880,-242609,32909928,74738133
경동제약(주),11040,2009/09,,,,,,,,,,,,,
경동제약(주),11040,2010/09,,,,,,,,,,,,,
경동제약(주),11040,2011/09,,,,,,,,,,,,,
경동제약(주),11040,2012/09,,,,,,,,,,,,,
경동제약(주),11040,2013/09,196647018,102392526,16662405,32226249,26687148,94454945,0,3917110,14461438,7163149,24044794,35451153,164420769
경동제약(주),11040,2014/09,213595428,97721444,15436218,29581502,24560384,112961522,0,3269274,19544848,16140868,27223177,45432684,184013926
경동제약(주),11040,2015/09,232397250,87926417,13577560,29983247,22615276,112896668,0,3292764,9864071,8466428,16320261,44690799,202414003
경동제약(주),11040,2016/09,234517319,81237530,13483209,28326101,24459895,116708014,0,3016889,15064407,14533388,21645643,46127578,206191218
경동제약(주),11040,2017/09,250879454,110078593,24450463,31727008,29837962,131130426,0,4275509,19469581,8768340,28184548,51251890,219152446
경동제약(주),11040,2018/09,252221247,129530050,37789163,28624596,26771199,133469839,0,950889,16276034,27200650,25128321,54837435,223596651
경동제약(주),11040,2019/09,286060731,139145913,62093462,49861324,23965249,130059574,0,82636,18895898,-4017750,29749771,52866689,236199408
경동제약(주),11040,2020/09,288235744,142437588,46544810,35967231,25362677,128650576,0,238145,9947080,17222998,16650602,54460341,252268513
경동제약(주),11040,2021/09,288460283,105001049,15966027,29196551,22689200,130716943,0,79823,10594983,4155761,16126972,56919959,259263732
경창산업(주),24910,2009/09,,,,,,,,,,,,,
경창산업(주),24910,2010/09,,,,,,,,,,,,,
경창산업(주),24910,2011/09,,,,,,,,,,,,,
경창산업(주),24910,2012/09,,,,,,,,,,,,,
경창산업(주),24910,2013/09,416766049,141407895,30392731,320932313,213422130,383786502,84221419,103700044,19640335,64374524,22292933,339861538,95833736
경창산업(주),24910,2014/09,443646155,131874488,10782736,324528154,175793107,406707728,120127025,106433087,19622769,43176635,21519129,358184710,119118001
경창산업(주),24910,2015/09,556153883,182682435,23588644,407331994,313917991,435529134,49741857,156353670,9497363,64517687,18085139,382213134,148821889
경창산업(주),24910,2016/09,582677914,198829263,23609140,444319269,260066322,465442060,125892592,157413500,8122515,66988380,11201337,404980123,138358646
경창산업(주),24910,2017/09,671833261,189324806,26070136,469432638,314848599,423345561,80873033,137059787,-7714780,8110015,-7168815,381584600,202400623
경창산업(주),24910,2018/09,693620567,213825177,29319477,514372269,317205183,418645956,124164157,213496041,-18576302,38747683,-20484240,385665238,179248298
경창산업(주),24910,2019/09,633395267,197478109,20301605,481331093,319230311,387983417,102764140,209026878,-19214940,25472933,-19966542,358186148,152064174
경창산업(주),24910,2020/09,537830305,171317189,22948297,449905475,302135966,337750319,83552050,179757480,-4785956,27636381,-3474866,307289753,87924829
경창산업(주),24910,2021/09,537401624,191403075,53348631,424555930,253258579,413916580,100549043,131636196,11145892,48410478,11920045,367885570,112845693
고려신용정보(주),49720,2009/09,,,,,,,,,,,,,
고려신용정보(주),49720,2010/09,,,,,,,,,,,,,
고려신용정보(주),49720,2011/09,,,,,,,,,,,,,
고려신용정보(주),49720,2012/09,,,,,,,,,,,,,
고려신용정보(주),49720,2013/09,20255044,10413770,1454087,8345229,7215549,61002904,0,0,228991,2850443,492713,0,11909815
고려신용정보(주),49720,2014/09,20927024,9698949,2123524,8974511,7469196,60482019,0,0,408977,1258839,761286,0,11952512
고려신용정보(주),49720,2015/09,24516373,14642306,5644348,10459115,9306146,61662605,0,0,2593728,4390529,3442051,0,14057258
고려신용정보(주),49720,2016/09,24164748,13066658,5500878,8394343,8211704,62254953,0,0,2582927,2458630,3455548,0,15770405
고려신용정보(주),49720,2017/09,27285151,15283787,7158985,10565075,10163568,65247251,0,0,2544993,3612263,3364007,126407,16720076
고려신용정보(주),49720,2018/09,,,,,,,,,,,,,
고려신용정보(주),49720,2019/09,41622315,17672779,5843650,21452492,16585529,84056209,0,0,4605069,4622208,5290462,0,20169823
고려신용정보(주),49720,2020/09,59680494,18066351,8969129,34664057,23452007,97756507,1088000,3144248,6039831,-338408,6614871,0,25016437
고려신용정보(주),49720,2021/09,73949651,30124488,4766634,43515414,33567200,108170956,0,1709100,7224932,5310263,8350683,0,30434237
고려제약(주),14570,2009/09,,,,,,,,,,,,,
고려제약(주),14570,2010/09,,,,,,,,,,,,,
고려제약(주),14570,2011/09,,,,,,,,,,,,,
고려제약(주),14570,2012/09,,,,,,,,,,,,,
고려제약(주),14570,2013/09,,,,,,,,,,,,,
고려제약(주),14570,2014/09,,,,,,,,,,,,,
고려제약(주),14570,2015/09,,,,,,,,,,,,,
고려제약(주),14570,2016/09,,,,,,,,,,,,,
고려제약(주),14570,2017/09,,,,,,,,,,,,,
고려제약(주),14570,2018/09,,,,,,,,,,,,,
고려제약(주),14570,2019/09,,,,,,,,,,,,,
고려제약(주),14570,2020/09,,,,,,,,,,,,,
고려제약(주),14570,2021/09,,,,,,,,,,,,,
광진실업(주),26910,2009/09,,,,,,,,,,,,,
광진실업(주),26910,2010/09,,,,,,,,,,,,,
광진실업(주),26910,2011/09,,,,,,,,,,,,,
광진실업(주),26910,2012/09,,,,,,,,,,,,,
광진실업(주),26910,2013/09,,,,,,,,,,,,,
광진실업(주),26910,2014/09,,,,,,,,,,,,,
광진실업(주),26910,2015/09,,,,,,,,,,,,,
광진실업(주),26910,2016/09,,,,,,,,,,,,,
광진실업(주),26910,2017/09,,,,,,,,,,,,,
광진실업(주),26910,2018/09,,,,,,,,,,,,,
광진실업(주),26910,2019/09,,,,,,,,,,,,,
광진실업(주),26910,2020/09,,,,,,,,,,,,,
광진실업(주),26910,2021/09,,,,,,,,,,,,,
국일신동(주),60480,2014/09,,,,,,,,,,,,,
국일신동(주),60480,2015/09,,,,,,,,,,,,,
국일신동(주),60480,2016/09,,,,,,,,,,,,,
국일신동(주),60480,2017/09,,,,,,,,,,,,,
국일신동(주),60480,2018/09,,,,,,,,,,,,,
국일신동(주),60480,2019/09,,,,,,,,,,,,,
국일신동(주),60480,2020/09,,,,,,,,,,,,,
국일신동(주),60480,2021/09,,,,,,,,,,,,,
국일제지(주),78130,2009/09,,,,,,,,,,,,,
국일제지(주),78130,2010/09,,,,,,,,,,,,,
국일제지(주),78130,2011/09,,,,,,,,,,,,,
국일제지(주),78130,2012/09,,,,,,,,,,,,,
국일제지(주),78130,2013/09,136918810,61494785,449517,94121813,66994172,82803017,16778520,53586743,5663792,4771453,-2283095,74187537,42796997
국일제지(주),78130,2014/09,118544030,53264468,723307,83774366,58532601,73863294,16445240,46084205,-1759261,3001132,-1473239,67613980,34769664
국일제지(주),78130,2015/09,,,,,,,,,,,,,
국일제지(주),78130,2016/09,,,,,,,,,,,,,
국일제지(주),78130,2017/09,,,,,,,,,,,,,
국일제지(주),78130,2018/09,,,,,,,,,,,,,
국일제지(주),78130,2019/09,,,,,,,,,,,,,
국일제지(주),78130,2020/09,118286174,45601649,2800487,61629242,52451470,75207746,2280000,31910848,-1859692,1267926,1105608,68527967,56656933
국일제지(주),78130,2021/09,132471840,47961442,2470437,61258020,52254031,66027692,1440000,37303037,-4836995,-8187687,-5193511,62950932,71213820
국제엘렉트릭코리아(주),53740,2009/12,78254329,57459864,11790770,29344506,28084394,42578698,213300,0,1569946,908018,1784941,33732977,48909823
국제엘렉트릭코리아(주),53740,2010/12,97265977,69919900,27371048,36843493,33310327,99046704,422600,0,12514081,12345425,16164158,68491413,60422484
국제엘렉트릭코리아(주),53740,2011/12,,,,,,,,,,,,,
국제엘렉트릭코리아(주),53740,2012/12,,,,,,,,,,,,,
국제엘렉트릭코리아(주),53740,2013/12,,,,,,,,,,,,,
그레이트리치과기유한공사,900290,2017/03,380525373,246271604,193392009,99646002,70682668,163214518,26440370,37899754,35261616,40213947,41673948,109027749,280879371
그레이트리치과기유한공사,900290,2018/03,399416632,252678583,145812140,69185823,42271062,228452768,23246160,7516824,40041924,45088320,47405455,166801791,330230809
그레이트리치과기유한공사,900290,2019/03,658490391,392335549,263126798,71606933,61087409,270846470,8774480,10849982,47633647,46569446,56315562,200182914,586883459
그레이트리치과기유한공사,900290,2020/03,597648106,274305898,176933606,56178307,55276983,254552923,0,13093460,41705755,78570878,49711373,188020493,541469799
그레이트리치과기유한공사,900290,2021/03,695428601,323647427,203389521,87084306,86338482,269901298,0,23533884,35759141,67764733,42062730,209411315,608344295
글로벌에스엠테크리미티드,900070,2010/09,103471653,69211481,13380501,21134363,19512085,75572396,0,3561939,6188286,3666139,7447190,54674314,82337290
글로벌에스엠테크리미티드,900070,2011/09,111831294,77288247,16470688,22253147,20312797,69189737,414833,1789753,2097270,2684946,3473126,52420380,89578147
글로벌에스엠테크리미티드,900070,2012/09,110920356,74227449,23540369,26564304,18994285,64536390,6696351,2034744,1986253,7407637,3531921,50234032,84356052
글로벌에스엠테크리미티드,900070,2013/09,105178243,71754901,22721963,21804576,18981658,61568662,1998945,3983694,316751,3853123,1835140,47136212,83373667
글로벌에스엠테크리미티드,900070,2014/09,100837586,66636182,19477577,21304882,17646535,51594803,3127923,2967840,-1595112,1397941,-275684,37810914,79532705
글로벌에스엠테크리미티드,900070,2015/09,164647448,91075294,24105636,73750999,29142158,55046757,13628236,231742,342343,-215968,1872216,41308694,90896449
글로벌에스엠테크리미티드,900070,2016/09,135932351,87102511,22273675,48576471,26370014,85293148,12142545,679373,6637511,4864885,7962313,60596217,87355880
글로벌에스엠테크리미티드,900070,2017/09,150190568,97965644,27717077,51098708,30432151,78852894,12983581,1568182,2623994,1133896,3363063,57469005,99091859
글로벌에스엠테크리미티드,900070,2018/09,130902723,84837373,21662528,40320421,23670736,78243433,10865862,2997094,1052297,4438551,1890973,58012408,90582303
글로벌에스엠테크리미티드,900070,2019/09,141903730,90674608,23938127,48149146,32996819,81570438,9595505,2338921,1911450,15971774,3259219,60881106,93754584
글로벌에스엠테크리미티드,900070,2020/09,136401851,88755617,20928728,40604369,26273585,69234334,9454443,1513472,281197,7269620,829749,51912913,95797482
글로벌에스엠테크리미티드,900070,2021/09,149638549,99249963,25457794,42636900,27196734,90579178,7528633,1473038,3555241,5336440,4852676,65906045,107001649
글로벌텍스프리(주),204620,2014/09,,,,,,,,,,,,,
글로벌텍스프리(주),204620,2015/09,,,,,,,,,,,,,
글로벌텍스프리(주),204620,2016/09,,,,,,,,,,,,,
글로벌텍스프리(주),204620,2017/09,75295546,59347055,6658722,15265175,5930153,24458112,0,0,-2220803,1501676,-1743552,0,60030371
글로벌텍스프리(주),204620,2018/09,112553172,101627466,24568815,42161157,9578187,29802947,0,0,4661202,2913354,6199924,0,70392015
글로벌텍스프리(주),204620,2019/09,122728760,98274614,75290853,55164748,17675833,42748409,0,0,-91057,8013131,-142382,0,67564012
글로벌텍스프리(주),204620,2020/09,114814508,80372742,72706658,34871727,10504165,9708686,0,273884,2987614,7278829,4284663,0,79942781
글로벌텍스프리(주),204620,2021/09,123837187,71549388,55018358,23258780,18067977,25431587,0,601009,-12244720,-5152517,-13812265,0,100578408
글로본(주),19660,2009/12,,,,,,,,,,,,,
글로본(주),19660,2010/12,,,,,,,,,,,,,
글로본(주),19660,2011/12,,,,,,,,,,,,,
글로본(주),19660,2012/12,,,,,,,,,,,,,
글로본(주),19660,2013/12,,,,,,,,,,,,,
글로본(주),19660,2014/12,,,,,,,,,,,,,
글로본(주),19660,2015/12,,,,,,,,,,,,,
글로본(주),19660,2017/09,,,,,,,,,,,,,
글로본(주),19660,2018/09,,,,,,,,,,,,,
글로본(주),19660,2019/09,,,,,,,,,,,,,
글로본(주),19660,2020/09,,,,,,,,,,,,,
글로본(주),19660,2021/09,64442895,14080372,7899384,42366511,38464544,2513294,399970,3299122,-7963599,-1578263,-7963599,2347395,22076385
글로웍스(주),34600,2009/06,,,,,,,,,,,,,
글로웍스(주),34600,2010/06,,,,,,,,,,,,,
금강제강(주),105070,2010/09,,,,,,,,,,,,,
금강제강(주),105070,2011/09,,,,,,,,,,,,,
금강철강(주),53260,2009/09,,,,,,,,,,,,,
금강철강(주),53260,2010/09,,,,,,,,,,,,,
금강철강(주),53260,2011/09,,,,,,,,,,,,,
금강철강(주),53260,2012/09,,,,,,,,,,,,,
금강철강(주),53260,2013/09,125237656,100067518,24962440,30752300,27440837,185216927,250000,1350000,6009129,10757545,7806668,175557613,94485356
금강철강(주),53260,2014/09,126526028,102529292,35898117,26453289,22694980,157854402,505000,1109467,5963915,14525076,7655811,149943474,100072739
금강철강(주),53260,2015/09,131194412,102883233,28819462,27725304,24186639,118891549,569000,1107000,5434573,5793242,7398505,111600162,103469108
금강철강(주),53260,2016/09,127393607,95791198,22949842,21326454,18739111,118699476,51418,1594000,2673771,3998073,3556083,111172848,106067153
금강철강(주),53260,2017/09,139630427,106435535,21153345,30541030,28431252,145016324,18000,1565359,2467449,-1053784,3280403,137320180,109089397
금강철강(주),53260,2018/09,140101628,97688755,13046782,31077153,28739598,145017372,25356,2991785,4479546,12525715,5702298,138054260,109024475
금강철강(주),53260,2019/09,134993401,96419809,19367836,24511534,22144559,128974460,18000,1677316,3517295,6048606,4700728,121948637,110481868
금강철강(주),53260,2020/09,136688138,98256334,21864376,26113322,23622078,124169000,18000,1353647,3199239,2134218,4099325,116467465,110574817
금강철강(주),53260,2021/09,153595231,111151581,41614161,35090741,32236119,177099291,18000,1427366,8641635,14783108,11057852,163570576,118504490
나노씨엠에스(주),247660,2020/09,,,,,,,,,,,,,
나노씨엠에스(주),247660,2021/09,,,,,,,,,,,,,
나노캠텍(주),91970,2009/09,,,,,,,,,,,,,
나노캠텍(주),91970,2010/09,,,,,,,,,,,,,
나노캠텍(주),91970,2011/09,,,,,,,,,,,,,
나노캠텍(주),91970,2012/09,,,,,,,,,,,,,
나노캠텍(주),91970,2013/09,77113019,36298047,3655860,28218946,19345422,68449761,5000000,3717766,2780599,1904428,3267433,57078336,48894073
나노캠텍(주),91970,2014/09,77691707,35405854,5011643,27408662,21517241,55391553,2000000,8103829,1443095,4198968,1827476,45492466,50283045
나노캠텍(주),91970,2015/09,77899856,35039940,2870875,28429827,24259521,49012043,4000000,13462777,-1649433,1219357,-1733397,42427773,49470028
나노캠텍(주),91970,2016/09,61460973,24551527,5946706,22713387,18683106,37619117,4000000,10096162,-5491244,2749522,-5477945,32114306,38747586
나노캠텍(주),91970,2017/09,78864237,46025757,14162051,19146842,17093842,48062919,2000000,9818525,-3758728,-2213478,-3365090,42892361,59717395
나노캠텍(주),91970,2018/09,129001526,83973595,27306634,64023090,40650227,81863187,0,19501600,470910,-13855214,4676519,72472162,64978436
나노캠텍(주),91970,2019/09,99521999,53172513,21197452,24836321,24743321,38918203,0,7250000,4381517,6795509,6019388,25575492,74685678
나노캠텍(주),91970,2020/09,77428987,48500031,23190457,13571779,12731736,32113227,0,0,444218,2473332,1146750,24536703,63857208
나노캠텍(주),91970,2021/09,73433388,45071514,14320940,24827982,24069395,32014672,0,7000000,-10260761,5315010,-10747582,24037274,48605406
나라엠앤디(주),51490,2009/09,,,,,,,,,,,,,
나라엠앤디(주),51490,2010/09,,,,,,,,,,,,,
나라엠앤디(주),51490,2011/09,122279952,73045410,8554532,57244404,51602231,92655596,3670514,17378913,8641540,12610732,9806987,77757493,65035547
나라엠앤디(주),51490,2012/09,147194086,89057917,13785058,78287386,65581360,86977599,8467361,27849758,4108451,-3360231,4550523,72928695,68906700
나라엠앤디(주),51490,2013/09,139780933,72889886,6392271,68340821,57995020,89673418,6915597,29340929,3867632,10927961,5164372,75155523,71440112
나라엠앤디(주),51490,2014/09,154107018,85368101,3301752,81813949,73662410,89737783,4995411,35394210,2618525,-1882106,4451144,76428824,72293069
나라엠앤디(주),51490,2015/09,162769239,90143131,6300395,85543664,74513287,91357454,6350908,41172890,3545171,4084225,4489692,77840208,77225574
나라엠앤디(주),51490,2016/09,163415999,88910200,10007348,87482049,74054088,91490798,7850892,43487997,1187541,12613897,658928,81822953,75933950
나라엠앤디(주),51490,2017/09,177388042,101933815,9844791,99704421,82807909,95819124,11689753,34418243,2226949,6787040,3483848,81742016,77683621
나라엠앤디(주),51490,2018/09,189365527,102504486,6770529,108992646,92098929,109351812,11663716,44594840,3757297,3100295,4366452,95837074,80372881
