회사명,거래소코드,회계년도,자산,유동자산,재고자산,매출채권및기타유동채권,비유동자산,유형자산,부채,유동부채,장기차입금,단기차입금,장기사채,단기사채,유동성장기부채,자본,매출원가,매출액,당기순이익,판매비와관리비,(정상)영업손익,법인세비용차감전순이익,급여,세금과공과,이자비용,기말자본금,기초자본금,유무형자산등상각비,대손상각비,감가상각비,영업활동으로인한현금흐름
(주)알파홀딩스,117670,2021/09,146158080,82681976,1618053,13857987,63476104,27878506,69429321,51917811,9893000,11230000,4289912,25277215,0,76728759,44560064,53102528,-7321480,7721847,820617,-9452978,1922141,189406,4771930,10902041,10406795,1082,0,1060079,7454358
(주)압타머사이언스,291650,2020/09,37571071,36129340,27505,12891,1441731,588681,1533894,408075,0,0,0,0,19640,36037177,46380,131540,-3025859,3123869,-3038710,-3025859,640079,38569,5723,4463063,3754563,256,2799,188566,-2681591
(주)압타머사이언스,291650,2021/09,34741376,26048447,16857,79659,8692930,7761218,2254358,696678,0,0,0,0,0,32487019,87494,169829,-2779933,3027482,-2945147,-2779933,651035,44932,23044,4463063,4463063,320,0,285426,-2389402
(주)애니플러스,310200,2019/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)애니플러스,310200,2020/09,21147003,9396571,336754,2802551,11750432,1876837,5302081,4159900,0,1500000,0,0,0,15844923,4769468,7986080,-4825839,5457334,-2240722,-4796249,1566672,61890,129211,2840744,1931304,2697,2857305,427790,1264424
(주)애니플러스,310200,2021/09,65001470,46948856,299781,3953502,18052614,3916575,36340902,5720550,0,0,37000000,0,0,28660568,5972962,14362593,4191676,3061422,5328209,5154895,1438688,68974,947753,2939785,2840744,3345,396361,531322,7562922
(주)애드바이오텍,179530,2021/09,19655113,9615826,2228316,2441731,10039287,7915889,14691467,11416926,3220280,1581300,0,7083736,736280,4963646,4313749,7862260,-2814745,4801917,-1253407,-2564975,1080993,104816,101646,3846522,1267337,467,418582,461574,-1840279
(주)액션스퀘어,205500,2015/09,33658658,31537034,0,599426,2121624,565925,4085223,1947217,0,0,2380000,0,0,29573435,0,5479060,-7203612,6573305,-1094245,-7173860,3297223,8891,28087,12231713,510238,200,0,75419,-180343
(주)액션스퀘어,205500,2016/09,31792094,26979981,0,392930,4812113,1033591,6495499,3394699,0,0,0,0,0,25296595,0,2498460,-6648081,11111466,-8613006,-8370312,5364300,21078,40128,12469713,12231713,494,0,299593,-4935799
(주)액션스퀘어,205500,2017/09,28677657,19677132,0,1166302,9000525,4008884,11774086,2951276,0,0,0,0,0,16903571,0,7829227,-8114484,15065220,-7235992,-7148460,8371827,86153,0,12469713,12469713,496,0,284788,566968
(주)액션스퀘어,205500,2018/09,25451156,16479894,0,1099192,8971263,3792676,9468226,4514011,0,0,0,0,0,15982930,0,5682528,-6742648,12736485,-7053957,-6742648,8807610,87239,0,13242741,12469713,683,0,269342,-10351884
(주)액션스퀘어,205500,2019/09,21787085,9887930,0,1315997,11899155,3478523,11160380,4078678,0,0,0,0,0,10626705,0,5661626,-1578018,8631759,-2970133,-1578018,3796769,22723,0,13242741,13242741,941,0,494260,-4505426
(주)액션스퀘어,205500,2020/09,25649541,20256028,0,590870,5393513,3745470,3758064,1780948,0,0,0,0,0,21891478,0,5156340,753781,3901142,1255198,753781,714377,110730,0,20666323,20666323,422,203221,174865,-13231
(주)액션스퀘어,205500,2021/09,29246441,19499248,0,805821,9747193,3195530,6807812,2019281,0,0,3300000,0,285727,22438629,0,3783563,-62823,5222613,-1439050,-221892,945250,2485,0,20666323,20666323,331,0,150740,-2035392
(주)액토즈소프트,52790,2010/09,106181072,82985187,0,20011038,23195886,518828,26850974,17455746,0,0,0,0,0,79330098,51641285,79326391,1273672,15970142,11714964,9594645,2386749,1299713,0,4642347,4607600,2848,-17341,343300,4484452
(주)액토즈소프트,52790,2011/09,120128579,107220490,0,35159666,12908089,386574,33343877,25673809,0,0,0,0,0,86784702,48539276,73610948,6632968,12442177,11099464,13348540,2268883,65969,0,4684460,4645376,1750,82261,304307,5316773
(주)액토즈소프트,52790,2012/09,133080387,103078321,0,22006824,30002065,283890,25147574,19298170,0,0,0,0,0,107932813,40867297,63037146,13771503,5133929,17059020,19497785,1894548,53700,0,4687516,4684460,223,608328,142608,13126342
(주)액토즈소프트,52790,2013/09,219269891,77600974,0,20828756,141668916,475115,26014593,20918541,0,0,0,0,0,193255297,54939370,93965158,12796519,22041219,16984569,17646385,3299086,42888,1050930,5648207,4688141,231,-95042,163209,11974592
(주)액토즈소프트,52790,2014/09,227969196,84171472,0,36411102,143797725,927690,31317735,26914132,0,0,0,0,0,196651462,40038319,61149524,-1113620,19592648,1518557,2527411,3915879,37196,0,5650032,5648457,608,-1563,250761,-5711090
(주)액토즈소프트,52790,2015/09,152086040,46375027,0,24416768,105711013,132320,15530959,12249245,0,0,0,0,0,136555081,22692237,36300620,2502552,4356916,9251466,10604853,1086301,44365,0,5665319,5658969,363,0,136080,3517001
(주)액토즈소프트,52790,2016/09,168482424,63937647,0,15879521,104544778,103710,11762600,9381779,0,0,0,0,0,156719825,13620840,28465367,9388014,2595090,12249437,11469537,510206,15321,0,5665319,5665319,84,434122,50586,12635420
(주)액토즈소프트,52790,2017/09,154322374,72496401,0,21318467,81825973,184462,31985765,18694887,0,0,0,0,0,122336610,13032907,24054101,3313001,5717353,5303841,4969995,1783765,444107,188404,5665319,5665319,68,0,53650,3756463
(주)액토즈소프트,52790,2018/09,141137177,57144542,0,12041666,83992635,267616,18254411,15667478,0,0,0,0,0,122882766,5617841,19584742,89745,12412018,1554884,1918821,2747915,26570,127225,5665319,5665319,62,-23932,59681,-3579938
(주)액토즈소프트,52790,2019/09,151769225,59673399,0,20171941,92095826,577753,44908289,39850894,0,8426000,0,0,0,106860936,5915797,42698035,20852565,13680958,23101280,24722129,3252154,82879,387393,5665319,5665319,858,2710412,824265,19568624
(주)액토즈소프트,52790,2020/09,181318752,99342475,0,22613168,81976277,418802,57171213,54169903,0,8595000,0,0,0,124147539,7275186,33873341,11744724,9764200,16833956,16069755,3724548,154380,133657,5665319,5665319,1005,-936325,988016,30633982
(주)액토즈소프트,52790,2021/09,142756507,58014552,0,7998822,84741954,228989,14562366,10917019,0,0,0,0,0,128194141,7533927,23193859,5606291,10956374,4703557,6391499,4293362,39510,47145,5665319,5665319,982,-92400,980133,11162130
(주)액트로,290740,2018/09,83549863,69758804,2193189,25848746,13791059,2754176,14440307,13611788,0,3000000,0,0,2000000,69109556,30413044,53238025,17141209,3235102,19589879,20712651,1139789,44179,99108,2500027,1882027,164,0,135674,10053349
(주)액트로,290740,2019/09,84912871,65109328,2343126,22509944,19803543,2806852,8792848,7570034,0,1200000,0,0,0,76120023,25358485,33890519,7704521,3595378,4936656,8960676,1126924,43402,39189,5015006,2515027,318,0,233631,9160079
(주)액트로,290740,2020/09,83586395,58668273,1642938,23095902,24918122,2692739,5356547,3870387,0,0,0,0,0,78229848,17903540,23284774,2946866,3685471,1695764,2842478,1066332,41274,14004,5032506,5015006,387,0,298176,762982
(주)액트로,290740,2021/09,77650389,53547851,1969512,24860636,24102538,2418389,6991622,5039992,0,0,0,0,0,70658767,14428005,17295272,2750646,3968100,-1100833,3092153,1210299,47504,4297,5032506,5032506,343,0,254243,2524205
(주)앤디포스,238090,2017/09,100524654,52683927,5525661,12212044,47840726,45590023,20292632,15094453,308540,8000000,0,0,617080,80232022,25009584,36976103,6533068,4987037,6979482,7532605,1546814,29387,22933,7534483,7534483,797,0,788235,-1807738
(주)앤디포스,238090,2018/09,92360911,43326521,5014268,9889637,49034390,46772929,11448747,5881488,0,0,0,0,308540,80912164,24398163,33687283,4106657,4854889,4434231,4763666,1557692,114637,90654,7534483,7534483,1202,40182,1191923,3698898
(주)앤디포스,238090,2019/09,148982531,85886087,7428498,12034164,63096444,43071444,72777391,71266997,109346,8000000,0,45000000,0,76205140,27599239,40850402,-7077261,5203427,8047736,-5993754,1532788,113956,2287696,8391404,8269074,1369,0,1332049,4970074
(주)앤디포스,238090,2020/09,172390977,96814428,11705966,16024100,75576549,14291387,30872920,21956356,6960000,0,0,12527984,360000,141518057,29469286,47157646,14562597,7674177,10014183,16820944,1820599,50068,1829132,11032345,10179854,1281,0,1253553,31375222
(주)앤디포스,238090,2021/09,175383976,103719459,16316457,13051070,71664517,13973784,15139233,6991453,6600000,0,0,0,600288,160244743,31314376,48916094,7424669,9167184,8434534,8743946,2103153,107824,519443,12019061,11032345,1319,16656,1274250,2684575
(주)앤씨앤,92600,2010/09,54872450,27588280,8637578,2173880,27284170,12287940,9063543,8263991,0,5139000,0,0,0,45808907,16260492,36702920,7141078,13960487,6481941,6898707,1406607,80558,77742,2649500,2613000,1944,5467,293182,6545018
(주)앤씨앤,92600,2011/09,74992536,48709603,7390194,4254227,26282933,999587,10947890,9726250,0,6723150,0,0,0,64044646,14232185,33224901,5174490,15209986,3740627,4379900,1780089,99764,61843,6623750,2649500,1582,0,237864,9309341
(주)앤씨앤,92600,2012/09,80709555,54903000,11541847,3945450,25806555,1165694,13652342,12181576,0,6152300,0,0,0,67057212,21500364,37873368,2606363,17039297,-240906,84116,1894476,123015,108973,6648750,6623750,313,0,309098,2107887
(주)앤씨앤,92600,2013/09,69526008,46791253,9997711,2465723,22734756,1069686,11295041,9732404,0,7529200,0,0,0,58230967,22023028,27600233,-8683888,13044922,-7467717,-8683888,2502155,173681,0,6648750,6648750,0,0,0,-4111155
(주)앤씨앤,92600,2014/09,53427476,36300211,6074820,2089884,17127265,754508,8155593,6427295,0,3677100,0,0,0,45271883,14604676,23072573,-3284282,12508971,-4041074,-3284282,2206561,209205,0,6648750,6648750,0,0,0,-4134254
(주)앤씨앤,92600,2015/09,62330076,42885442,11768388,2025986,19444634,558216,9506181,7394214,0,4180750,0,0,0,52823895,27688648,46134751,6324610,12325831,6120271,6324610,2580454,171817,0,6648750,6648750,0,0,0,-263329
(주)앤씨앤,92600,2016/09,65945304,53106283,10428936,2626678,12839021,670402,8315723,6509219,0,1644450,0,0,0,57629580,31953943,49039303,1746860,17113334,-27974,1746860,2321789,137751,0,6723750,6648750,397,0,235905,862282
(주)앤씨앤,92600,2017/09,60007010,36999120,10619179,3533619,23007890,616394,6409348,4412561,0,1146700,0,0,0,53597662,18863150,30618600,-3420129,18208462,-6453012,-3420129,2701964,283556,0,6723750,6723750,261,0,183066,-4136688
(주)앤씨앤,92600,2018/09,58480463,34162041,9563010,1506689,24318421,907872,10684533,9034432,0,0,0,0,0,47795930,14966280,22678373,-6663118,15383499,-7671406,-6663118,2587536,219858,0,6723750,6723750,317,0,253029,-6531204
(주)앤씨앤,92600,2019/09,74411537,34397250,11693611,8158476,40014287,1067618,16800713,9096811,0,2404800,7000000,0,0,57610824,43016296,55495059,4043100,8511665,3967097,4043100,2059314,147324,0,10473750,6723750,646,0,612613,-2260504
(주)앤씨앤,92600,2020/09,98132404,44344912,14589708,8843358,53787492,1861330,39193923,17398241,2000000,5950000,9560695,0,0,58938481,46116948,58115736,1628342,8450549,3548240,1628342,2208450,102602,0,10473750,10473750,811,0,781301,1520576
(주)앤씨앤,92600,2021/09,110208221,56374865,27620436,8028854,53833356,861474,43055878,18665904,2000000,6950000,13060000,0,0,67152343,53945879,65970408,4817555,9015070,3009459,4817555,2150604,119911,0,11236370,10473750,968,0,940208,-8614284
(주)앱코,129890,2021/09,119616474,89270581,25328333,43211311,30345893,26154086,40482927,21518148,17124650,11450000,0,0,2923272,79133548,68793112,90871490,-1073301,22447294,-368916,-929165,5161440,152352,483484,4916741,4844366,2018,217877,1921838,-12185053
(주)야스,255440,2017/09,136374921,101667998,1378669,43864714,34706924,22751296,30955000,25635812,3890355,2000000,0,0,933420,105419921,47406289,70793912,15022843,7154660,16232963,17012944,1106304,0,117324,6505000,5655000,1087,0,710657,-9215200
(주)야스,255440,2018/09,216367238,172802558,19042498,102878525,43564680,30990088,86767878,84421457,0,10000000,0,0,0,129599360,76673413,115840810,22417489,12339949,26827448,28481058,3713268,0,1463,6568000,6505000,1201,0,781472,-26208191
(주)야스,255440,2019/09,222144068,140249965,14755914,41843245,81894103,44591147,71872458,65547783,0,0,0,0,0,150271610,51034325,72627049,16213331,8215055,13377669,20705669,1143162,0,48736,6569000,6569000,1563,0,1195075,40330017
(주)야스,255440,2020/09,191787632,86954694,8721401,11470772,104832938,49610202,31993530,28751184,0,0,0,0,0,159794101,27782628,36204940,11004160,7018276,1404036,13936930,1461596,0,36893,6569000,6569000,1697,0,1244110,14537214
(주)야스,255440,2021/09,188792557,90161946,15825959,22940623,98630611,46385830,28505238,24276935,0,0,0,0,0,160287319,25827310,33723151,1079414,7627453,268387,1290632,1577153,0,34965,6569000,6569000,1464,342113,1267219,-3494587
(주)양지사,30960,2010/03,78567572,14394999,6086850,5287019,64172574,63322168,30732539,29620251,0,7000000,0,0,0,47835033,26229064,38527156,6437355,4096805,8201288,8460627,1452560,31105,126318,7990000,7990000,1931,82337,1930710,17018901
(주)양지사,30960,2011/03,87426946,15422242,8591727,5370254,72004704,69674150,26086597,22557457,0,11900000,0,0,0,61340349,23916900,37795247,6692070,4755437,9122910,8747226,1516463,169995,216285,7990000,7990000,1487,83957,1487449,465654
(주)양지사,30960,2012/03,97855222,18757991,8603633,5341454,79097231,57350424,33653456,29243628,0,13779047,0,0,0,64201767,30738530,39767727,3143752,5552638,3877310,3413166,1667858,191501,476478,7990000,7990000,1627,37462,1615200,3939702
(주)양지사,30960,2013/03,88833791,13820540,6039024,4937003,75013251,53706004,26776765,23078306,0,9750000,0,0,0,62057026,28230811,33237196,465640,4951094,55291,302881,1570534,191153,396984,7990000,7990000,2430,211764,2417268,3729071
(주)양지사,30960,2014/03,87722206,16233873,8093418,6734095,71488334,49493045,24250644,21509698,0,7550000,0,0,0,63471562,27863112,33357627,1614962,4439039,1055476,1135222,1699192,230380,241675,7990000,7990000,2135,0,2122573,-137405
(주)양지사,30960,2015/03,83301760,15136508,7812238,6315153,68165253,47193577,21793060,18518969,0,6200000,0,0,0,61508701,32102910,37564156,-381101,5001922,459324,-505372,1988063,43920,210522,7990000,7990000,2188,0,2105193,5892159
(주)양지사,30960,2016/03,79890093,16101409,7468602,3573048,63788685,47429500,17409301,13684079,0,1600000,0,0,0,62480792,30151424,38604896,3134337,5862946,2590526,3445793,2145453,46456,141650,7990000,7990000,2015,170422,1959318,10653275
(주)양지사,30960,2017/03,80126363,15635932,7944804,2802273,64490431,48485003,14704238,13539149,0,750000,0,0,0,65422125,30534192,40736114,4094022,5165705,5036216,5495501,1929879,49200,98510,7990000,7990000,1803,147675,1728840,8229205
(주)양지사,30960,2018/03,79710155,16552750,6993169,4352997,63157405,47153855,14455703,12341524,0,1151551,0,0,0,65254452,31086839,38007588,1018705,5244013,1676736,1712310,2054001,46063,70121,7990000,7990000,1386,13728,1308935,6088928
(주)양지사,30960,2019/03,84734063,19292322,8154964,5500990,65441741,49115212,19365509,18206514,0,6927994,0,0,0,65368554,35646279,41208867,-655701,6002103,-439515,-136730,2157198,192867,115949,7990000,7990000,1558,9609,1463083,736586
(주)양지사,30960,2020/03,234186589,98709871,10662617,5668499,135476717,48489924,47136267,46286331,0,1761013,0,0,0,187050321,31311414,40832656,119700388,6588491,2932750,158172447,2046340,41613,154019,7990000,7990000,1773,5708,1745039,5105125
(주)양지사,30960,2021/03,203424644,35176206,13243609,5319675,168248438,50381493,11865925,11266855,0,2760000,0,0,0,191558719,27543537,36270458,3407114,7011604,1715317,4692109,2020122,132140,51553,7990000,7990000,1824,1063,1798320,-32963772
(주)어스앤에어로스페이스,263540,2017/09,62428702,34046510,9671846,13170929,28382192,26287222,21714805,10363229,8790000,2260000,0,0,620000,40713897,16683023,20889288,906730,2531362,1674903,1023035,837543,19042,332768,3968341,2823350,1434,23931,1349802,-4437833
(주)어스앤에어로스페이스,263540,2018/09,64674942,30468968,16180898,12789559,34205975,31787249,25436838,13647892,8961600,5900000,0,0,2203400,39238104,19313618,19069268,-2413324,2458759,-2703108,-2393972,1141990,28217,328790,3968341,3968341,2156,0,2065370,-987694
(주)어스앤에어로스페이스,263540,2019/09,60381012,29299833,13668287,14166291,31081179,29359664,37745878,22371595,12307920,8502000,0,0,3284080,22635134,29054975,19427064,-17461819,2635561,-12263473,-14815934,1136958,30844,608173,4010841,3968341,2515,0,2384650,-1986255
(주)어스앤에어로스페이스,263540,2020/09,46725783,20570791,15172290,3173102,26154992,25048251,36091433,27016161,5714610,6252002,0,0,8084910,10634350,9023967,10969772,-1156474,2675097,-729293,-1156474,969930,4879,458672,6897473,4082473,2378,0,2245737,-284407
(주)어스앤에어로스페이스,263540,2021/09,42701457,19141217,10023434,4972356,23560239,22288511,36536984,30914924,2771540,7252000,0,0,5102150,6164473,16134834,13172432,-7606395,4230268,-7192670,-7606395,1089948,11775,502218,747874,8957473,2561,39468,2416821,181473
(주)얼라인드제네틱스,238120,2017/09,26051158,23574669,1229639,2461105,2476490,362353,1682665,616476,0,0,0,0,0,24368493,1596032,3892866,-384638,2892859,-596025,-384638,784155,26195,0,1797362,1780862,304,0,112253,-304073
(주)얼라인드제네틱스,238120,2018/09,24627842,15046398,2050380,1731677,9581444,594676,1818745,575575,0,0,0,0,0,22809098,1606018,3600025,-861841,3142258,-1148251,-861841,868928,15957,0,1797362,1797362,358,27278,170982,-1239958
(주)얼라인드제네틱스,238120,2019/09,24328245,17530323,1908233,2180923,6797922,2007118,3282439,746577,0,0,0,0,0,21045805,2287752,4947639,-122221,3070024,-410136,-122221,798529,13885,82269,1797362,1797362,516,121085,360430,-334939
(주)얼라인드제네틱스,238120,2020/09,24474213,16984755,1964570,2035340,7489458,1747467,3662324,835714,0,0,0,0,0,20811889,2144505,4762720,-179176,2998707,-380491,-179176,868394,23619,62931,3594724,1797362,537,83304,419210,80127
(주)얼라인드제네틱스,238120,2021/09,32635217,14162988,2553289,1949589,18472229,5992164,7534021,913624,0,0,0,0,0,25101195,3053640,7023437,3091839,3186501,783296,3091839,792739,21182,66948,3594724,3594724,543,353595,437870,136991
(주)에너토크,19990,2010/09,23406457,14893505,4393804,6472108,8512952,6949771,3243133,3002133,241000,500000,0,0,240000,20163324,11560558,18705970,3428390,2836807,4308605,4404364,1105715,72380,37845,3902435,3902435,778,52975,771195,3547334
(주)에너토크,19990,2011/09,25963070,16349031,4683168,6977557,9614039,8752554,3505090,2123265,0,0,1200000,0,241000,22457979,11710672,18053784,2325981,3649785,2587611,2845864,1080466,61604,22498,3902435,3902435,0,0,0,2278645
(주)에너토크,19990,2012/09,31739481,17852004,4831425,11166556,13887477,12856970,4407285,3136659,0,0,1200000,0,0,27332196,16487646,24668173,3349218,3865144,4277440,4287118,1269896,66830,75788,3902435,3902435,0,0,0,1302395
(주)에너토크,19990,2013/09,31543065,16981791,5083080,6968559,14561274,12669849,3509249,1914325,0,0,1200000,0,0,28033816,13478053,19082602,1133313,4028600,1575949,1538012,1320718,59034,52909,3902435,3902435,0,0,0,3872420
(주)에너토크,19990,2014/09,35121357,21962945,7302206,9935094,13158412,11870302,4478174,4022677,0,0,0,1200000,0,30643183,15393211,22261057,1658487,4697053,2170794,2114606,1975872,70665,54815,3902435,3902435,1030,76010,1029419,-716093
(주)에너토크,19990,2015/09,34518139,20630893,5920726,7725351,13887246,11962926,2711583,1907707,0,0,0,0,0,31806556,14286522,19577456,1066345,3896809,1394126,1375010,1588585,57496,5775,3902435,3902435,1022,73684,1021373,4632277
(주)에너토크,19990,2016/09,41839850,26125823,5674120,8221773,15714028,11131233,2074063,2074063,0,0,0,0,0,39765787,13020376,18426664,1260714,4150997,1255291,1490497,1698749,71884,0,4878044,3902435,1014,415813,1013692,-840836
(주)에너토크,19990,2017/09,41634471,23368730,5375118,6378012,18265740,10374856,1578072,1578072,0,0,0,0,0,40056399,13866769,18267294,-240146,4954388,-553863,-327914,1483040,62910,0,4878044,4878044,0,0,0,1396413
(주)에너토크,19990,2018/09,44669804,23546941,5642064,5680041,21122863,9986164,1956447,1897738,0,0,0,0,0,42713358,11407325,16118362,1352442,3721692,989345,1808415,1360176,66346,0,4878044,4878044,944,-120492,944485,2750353
(주)에너토크,19990,2019/09,43381841,18418582,5740434,6299640,24963259,9928487,1986410,1794312,0,0,0,0,0,41395430,11641901,15726022,287845,4355505,-271384,213077,1739226,87957,5099,4878044,4878044,926,168760,926458,-339687
(주)에너토크,19990,2020/09,47247105,21467843,5814052,5912199,25779262,11974813,5753536,2209554,3260000,0,0,0,0,41493568,11652241,16136075,844659,3958385,525448,1000504,1805716,79496,9204,4878044,4878044,956,257262,929059,8567
(주)에너토크,19990,2021/09,49151973,22663978,6201720,5160677,26487996,13231426,5294302,1739096,3260000,0,0,0,103616,43857672,10785704,14966460,1019447,3609735,571021,1317043,1723735,84891,35734,4878044,4878044,800,-308131,800368,723834
(주)에듀언스,9010,2010/09,77777977,11165392,4854787,4380530,66612585,11505720,51056176,40053798,770460,18935156,0,3000000,5285786,26721801,26922690,34830813,1399373,10120092,-2211969,-3417806,1731992,92145,1596127,12572936,9501186,1779,46744,708723,-3423643
(주)에듀언스,9010,2011/09,46131081,6686338,0,1669591,39444744,371367,19028532,12671484,933333,600000,0,2834199,2500400,27102550,9772777,18448271,-4897887,11555891,2506946,-4198534,1789230,0,1337247,15162222,14074347,103,2372681,102726,-887120
(주)에듀언스,9010,2012/09,22295584,3824452,0,1809627,18471132,410407,13644131,12325239,613333,3350000,0,1493692,1239653,8651453,5306176,11000593,-9560826,6872702,-187890,-7565916,1492490,0,558520,18127069,15663558,89,0,66548,-4933172
(주)에듀패스,31950,2010/09,26365641,13908011,0,1711151,12457629,1353927,10008486,9871721,0,0,0,0,7270002,16357155,6385209,9552354,-3757004,3521224,-354079,-3757004,1357197,101986,1324928,12069047,11569547,746,1518,169069,390499
(주)에스디생명공학,217480,2016/09,59937753,36548859,5150621,7909345,23388894,16921227,11615461,10341731,916740,0,0,0,733230,48322292,29064525,75988419,17424311,24701141,22222752,22384966,2300164,92950,0,4716100,2358050,333,558636,314334,13803512
(주)에스디생명공학,217480,2017/09,119053545,63362106,10603470,21549048,55691439,34724156,12375388,11772668,183330,0,0,0,733320,106678157,30984035,66380199,13862629,18037283,17358881,17775244,2999230,187926,0,11032200,9432200,549,506881,518599,1499668
(주)에스디생명공학,217480,2018/09,150833210,86689075,33566334,27229261,64144135,34145446,28047310,24827920,2800000,14517918,0,0,983330,122785901,49721504,89663101,10035886,29323695,10617902,11568129,4260776,261534,40749,11207533,11032200,654,0,608813,-16145333
(주)에스디생명공학,217480,2019/09,149287662,79685647,39043341,23366800,69602015,50399784,38617282,29448092,8378670,16414000,0,0,1241910,110670380,48999315,83036432,2601371,31195068,2842049,3561875,5316204,365619,248933,11207533,11207533,994,723952,885855,12095593
(주)에스디생명공학,217480,2020/09,128427362,62456125,20179349,29210058,65971238,51980436,37912116,30777812,6694500,17530000,0,0,4063000,90515247,43619646,71096318,-2668507,24767401,2709271,-2668507,6356106,440378,372436,11207533,11207533,1989,0,1883053,-1375251
(주)에스디생명공학,217480,2021/09,128783276,50116166,15592764,17944081,78667110,56809066,76906031,65158391,11328250,13223688,0,27319319,4479250,51877245,38673107,58292590,-33176527,44393738,-24774256,-31668540,5354238,372141,1634091,11207533,11207533,2179,6063016,1980898,-6853400
(주)에스디시스템,121890,2010/09,39752314,36577773,6932043,7250871,3174542,774283,6253612,5288201,0,0,0,0,0,33498702,27261598,33018493,1961704,4056967,1699928,1988524,693444,51649,49,1900000,1500000,157,26083,133887,-1807083
(주)에스디시스템,121890,2011/09,35154427,31656830,6223902,7178046,3497596,849282,3762856,3168770,0,0,0,0,0,31391571,17097537,20014787,-594250,3946471,-1106224,-695226,904890,79928,0,1900000,1900000,152,55952,112871,-3767871
(주)에스디시스템,121890,2012/09,38735012,33230363,8373297,14001501,5504649,1424430,8068376,7087789,0,0,0,0,0,30666636,43520906,46869248,87328,3580709,-817942,-541384,991988,94482,0,1900000,1900000,220,38619,108350,-6574529
(주)에스디시스템,121890,2013/09,30449833,27209312,7109017,8064338,3240521,1304481,4717051,3618245,0,0,0,0,0,25732782,43359905,45016265,-4783697,5332318,-3675958,-3497621,1113161,200654,0,1900000,1900000,336,0,109662,-3467532
(주)에스디시스템,121890,2014/09,36928676,33946314,7651854,11346386,2982362,1305431,10384551,8706934,0,0,0,0,0,26544125,27180554,32140782,1507993,3518879,1441349,1507993,1044619,119244,3755,1900000,1900000,147,0,98782,1855362
(주)에스디시스템,121890,2015/09,41360775,34536509,11663556,12128751,6824265,3519612,13896946,11439374,1187500,0,0,0,250000,27463828,34207642,40419505,-516020,7044827,-832964,-714367,1316880,43304,6656,1900000,1900000,204,364283,157303,-2596851
(주)에스디시스템,121890,2016/09,41926130,34081935,10021921,15791921,7844195,3831837,17941140,16274361,0,0,0,0,187500,23984990,37209676,40176497,-5982449,9288370,-6321550,-6132027,1525359,109507,50666,1900000,1900000,269,971021,228225,-3973050
(주)에스디시스템,121890,2017/09,32795346,23609706,7539887,8892604,9185640,4861186,15401690,13511414,0,6783997,0,0,0,17393656,35408430,39334656,-5707690,9328857,-5402631,-5550654,1660139,138724,65057,1900000,1900000,567,0,515156,-12296795
(주)에스디시스템,121890,2018/09,30983390,20123824,5632033,8383400,10859566,4542761,14900927,13537530,0,6384996,0,0,0,16082462,31320485,33117000,-6285539,7229188,-5432673,-6285539,1195897,120584,187640,4381339,1900000,633,581179,578473,-2368402
(주)에스디시스템,121890,2019/09,21657790,16077314,3759452,4925614,5580476,2954772,13041197,5965468,0,844018,6000000,0,0,8616594,23603555,23297034,-9350401,5729067,-6035588,-9350401,782956,118266,217648,4523789,4381339,486,2137392,441378,-5230839
(주)에스디시스템,121890,2020/09,15675254,8406593,2370029,3417735,7268661,2918822,6512095,5780366,0,1500000,0,0,0,9163159,13820874,16816534,-1931966,3076118,-80458,-1931966,641138,143964,538063,4804600,4523789,309,166358,282149,3012934
(주)에스디시스템,121890,2021/09,10980847,6472119,1134671,2118609,4508728,2556160,3162214,2834582,0,0,0,0,0,7818633,11965106,14527629,1585821,1683172,879351,1585821,468824,53085,6311,4804600,4804600,262,0,237560,390226
(주)에스마크,30270,2010/09,70269245,17928559,9173675,6399556,52340686,48641512,44361491,19384500,21350919,4385472,0,0,10922424,25907754,39598364,43751279,1532925,1986831,2166084,1811810,799769,19432,1050247,6000000,6000000,4884,47277,4602480,4913578
(주)에스마크,30270,2011/09,79907899,28263175,17899808,7381147,51644724,50293086,54019915,32067384,17964301,11528052,0,0,16475955,25887984,50869885,54359507,-1427910,2439943,1098973,-1427910,721293,1363,877161,6000000,6000000,2941,214122,2759157,-9496253
(주)에스마크,30270,2012/09,74325008,24331468,14318611,8400079,49993540,48248158,53898310,33996116,17853886,20101100,0,0,11156468,20426698,51216781,49272497,-2489793,1988237,-3548462,-4069272,675446,1393,1380731,6000000,6000000,2753,37802,2438383,-3119051
(주)에스마크,30270,2013/09,71036810,23298937,13822741,8379568,47737873,46366050,49050483,32730946,13138245,17398463,0,0,12085437,21986327,44297960,47793783,239306,2013511,1482312,278596,710656,1062,1116429,6000000,6000000,2722,45554,2451591,985508
(주)에스마크,30270,2014/09,67820829,22501522,15405778,6136579,45319307,44168788,46611913,33765146,9579339,21354268,0,0,10835764,21208915,38048467,38858149,-1068454,1860838,-1051156,-1341607,732196,1003,915742,6000000,6000000,2621,52775,2465403,126634
(주)에스마크,30270,2015/09,64920510,18956026,13460036,4632986,45964484,44448025,50542119,40311249,8771800,23708136,0,0,13199317,14378391,41470633,36729674,-8818350,2354342,-7095300,-10583322,752037,1960,1029400,6201500,6000000,4131,0,3807467,-1929199
