,거래소코드,회계년도,y,예측
5867,83550,2020,0.0,0.0
5868,32500,2011,0.0,1.0
5869,32500,2012,0.0,1.0
5870,32500,2013,0.0,0.0
5871,32500,2014,0.0,1.0
5872,32500,2015,0.0,1.0
5873,32500,2016,0.0,1.0
5874,32500,2017,0.0,0.0
5875,32500,2018,0.0,1.0
5876,32500,2019,0.0,0.0
5877,32500,2020,0.0,1.0
5878,46440,2011,0.0,0.0
5879,46440,2012,0.0,0.0
5880,46440,2013,0.0,0.0
5881,46440,2014,0.0,0.0
5882,46440,2015,0.0,0.0
5883,46440,2016,0.0,0.0
5884,46440,2017,0.0,0.0
5885,46440,2018,0.0,0.0
5886,46440,2019,0.0,0.0
5887,46440,2020,0.0,0.0
5888,35600,2011,0.0,0.0
5889,35600,2012,0.0,0.0
5890,35600,2013,0.0,0.0
5891,35600,2014,0.0,0.0
5892,35600,2015,0.0,1.0
5893,35600,2016,0.0,0.0
5894,35600,2017,0.0,1.0
5895,35600,2018,0.0,0.0
5896,35600,2019,0.0,0.0
5897,35600,2020,0.0,0.0
5898,60370,2011,0.0,0.0
5899,60370,2012,0.0,1.0
5900,60370,2013,0.0,0.0
5901,60370,2014,0.0,0.0
5902,60370,2015,0.0,0.0
5903,60370,2016,0.0,0.0
5904,60370,2017,0.0,1.0
5905,60370,2018,0.0,1.0
5906,60370,2019,0.0,1.0
5907,60370,2020,0.0,0.0
5908,36030,2011,0.0,1.0
5909,36030,2012,0.0,1.0
5910,36030,2013,0.0,0.0
5911,36030,2014,0.0,0.0
5912,36030,2015,0.0,0.0
5913,36030,2016,0.0,1.0
5914,36030,2017,0.0,0.0
5915,36030,2018,0.0,0.0
5916,36030,2019,0.0,0.0
5917,36030,2020,0.0,0.0
5918,64820,2011,0.0,0.0
5919,64820,2012,0.0,0.0
5920,64820,2013,0.0,0.0
5921,64820,2014,0.0,1.0
5922,64820,2015,0.0,1.0
5923,64820,2016,0.0,0.0
5924,64820,2017,0.0,1.0
5925,64820,2018,0.0,1.0
5926,64820,2019,0.0,0.0
5927,64820,2020,0.0,0.0
5928,256940,2018,0.0,0.0
5929,256940,2019,0.0,0.0
5930,256940,2020,0.0,1.0
5931,24880,2011,0.0,0.0
5932,24880,2012,0.0,0.0
5933,24880,2013,0.0,0.0
5934,24880,2014,0.0,1.0
5935,24880,2015,0.0,0.0
5936,24880,2016,0.0,1.0
5937,24880,2017,0.0,0.0
5938,24880,2018,0.0,0.0
5939,24880,2019,0.0,0.0
5940,24880,2020,0.0,1.0
5941,42040,2011,0.0,1.0
5942,42040,2012,0.0,1.0
5943,42040,2013,1.0,1.0
5944,42040,2014,1.0,1.0
5945,42040,2015,0.0,1.0
5946,42040,2016,0.0,1.0
5947,42040,2017,0.0,1.0
5948,42040,2018,0.0,0.0
5949,42040,2019,0.0,1.0
5950,42040,2020,0.0,1.0
5951,54410,2011,0.0,1.0
5952,54410,2012,0.0,0.0
5953,54410,2013,0.0,0.0
5954,54410,2014,0.0,0.0
5955,54410,2015,0.0,0.0
5956,54410,2016,0.0,1.0
5957,54410,2017,0.0,0.0
5958,54410,2018,0.0,0.0
5959,54410,2019,0.0,1.0
5960,54410,2020,0.0,0.0
5961,258610,2018,0.0,0.0
5962,258610,2019,0.0,1.0
5963,258610,2020,0.0,0.0
5964,217600,2018,0.0,1.0
5965,217600,2019,0.0,0.0
5966,217600,2020,0.0,0.0
5967,89010,2011,0.0,1.0
5968,89010,2012,0.0,1.0
5969,89010,2013,0.0,0.0
5970,89010,2014,0.0,1.0
5971,89010,2015,0.0,1.0
5972,89010,2016,0.0,1.0
5973,89010,2017,0.0,1.0
5974,89010,2018,0.0,1.0
5975,89010,2019,0.0,1.0
5976,89010,2020,0.0,1.0
5977,220260,2018,0.0,0.0
5978,220260,2019,0.0,0.0
5979,220260,2020,0.0,0.0
5980,33110,2011,0.0,1.0
5981,33110,2012,0.0,1.0
5982,33110,2013,0.0,1.0
5983,33110,2014,0.0,1.0
5984,33110,2015,0.0,1.0
5985,33110,2016,0.0,1.0
5986,33110,2017,0.0,1.0
5987,33110,2018,1.0,0.0
5988,33110,2019,0.0,1.0
5989,33110,2020,1.0,1.0
5990,46070,2011,0.0,0.0
5991,46070,2012,0.0,1.0
5992,46070,2013,0.0,1.0
5993,46070,2014,0.0,0.0
5994,46070,2015,0.0,1.0
5995,46070,2016,0.0,0.0
5996,46070,2017,0.0,0.0
5997,46070,2018,0.0,1.0
5998,46070,2019,1.0,1.0
5999,46070,2020,1.0,1.0
6000,47770,2011,0.0,0.0
6001,47770,2012,0.0,1.0
6002,47770,2013,0.0,1.0
6003,47770,2014,0.0,1.0
6004,47770,2015,1.0,1.0
6005,47770,2016,1.0,0.0
6006,47770,2017,0.0,0.0
6007,47770,2018,0.0,0.0
6008,47770,2019,0.0,0.0
6009,47770,2020,0.0,0.0
6010,80530,2011,0.0,0.0
6011,80530,2012,0.0,0.0
6012,80530,2013,0.0,0.0
6013,80530,2014,0.0,0.0
6014,80530,2015,0.0,1.0
6015,80530,2016,0.0,0.0
6016,80530,2017,1.0,0.0
6017,80530,2018,1.0,1.0
6018,80530,2019,0.0,1.0
6019,80530,2020,0.0,1.0
6020,224060,2016,0.0,1.0
6021,224060,2017,0.0,1.0
6022,224060,2018,0.0,1.0
6023,224060,2019,0.0,0.0
6024,224060,2020,0.0,1.0
6025,104540,2013,0.0,0.0
6026,104540,2014,0.0,1.0
6027,104540,2015,0.0,1.0
6028,104540,2016,0.0,0.0
6029,104540,2017,0.0,0.0
6030,104540,2018,0.0,1.0
6031,104540,2019,1.0,1.0
6032,104540,2020,1.0,0.0
6033,27050,2011,0.0,0.0
6034,27050,2012,0.0,0.0
6035,27050,2013,0.0,0.0
6036,27050,2014,0.0,0.0
6037,27050,2015,0.0,0.0
6038,27050,2016,0.0,1.0
6039,27050,2017,0.0,0.0
6040,27050,2018,0.0,1.0
6041,27050,2019,0.0,0.0
6042,27050,2020,0.0,1.0
6043,101670,2011,0.0,0.0
6044,101670,2012,0.0,1.0
6045,101670,2013,0.0,0.0
6046,101670,2014,0.0,1.0
6047,101670,2015,0.0,0.0
6048,101670,2016,0.0,1.0
6049,101670,2017,0.0,0.0
6050,101670,2018,0.0,1.0
6051,101670,2019,0.0,1.0
6052,101670,2020,0.0,1.0
6053,36690,2011,0.0,1.0
6054,36690,2012,0.0,1.0
6055,36690,2013,0.0,0.0
6056,36690,2014,0.0,0.0
6057,36690,2015,0.0,0.0
6058,36690,2016,0.0,1.0
6059,36690,2017,0.0,0.0
6060,36690,2018,0.0,0.0
6061,36690,2019,0.0,0.0
6062,36690,2020,0.0,1.0
6063,49430,2011,0.0,0.0
6064,49430,2012,0.0,0.0
6065,49430,2013,0.0,0.0
6066,49430,2014,0.0,0.0
6067,49430,2015,0.0,0.0
6068,49430,2016,0.0,0.0
6069,49430,2017,0.0,0.0
6070,49430,2018,0.0,0.0
6071,49430,2019,0.0,0.0
6072,49430,2020,0.0,0.0
6073,183300,2017,0.0,0.0
6074,183300,2018,0.0,0.0
6075,183300,2019,0.0,0.0
6076,183300,2020,0.0,0.0
6077,41960,2011,0.0,1.0
6078,41960,2012,0.0,0.0
6079,41960,2013,0.0,0.0
6080,41960,2014,0.0,0.0
6081,41960,2015,0.0,0.0
6082,41960,2016,0.0,0.0
6083,41960,2017,0.0,0.0
6084,41960,2018,0.0,1.0
6085,41960,2019,0.0,0.0
6086,41960,2020,0.0,1.0
6087,89890,2011,0.0,0.0
6088,89890,2012,0.0,1.0
6089,89890,2013,0.0,1.0
6090,89890,2014,0.0,1.0
6091,89890,2015,1.0,1.0
6092,89890,2016,0.0,1.0
6093,89890,2017,1.0,0.0
6094,89890,2018,0.0,0.0
6095,89890,2019,0.0,0.0
6096,89890,2020,0.0,0.0
6097,9730,2011,0.0,1.0
6098,9730,2012,0.0,1.0
6099,9730,2013,0.0,0.0
6100,9730,2014,0.0,0.0
6101,9730,2015,0.0,0.0
6102,9730,2016,0.0,1.0
6103,9730,2017,0.0,1.0
6104,9730,2018,0.0,0.0
6105,9730,2019,0.0,1.0
6106,9730,2020,1.0,1.0
6107,82660,2011,0.0,1.0
6108,82660,2012,0.0,0.0
6109,82660,2013,0.0,1.0
6110,82660,2014,0.0,1.0
6111,82660,2015,0.0,0.0
6112,82660,2016,0.0,1.0
6113,82660,2017,0.0,1.0
6114,82660,2018,0.0,1.0
6115,82660,2019,0.0,1.0
6116,82660,2020,0.0,1.0
6117,241710,2018,0.0,0.0
6118,241710,2019,0.0,0.0
6119,241710,2020,0.0,0.0
6120,69110,2011,0.0,0.0
6121,69110,2012,0.0,1.0
6122,69110,2013,0.0,1.0
6123,69110,2014,0.0,0.0
6124,69110,2015,0.0,0.0
6125,69110,2016,0.0,0.0
6126,69110,2017,0.0,0.0
6127,69110,2018,0.0,0.0
6128,69110,2019,0.0,1.0
6129,69110,2020,1.0,1.0
6130,204990,2017,0.0,0.0
6131,204990,2018,0.0,1.0
6132,204990,2019,0.0,1.0
6133,45970,2011,0.0,1.0
6134,45970,2012,0.0,0.0
6135,45970,2013,0.0,1.0
6136,45970,2014,0.0,1.0
6137,45970,2015,0.0,1.0
6138,45970,2016,0.0,0.0
6139,45970,2017,0.0,0.0
6140,45970,2018,0.0,0.0
6141,45970,2019,0.0,1.0
6142,45970,2020,0.0,1.0
6143,196450,2015,0.0,0.0
6144,196450,2016,0.0,0.0
6145,196450,2017,0.0,1.0
6146,196450,2018,0.0,1.0
6147,196450,2019,0.0,0.0
6148,196450,2020,1.0,1.0
6149,52350,2011,0.0,1.0
6150,29960,2011,0.0,0.0
6151,29960,2012,0.0,0.0
6152,29960,2013,0.0,0.0
6153,29960,2014,0.0,0.0
6154,29960,2015,0.0,0.0
6155,29960,2016,0.0,0.0
6156,29960,2017,0.0,0.0
6157,29960,2018,0.0,0.0
6158,29960,2019,0.0,0.0
6159,29960,2020,0.0,1.0
6160,56000,2011,0.0,1.0
6161,56000,2012,0.0,1.0
6162,56000,2013,0.0,0.0
6163,56000,2014,0.0,1.0
6164,56000,2015,0.0,0.0
6165,56000,2016,0.0,0.0
6166,56000,2017,0.0,0.0
6167,56000,2018,0.0,0.0
6168,56000,2019,0.0,1.0
6169,56000,2020,0.0,0.0
6170,282880,2020,0.0,0.0
6171,121850,2013,0.0,0.0
6172,121850,2014,0.0,0.0
6173,121850,2015,0.0,1.0
6174,121850,2016,0.0,1.0
6175,121850,2017,0.0,1.0
6176,121850,2018,0.0,1.0
6177,121850,2019,0.0,0.0
6178,121850,2020,0.0,1.0
6179,15710,2011,0.0,0.0
6180,15710,2012,0.0,0.0
6181,15710,2013,0.0,0.0
6182,15710,2014,0.0,0.0
6183,15710,2015,0.0,0.0
6184,15710,2016,0.0,0.0
6185,15710,2017,0.0,0.0
6186,15710,2018,0.0,0.0
6187,15710,2019,0.0,0.0
6188,15710,2020,0.0,0.0
6189,52330,2011,0.0,0.0
6190,52330,2012,0.0,0.0
6191,52330,2013,0.0,0.0
6192,52330,2014,0.0,1.0
6193,52330,2015,0.0,0.0
6194,52330,2016,0.0,0.0
6195,52330,2017,0.0,0.0
6196,52330,2018,0.0,0.0
6197,52330,2019,0.0,0.0
6198,52330,2020,0.0,1.0
6199,126600,2012,0.0,0.0
6200,126600,2013,0.0,0.0
6201,126600,2014,0.0,0.0
6202,126600,2015,0.0,0.0
6203,126600,2016,0.0,0.0
6204,126600,2017,0.0,0.0
6205,126600,2018,0.0,0.0
6206,126600,2019,0.0,0.0
6207,126600,2020,0.0,1.0
6208,225650,2016,0.0,0.0
6209,225650,2017,0.0,1.0
6210,225650,2018,0.0,1.0
6211,40350,2011,0.0,0.0
6212,40350,2012,0.0,0.0
6213,40350,2013,0.0,0.0
6214,40350,2014,0.0,1.0
6215,40350,2015,0.0,0.0
6216,40350,2016,0.0,1.0
6217,40350,2017,0.0,1.0
6218,40350,2018,0.0,1.0
6219,40350,2019,0.0,1.0
6220,40350,2020,0.0,1.0
6221,51780,2011,0.0,0.0
6222,51780,2012,0.0,1.0
6223,51780,2013,0.0,1.0
6224,51780,2014,0.0,1.0
6225,51780,2015,0.0,0.0
6226,51780,2016,0.0,1.0
6227,51780,2017,0.0,1.0
6228,51780,2018,0.0,1.0
6229,51780,2019,0.0,0.0
6230,51780,2020,0.0,0.0
6231,45050,2011,0.0,1.0
6232,45050,2012,1.0,1.0
6233,182360,2016,0.0,0.0
6234,182360,2017,0.0,0.0
6235,182360,2018,0.0,0.0
6236,182360,2019,0.0,0.0
6237,182360,2020,0.0,0.0
6238,66310,2011,0.0,0.0
6239,66310,2012,0.0,0.0
6240,66310,2013,0.0,0.0
6241,66310,2014,0.0,0.0
6242,66310,2015,0.0,0.0
6243,66310,2016,0.0,1.0
6244,66310,2017,0.0,0.0
6245,66310,2018,0.0,1.0
6246,66310,2019,0.0,0.0
6247,66310,2020,0.0,0.0
6248,96240,2011,0.0,0.0
6249,96240,2012,0.0,0.0
6250,96240,2013,0.0,0.0
6251,96240,2014,0.0,0.0
6252,96240,2015,0.0,0.0
6253,96240,2016,0.0,0.0
6254,96240,2017,0.0,1.0
6255,96240,2018,0.0,0.0
6256,96240,2019,0.0,0.0
6257,96240,2020,0.0,0.0
6258,110790,2019,0.0,0.0
6259,110790,2020,0.0,0.0
6260,45520,2011,0.0,0.0
6261,45520,2012,0.0,0.0
6262,45520,2013,0.0,1.0
6263,45520,2014,0.0,1.0
6264,45520,2015,0.0,0.0
6265,45520,2016,0.0,0.0
6266,45520,2017,0.0,0.0
6267,45520,2018,0.0,0.0
6268,45520,2019,0.0,0.0
6269,45520,2020,0.0,0.0
6270,36170,2011,0.0,0.0
6271,36170,2012,0.0,0.0
6272,36170,2013,0.0,0.0
6273,36170,2014,0.0,0.0
6274,36170,2015,0.0,1.0
6275,36170,2016,0.0,1.0
6276,36170,2017,0.0,0.0
6277,36170,2018,0.0,0.0
6278,36170,2019,0.0,1.0
6279,36170,2020,0.0,1.0
6280,214150,2019,0.0,0.0
6281,214150,2020,0.0,0.0
6282,67130,2011,0.0,1.0
6283,237880,2018,0.0,1.0
6284,237880,2019,0.0,0.0
6285,237880,2020,0.0,0.0
6286,54780,2011,0.0,0.0
6287,54780,2012,0.0,0.0
6288,54780,2013,0.0,1.0
6289,54780,2014,0.0,0.0
6290,54780,2015,0.0,0.0
6291,54780,2016,0.0,0.0
6292,54780,2017,0.0,0.0
6293,54780,2018,0.0,0.0
6294,54780,2019,0.0,0.0
6295,54780,2020,0.0,0.0
6296,219130,2016,0.0,0.0
6297,219130,2017,0.0,0.0
6298,219130,2018,0.0,0.0
6299,219130,2019,0.0,0.0
6300,219130,2020,0.0,0.0
6301,65130,2011,0.0,0.0
6302,65130,2012,0.0,1.0
6303,65130,2013,0.0,1.0
6304,65130,2014,0.0,0.0
6305,65130,2015,0.0,0.0
6306,65130,2016,0.0,1.0
6307,65130,2017,0.0,0.0
6308,65130,2018,0.0,0.0
6309,65130,2019,0.0,0.0
6310,65130,2020,0.0,0.0
6311,134580,2015,0.0,0.0
6312,134580,2016,0.0,1.0
6313,134580,2017,0.0,1.0
6314,134580,2018,0.0,1.0
6315,134580,2019,0.0,1.0
6316,134580,2020,0.0,1.0
6317,23160,2011,0.0,0.0
6318,23160,2012,0.0,0.0
6319,23160,2013,0.0,0.0
6320,23160,2014,0.0,0.0
6321,23160,2015,0.0,0.0
6322,23160,2016,0.0,0.0
6323,23160,2017,0.0,0.0
6324,23160,2018,0.0,0.0
6325,23160,2019,0.0,0.0
6326,23160,2020,0.0,1.0
6327,53620,2011,0.0,0.0
6328,53620,2012,0.0,0.0
6329,53620,2013,0.0,0.0
6330,53620,2014,0.0,0.0
6331,53620,2015,0.0,0.0
6332,53620,2016,0.0,1.0
6333,53620,2017,0.0,0.0
6334,53620,2018,0.0,1.0
6335,53620,2019,0.0,0.0
6336,53620,2020,0.0,0.0
6337,44490,2011,0.0,0.0
6338,44490,2012,0.0,1.0
6339,44490,2013,0.0,0.0
6340,44490,2014,0.0,0.0
6341,44490,2015,0.0,0.0
6342,44490,2016,0.0,0.0
6343,44490,2017,0.0,0.0
6344,44490,2018,0.0,0.0
6345,44490,2019,0.0,0.0
6346,44490,2020,0.0,1.0
6347,39850,2011,0.0,0.0
6348,39850,2012,0.0,0.0
6349,39850,2013,0.0,1.0
6350,39850,2014,1.0,1.0
6351,32420,2011,0.0,0.0
6352,32420,2012,0.0,1.0
6353,32420,2013,0.0,0.0
6354,32420,2014,1.0,1.0
6355,53320,2011,0.0,0.0
6356,53320,2012,0.0,0.0
6357,53320,2013,1.0,1.0
6358,66700,2011,0.0,1.0
6359,66700,2012,0.0,1.0
6360,66700,2013,0.0,0.0
6361,66700,2014,0.0,0.0
6362,66700,2015,0.0,0.0
6363,66700,2016,0.0,0.0
6364,66700,2017,0.0,1.0
6365,66700,2018,0.0,1.0
6366,66700,2019,0.0,0.0
6367,66700,2020,0.0,1.0
6368,95610,2011,0.0,1.0
6369,95610,2012,0.0,0.0
6370,95610,2013,0.0,0.0
6371,95610,2014,0.0,0.0
6372,95610,2015,0.0,0.0
6373,95610,2016,0.0,0.0
6374,95610,2017,0.0,0.0
6375,95610,2018,0.0,0.0
6376,95610,2019,0.0,0.0
6377,95610,2020,0.0,0.0
6378,89030,2013,0.0,0.0
6379,89030,2014,0.0,0.0
6380,89030,2015,0.0,0.0
6381,89030,2016,0.0,0.0
6382,89030,2017,0.0,0.0
6383,89030,2018,0.0,0.0
6384,89030,2019,0.0,1.0
6385,89030,2020,0.0,0.0
6386,54450,2011,0.0,1.0
6387,54450,2012,0.0,1.0
6388,54450,2013,0.0,0.0
6389,54450,2014,0.0,1.0
6390,54450,2015,0.0,0.0
6391,54450,2016,0.0,0.0
6392,54450,2017,0.0,0.0
6393,54450,2018,0.0,0.0
6394,54450,2019,0.0,0.0
6395,54450,2020,0.0,0.0
6396,91440,2011,0.0,1.0
6397,91440,2012,0.0,0.0
6398,91440,2013,0.0,0.0
6399,91440,2014,0.0,1.0
6400,91440,2015,0.0,0.0
6401,91440,2016,0.0,1.0
6402,91440,2017,0.0,0.0
6403,91440,2018,0.0,1.0
6404,91440,2019,0.0,0.0
6405,91440,2020,0.0,1.0
6406,200230,2016,0.0,0.0
6407,200230,2017,0.0,1.0
6408,200230,2018,0.0,1.0
6409,200230,2019,0.0,0.0
6410,200230,2020,0.0,1.0
6411,215480,2018,0.0,1.0
6412,215480,2019,0.0,0.0
6413,215480,2020,0.0,1.0
6414,51360,2011,0.0,1.0
6415,51360,2012,0.0,1.0
6416,51360,2013,0.0,1.0
6417,51360,2014,0.0,1.0
6418,51360,2015,0.0,0.0
6419,51360,2016,0.0,0.0
6420,51360,2017,0.0,1.0
6421,51360,2018,0.0,0.0
6422,51360,2019,0.0,0.0
6423,51360,2020,0.0,1.0
6424,45340,2011,0.0,1.0
6425,45340,2012,0.0,1.0
6426,45340,2013,0.0,1.0
6427,45340,2014,0.0,0.0
6428,45340,2015,0.0,0.0
6429,45340,2016,0.0,0.0
6430,45340,2017,0.0,0.0
6431,45340,2018,0.0,0.0
6432,45340,2019,0.0,0.0
6433,45340,2020,0.0,0.0
6434,108230,2011,0.0,0.0
6435,108230,2012,0.0,1.0
6436,108230,2013,0.0,0.0
6437,108230,2014,0.0,1.0
6438,108230,2015,0.0,0.0
6439,108230,2016,0.0,0.0
6440,108230,2017,0.0,0.0
6441,108230,2018,0.0,1.0
6442,108230,2019,0.0,1.0
6443,108230,2020,0.0,0.0
6444,79970,2011,0.0,0.0
6445,79970,2012,0.0,0.0
6446,79970,2013,0.0,0.0
6447,79970,2014,0.0,0.0
6448,79970,2015,0.0,0.0
6449,79970,2016,0.0,1.0
6450,79970,2017,0.0,1.0
6451,79970,2018,0.0,1.0
6452,79970,2019,0.0,1.0
6453,79970,2020,0.0,1.0
6454,34010,2011,0.0,1.0
6455,34010,2012,1.0,1.0
6456,52290,2011,0.0,1.0
6457,52290,2012,0.0,1.0
6458,52290,2013,0.0,1.0
6459,52290,2014,0.0,1.0
6460,52290,2015,0.0,1.0
6461,52290,2016,0.0,0.0
6462,52290,2017,0.0,1.0
6463,105550,2015,0.0,0.0
6464,105550,2016,0.0,1.0
6465,105550,2017,1.0,1.0
6466,105550,2018,0.0,1.0
6467,105550,2019,0.0,1.0
6468,105550,2020,0.0,0.0
6469,26150,2011,0.0,1.0
6470,26150,2012,0.0,0.0
6471,26150,2013,0.0,0.0
6472,26150,2014,0.0,1.0
6473,26150,2015,0.0,0.0
6474,26150,2016,0.0,1.0
6475,26150,2017,0.0,0.0
6476,26150,2018,0.0,0.0
6477,26150,2019,0.0,0.0
6478,26150,2020,0.0,0.0
6479,117730,2019,0.0,1.0
6480,117730,2020,0.0,0.0
6481,35210,2011,0.0,0.0
6482,43890,2011,0.0,0.0
6483,33830,2012,0.0,0.0
6484,33830,2013,0.0,0.0
6485,33830,2014,0.0,0.0
6486,33830,2015,0.0,0.0
6487,33830,2016,0.0,0.0
6488,33830,2017,0.0,0.0
6489,33830,2018,0.0,0.0
6490,33830,2019,0.0,0.0
6491,33830,2020,0.0,0.0
6492,57680,2011,0.0,0.0
6493,57680,2012,0.0,0.0
6494,57680,2013,0.0,1.0
6495,57680,2014,0.0,0.0
6496,57680,2015,0.0,0.0
6497,57680,2016,0.0,1.0
6498,57680,2017,0.0,0.0
6499,57680,2018,0.0,0.0
6500,57680,2019,1.0,0.0
6501,57680,2020,0.0,0.0
6502,64760,2011,0.0,0.0
6503,64760,2012,0.0,0.0
6504,64760,2013,0.0,0.0
6505,64760,2014,0.0,0.0
6506,64760,2015,0.0,0.0
6507,64760,2016,0.0,0.0
6508,64760,2017,0.0,0.0
6509,64760,2018,0.0,0.0
6510,64760,2019,0.0,0.0
6511,64760,2020,0.0,0.0
6512,246710,2020,0.0,1.0
6513,43220,2011,0.0,1.0
6514,43220,2012,1.0,1.0
6515,43220,2013,0.0,1.0
6516,43220,2014,0.0,1.0
6517,43220,2015,0.0,1.0
6518,43220,2016,0.0,0.0
6519,43220,2017,0.0,1.0
6520,43220,2018,0.0,0.0
6521,43220,2019,1.0,1.0
6522,43220,2020,0.0,1.0
6523,66350,2011,0.0,1.0
6524,66350,2012,0.0,0.0
6525,66350,2013,0.0,1.0
6526,66350,2014,0.0,1.0
6527,131290,2011,0.0,0.0
6528,131290,2012,0.0,0.0
6529,131290,2013,0.0,0.0
6530,131290,2014,0.0,0.0
6531,131290,2015,0.0,0.0
6532,131290,2016,0.0,1.0
6533,131290,2017,0.0,0.0
6534,131290,2018,0.0,0.0
6535,131290,2019,0.0,0.0
6536,131290,2020,0.0,0.0
6537,62860,2011,0.0,0.0
6538,62860,2012,0.0,1.0
6539,62860,2013,0.0,1.0
6540,62860,2014,0.0,0.0
6541,62860,2015,0.0,1.0
6542,62860,2016,0.0,1.0
6543,62860,2017,0.0,1.0
6544,62860,2018,0.0,1.0
6545,62860,2019,0.0,1.0
6546,62860,2020,0.0,1.0
6547,104480,2012,0.0,1.0
6548,104480,2013,0.0,1.0
6549,104480,2014,0.0,1.0
6550,104480,2015,0.0,1.0
6551,104480,2016,0.0,0.0
6552,104480,2017,0.0,0.0
6553,104480,2018,0.0,1.0
6554,104480,2019,0.0,1.0
6555,104480,2020,0.0,1.0
6556,81150,2011,0.0,0.0
6557,81150,2012,0.0,0.0
6558,81150,2013,0.0,0.0
6559,81150,2014,0.0,1.0
6560,81150,2015,0.0,1.0
6561,81150,2016,0.0,0.0
6562,81150,2017,0.0,0.0
6563,81150,2018,0.0,0.0
6564,81150,2019,0.0,1.0
6565,81150,2020,0.0,0.0
6566,130740,2012,0.0,0.0
6567,130740,2013,0.0,0.0
6568,130740,2014,0.0,0.0
6569,130740,2015,0.0,0.0
6570,130740,2016,0.0,0.0
6571,130740,2017,0.0,0.0
6572,130740,2018,0.0,0.0
6573,130740,2019,0.0,1.0
6574,130740,2020,0.0,1.0
6575,48770,2011,0.0,0.0
6576,48770,2012,0.0,0.0
6577,48770,2013,0.0,0.0
6578,48770,2014,0.0,0.0
6579,48770,2015,0.0,0.0
6580,48770,2016,0.0,1.0
6581,48770,2017,0.0,1.0
6582,48770,2018,0.0,1.0
6583,48770,2019,0.0,1.0
6584,48770,2020,0.0,1.0
6585,46210,2011,0.0,0.0
6586,46210,2012,0.0,1.0
6587,46210,2013,0.0,1.0
6588,46210,2014,0.0,1.0
6589,46210,2015,0.0,1.0
6590,46210,2016,0.0,1.0
6591,46210,2017,0.0,1.0
6592,46210,2018,0.0,1.0
6593,46210,2019,0.0,1.0
6594,46210,2020,1.0,0.0
6595,34230,2011,0.0,0.0
6596,34230,2012,0.0,0.0
6597,34230,2013,0.0,0.0
6598,34230,2014,0.0,0.0
6599,34230,2015,0.0,0.0
6600,34230,2016,0.0,0.0
6601,34230,2017,0.0,1.0
6602,34230,2018,0.0,0.0
6603,34230,2019,0.0,0.0
6604,34230,2020,0.0,0.0
6605,33540,2011,0.0,0.0
6606,33540,2012,0.0,0.0
6607,33540,2013,0.0,0.0
6608,33540,2014,0.0,0.0
6609,33540,2015,0.0,0.0
6610,33540,2016,0.0,0.0
6611,33540,2017,0.0,0.0
6612,33540,2018,0.0,0.0
6613,33540,2019,0.0,1.0
6614,33540,2020,0.0,1.0
6615,43200,2011,0.0,1.0
6616,43200,2012,0.0,1.0
6617,43200,2013,0.0,1.0
6618,43200,2014,0.0,1.0
6619,43200,2015,0.0,0.0
6620,43200,2016,0.0,0.0
6621,43200,2017,0.0,1.0
6622,43200,2018,0.0,1.0
6623,43200,2019,0.0,1.0
6624,43200,2020,0.0,0.0
6625,214450,2016,0.0,0.0
6626,214450,2017,0.0,0.0
6627,214450,2018,0.0,0.0
6628,214450,2019,0.0,0.0
6629,214450,2020,0.0,0.0
6630,208340,2020,0.0,1.0
6631,177830,2015,0.0,0.0
6632,177830,2016,0.0,0.0
6633,177830,2017,0.0,0.0
6634,177830,2018,0.0,0.0
6635,177830,2019,0.0,1.0
6636,177830,2020,0.0,0.0
6637,37070,2011,0.0,0.0
6638,37070,2012,0.0,0.0
6639,37070,2013,0.0,1.0
6640,37070,2014,0.0,0.0
6641,37070,2015,0.0,1.0
6642,37070,2016,0.0,1.0
6643,37070,2017,0.0,1.0
6644,37070,2018,0.0,0.0
6645,37070,2019,0.0,0.0
6646,37070,2020,0.0,0.0
6647,150900,2015,0.0,1.0
6648,150900,2016,0.0,0.0
6649,150900,2017,0.0,1.0
6650,150900,2018,0.0,1.0
6651,150900,2019,0.0,1.0
6652,150900,2020,0.0,1.0
6653,37030,2018,0.0,0.0
6654,37030,2019,0.0,0.0
6655,37030,2020,0.0,0.0
6656,47310,2011,0.0,0.0
6657,47310,2012,0.0,1.0
6658,47310,2013,0.0,1.0
6659,47310,2014,0.0,1.0
6660,47310,2015,0.0,0.0
6661,47310,2016,0.0,1.0
6662,47310,2017,0.0,0.0
6663,47310,2018,0.0,0.0
6664,47310,2019,0.0,0.0
6665,47310,2020,0.0,1.0
6666,170790,2014,0.0,0.0
6667,170790,2015,0.0,1.0
6668,170790,2016,1.0,1.0
6669,170790,2017,0.0,1.0
6670,170790,2018,0.0,1.0
6671,170790,2019,0.0,0.0
6672,170790,2020,0.0,0.0
6673,123260,2013,0.0,1.0
6674,123260,2014,0.0,1.0
6675,123260,2015,0.0,1.0
6676,123260,2016,0.0,1.0
6677,123260,2017,0.0,1.0
6678,123260,2018,0.0,0.0
6679,49120,2011,0.0,1.0
6680,49120,2012,0.0,0.0
6681,49120,2013,0.0,0.0
6682,49120,2014,0.0,1.0
6683,49120,2015,0.0,1.0
6684,49120,2016,0.0,0.0
6685,49120,2017,0.0,0.0
6686,49120,2018,0.0,1.0
6687,49120,2019,0.0,1.0
6688,49120,2020,0.0,1.0
