,총자본순이익률,자기자본비율,총자산규모,총자본회전율,자기자본증가율,차입금의존도,자기자본회전율,총자산증가율,y,감사의견코드,광업,교육 서비스업,도매 및 소매업,"사업시설 관리, 사업 지원 및 임대 서비스업","수도, 하수 및 폐기물 처리, 원료 재생업","예술, 스포츠 및 여가관련 서비스업","전기, 가스, 증기 및 공기조절 공급업","전문, 과학 및 기술 서비스업",정보통신업,제조업,회계년도
137,-15.798720611138595,19.91114128469048,15.710516960808445,53.99754226111734,-74.41947087744683,17.74726407697169,271.1926026190957,-62.91741239598901,1.0,1,0,0,0,0,0,0,0,0,1,0,2011
138,-22.01810326314304,56.10794500611953,17.07782993646187,49.13468363369821,64.52030968073569,19.43816500816576,87.5717042004287,23.350721941151985,1.0,1,0,0,1,0,0,0,0,0,0,0,2018
139,-8.619567039248466,-23.207638463728763,15.900002574498188,25.89731837852482,-129.8779703494715,18.538012819243928,-111.58963209031268,-69.20529301656,1.0,1,0,0,1,0,0,0,0,0,0,0,2019
140,-20.22740990195985,45.00086814665,15.854474316709585,32.106225533687585,212.0128826661488,7.632058461567816,71.34579143908731,-4.450739791749425,1.0,1,0,0,1,0,0,0,0,0,0,0,2020
141,-10.351851292001966,17.872727488448508,17.96442971272208,27.103827187692183,-55.69862664232295,24.26457817034377,151.64908212923805,-26.809009226535096,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
142,-4.090903871679612,6.322515417554016,18.11098009880994,38.85315470475008,-67.74112056237085,41.02269598228303,614.5205213241087,15.78332680375236,1.0,1,0,0,0,0,0,0,0,0,0,1,2013
143,-8.0745692613645,24.16910206178328,18.22870582704507,18.6004293588997,335.8574930219054,34.71127267625615,76.95953830370519,12.493553099838069,1.0,1,0,0,0,0,0,0,0,0,0,1,2014
144,-7.298434414264862,21.58672189361575,17.709012217304785,15.069849106273148,-24.597144207479683,16.962628780610643,69.8107344901221,-40.529726881655,1.0,1,0,0,0,0,0,0,0,0,0,1,2015
145,2.869116717712074,83.82110238336764,18.51523009803856,31.793098018930127,4.9035112886356425,10.532987313225096,37.92970638052444,5.350042439499775,1.0,0,0,0,0,0,0,0,0,0,0,1,2018
146,-9.992649933287424,34.1807778185618,17.20054095536357,37.05090236252423,-11.79936217804064,44.96543520595285,108.39689652236008,-7.691480694645227,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
147,-17.819462824129182,21.55623145617584,16.971324530882104,18.20188607410406,-45.65789530020757,36.07436164897735,84.43909182877715,-20.48435764352928,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
148,-14.238932045607216,69.84725486037229,17.737126364993088,66.14016480602052,-28.30669897668676,0.0,94.69257587608504,-28.611944214593265,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
149,-8.810591059282752,49.977728668965895,16.880515690471736,24.682238321683872,-38.49179095658467,15.41040724547428,49.386474693898045,-45.22820847283256,1.0,1,0,0,1,0,0,0,0,0,0,0,2012
150,-24.25674567056016,33.277197428390096,17.453983613755735,59.850931883994505,-44.39591461727607,31.08859814018405,179.85568650361557,-37.02657174254919,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
151,13.514744802039443,55.701391680832245,17.45279664635797,96.31023343198332,29.28024416084089,20.08291881031354,172.90453707842497,-0.1186263230596157,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
152,-10.459796868113528,60.70467779312232,17.952192989188138,72.75785121900292,-18.543883874639445,0.0,119.85542772660294,-3.3615923228534914,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
153,-32.35850577310017,25.396427821057088,16.648161920609102,21.440811384184105,-66.72308605988678,0.0,84.42451645269088,-34.30981017815335,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
154,-4.635156011856375,95.85904411840114,16.971469841574063,23.208874513032484,256.4097272693026,0.0,24.211460406767504,38.16907369546267,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
155,-2.1594783038741845,19.857470294018228,17.65980666878989,20.48380217146821,-53.01839167375815,22.34519667963176,103.15413730035216,-22.615104563004014,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
156,-27.94473762531025,25.2867884179362,16.919899189914602,32.15294213155062,-68.07882284139315,11.584177016372198,127.15312676379332,-51.669062339987214,1.0,1,0,1,0,0,0,0,0,0,0,0,2012
157,-10.349898068852893,49.088732223389016,16.567593848498703,90.08927319186724,6.34316761356053,8.03577656298265,183.5233242160264,-27.62302155483085,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
158,-38.79121804608185,26.70072635490192,17.95692399426182,8.559407398540335,-67.23654072387959,12.790372474547713,32.05683352868389,-48.37684575939404,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
159,-24.375108016752257,35.692109118002634,17.65237011441896,5.111763849675182,-20.92466605395325,15.034983814817886,14.321831844610369,-26.25477066495248,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
160,3.5640770029547504,83.97280562712204,17.74717717804676,34.84437042825198,21.244063053608777,5.405008240049596,41.49482700742076,10.607691129357873,1.0,1,1,0,0,0,0,0,0,0,0,0,2011
161,-2.952207076506061,65.55144495443805,17.809376465128487,45.86633223335412,-6.649424819668559,2.2512865861002136,69.9699789459009,-8.720532683000021,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
162,-4.076842589644865,33.303673134835,18.267943383252288,24.12815253296949,-23.916211951011444,12.934591083762278,72.44892308209666,-50.10555081919093,1.0,1,0,0,0,0,0,0,0,0,0,1,2016
163,-4.931802002086823,83.60359457087073,18.657767728213912,31.86668210632515,40.06405003012992,10.213361729168168,38.11640189622681,67.15393239173724,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
164,-3.17486157228296,70.20736930758744,18.622659092245577,16.82308453131274,-7.266469371231798,6.750242674559096,23.96199244784213,-9.026240926274104,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
165,-9.53912006671284,40.85632000450213,17.95199574892626,67.70590557848378,-47.98199990192031,6.226377481370168,165.71709241317618,6.400473883369551,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
166,-14.84577262415278,52.70863407189111,18.243375552134648,40.09217269131927,55.507220587736605,4.810091658049844,76.0637671555597,33.82727677298894,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
167,19.14914873783352,79.90397120869966,17.952838409425652,35.67273234451436,10.311790311058845,0.0,44.64450490369425,3.018741645639609,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
168,-4.550744881594704,13.548938971244986,18.07504834888952,37.58966504773775,-62.57510692437965,45.370286772767045,277.43622675926554,-23.478957602102323,1.0,1,0,0,1,0,0,0,0,0,0,0,2015
169,-5.646306026820576,18.50820331074077,17.857394337531996,22.30803680009594,6.850628239381917,46.912132395679066,120.53053678716634,-19.55962919277663,1.0,1,0,0,1,0,0,0,0,0,0,0,2016
170,-8.203692443237989,27.87900208829192,17.683506417023004,13.462863785571225,23.58433819298129,40.67673824932687,48.290336013228725,-15.960891701496196,1.0,1,0,0,1,0,0,0,0,0,0,0,2017
171,-15.761264774345364,18.30574233581096,17.921227706481343,11.51101854687442,16.58884878151352,45.62543822466824,62.88200902050156,29.39151866672745,1.0,1,0,0,1,0,0,0,0,0,0,0,2019
172,-3.585568174895877,19.3416615818386,17.81198751796332,1.8842323602168405,13.029338057178052,42.06184549808668,9.741832945655991,-10.348494098745595,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
173,-100.00075786993334,29.724191863379943,16.256626749199004,23.935440014787453,-74.40233633479929,0.3976633456977458,80.52511612359694,-41.55987360164982,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
174,-16.56483956728532,59.89759303742097,16.721305705970067,3.572540773560954,-41.17418490465669,4.089783926286225,5.964414582283819,-40.306200989165966,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
175,11.651998817689837,69.24076445946946,16.700442323675695,147.39900456467743,72.945580032554,17.540091333497095,212.87893875140333,96.02122489327276,1.0,1,0,0,0,0,0,0,0,0,0,1,2016
176,5.041468321149323,79.28636295556652,18.66808108216702,27.524815851492907,42.73887925748072,0.911936686819408,34.71569993306201,47.9332595483468,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
177,-3.828176058555225,61.11146628654597,18.42818834128456,15.70881868187612,-17.830649024909818,0.4343116974156552,25.70519026367153,-21.32877613981919,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
178,4.733717271628928,95.593813976296,19.95840978992204,36.64971243475774,9.81239863030725,0.0,38.33900009873611,10.511754701737509,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
179,-15.894377052056798,33.56441124178672,17.489481302507514,40.06263402806104,127.89294717360052,42.61711731170024,119.36045515431005,27.642248298875856,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
180,-1.470898250072317,57.77664095091741,19.077443781686814,17.103358518723816,-4.838816187878015,18.196299535101,29.60254912232353,-16.188714506133532,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
181,-3.704247027808363,39.909695084029615,17.920819870335663,48.551193062830095,26.94585392684663,22.93600305966601,121.65262841674398,42.016242078448144,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
182,0.5186331936302538,31.297478578335525,19.00670141150983,49.345713432855135,-6.798751848801898,45.26921851181099,157.6667376234353,-14.827628245596731,1.0,1,0,0,0,0,0,0,0,0,0,1,2015
183,-7.40965623474669,15.236546219121532,18.50665963144144,42.64006770882827,-64.02656558601521,36.55192408868441,279.8538927103829,-39.34946806504439,1.0,1,0,0,0,0,0,0,0,0,0,1,2016
184,2.727340095235937,27.07046673775632,18.41550046946952,79.86768251717328,28.30620468962637,38.46265934657984,295.03622265137545,-8.712759523608785,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
185,-15.817959083833344,40.23776104152663,18.418158174948825,10.716032529405837,-25.44157252262117,6.773839365856597,26.631781321894504,-37.10377342007015,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
186,-2.1535872084598164,40.69299748644112,16.91238650879708,73.48009909474786,-17.815581099817713,28.49274454723293,180.5718517522121,-28.44243914957377,1.0,1,0,0,1,0,0,0,0,0,0,0,2012
187,-7.067509143509001,58.4098893009525,18.54367706457093,34.16604381892542,35.23457354069988,14.060166755452713,58.49359453993738,-3.6116663166004703,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
188,-11.28295064832406,7.410051585930147,18.065725577491094,10.962899304959436,-80.11472872965338,0.7715564014424057,147.94632908865665,-50.95665848637536,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
189,-5.685328576681719,36.23633267119497,17.380075810338283,34.78103182358882,-18.351211618143704,38.30971247894579,95.98386276886404,-19.801859532159828,1.0,1,0,0,0,0,0,0,0,0,0,1,2016
190,0.4757342485263858,41.38619251311948,18.430667242468303,37.38885027367747,221.65246934880463,24.744183805006088,90.34136267023148,280.1644479227606,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
191,-6.916265146951062,38.06951883481456,17.86795151663235,21.66948602158108,-25.92002802272021,36.679122148148295,56.9208297998354,-13.505668879018463,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
192,35.15602069634408,73.40134083200294,18.529834045894315,129.1905169213942,240.19371297862287,21.258324268972505,176.00566346203203,127.93485095982986,1.0,1,0,0,0,0,0,0,0,0,0,1,2015
193,-11.103108277889778,71.50874921693755,17.624713218766694,2.6683926372768543,49.518177629407845,21.758191877698927,3.731561055811083,43.16332945932443,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
194,-9.365697414769636,35.969292737884544,18.247941172953144,21.51663721615592,-28.487069960023327,17.72194068831241,59.81946148608471,-15.479583768066451,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
195,-0.9793740408665712,56.08616709621342,18.311726779584404,86.74716357232987,22.04986863042957,1.8805795490999428,154.66766239083302,-27.112485686291134,1.0,1,0,0,1,0,0,0,0,0,0,0,2018
196,-3.067763983916954,36.81580696977731,18.203178015739176,98.93370476600644,-47.49914913495751,2.351147237298252,268.7261611492659,-10.286485400910845,1.0,1,0,0,1,0,0,0,0,0,0,0,2019
197,-15.25773914234507,30.035655101255777,17.963218019796162,83.37316566180921,-31.07065730703013,2.782777443276334,277.58064667057465,-21.33406699982292,1.0,1,0,0,1,0,0,0,0,0,0,0,2020
198,-8.047755031616665,38.499246088264286,18.004737041634513,39.07085168320943,67.23046935829315,33.36530481955802,101.4847189309491,33.25125243176613,1.0,1,0,0,0,0,0,0,0,0,0,1,2014
199,-58.50684421479798,-51.87066207590867,19.25313298427163,53.48213860007756,-236.4452816060572,63.64237006107039,-103.1067205616358,-51.25284948101654,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
200,22.841270132423663,25.69493859848048,19.136885396109943,58.76376876288325,425.87667977002457,43.210445334787146,228.69783688200124,-10.974522053532269,1.0,1,0,0,0,0,0,0,0,0,0,1,2013
201,-2.093419118763153,10.231247995836435,19.07457864575104,69.0221316375493,-53.08881990069077,53.70837925932928,674.6208445503185,1.243891497546243,1.0,1,0,0,0,0,0,0,0,0,0,1,2015
202,0.2058665272960908,8.488652465400383,18.66614057637256,54.968821050416736,-58.01218752313802,51.74771722779765,647.5565029251558,-22.86926104127676,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
203,-70.88673614105235,-10.888595592071091,17.382637433199655,36.87127117354261,-116.59125623413831,63.9328555592416,-338.62283580806053,-47.22903175297319,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
204,-0.7280432634740124,19.35820545628728,17.316484282774333,59.8373636492265,184.1104567565963,52.24788994797426,309.10594364929705,-6.401249357046577,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
205,-17.749084431968495,45.38842268572771,17.756017671852565,134.05130614953808,-22.97342297032836,22.140349851485176,295.34250854610605,16.116561115697316,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
206,-15.506254650857407,64.44124878660665,16.612533078817172,15.020430470346277,-14.435051158950552,1.564289041018714,23.30872035097509,-33.12603836973082,1.0,1,0,0,1,0,0,0,0,0,0,0,2012
207,1.991779311212739,50.82042257843964,16.141785321746273,35.45353658152447,-48.65810469263964,0.9986679046644584,69.76238052094729,-37.54649068941987,1.0,1,0,0,1,0,0,0,0,0,0,0,2013
208,-67.36523890684418,44.25583627222495,15.566804913427006,36.82228871898697,-47.683334190290616,0.3749582624584101,83.20323785655522,-43.728410675091375,1.0,1,0,0,1,0,0,0,0,0,0,0,2014
209,-16.899871554235574,97.114698721723,17.171293471378913,55.55968243597113,372.1547103938845,34.06071827391942,57.21037409092361,397.53143669551287,1.0,1,0,0,1,0,0,0,0,0,0,0,2016
210,-10.41497833677514,43.06870031818696,16.342964113756985,110.50769587095002,-46.944996100689885,0.0596072505645839,256.58470084894816,-56.32216224059964,1.0,1,0,0,1,0,0,0,0,0,0,0,2017
211,-10.06022464564925,28.34897357403716,17.401422769146055,92.651920088366,-22.3227004266218,0.0246873750265929,326.82636585198765,188.1925523775753,1.0,1,0,0,1,0,0,0,0,0,0,0,2018
212,6.883084511372433,43.71412574576715,17.134759361379263,55.2644805597168,68.18823438616859,14.84451899290372,126.42247698404005,-51.09137607530712,1.0,0,0,0,1,0,0,0,0,0,0,0,2020
213,-16.319889555971532,24.66494035864435,16.864005855324212,25.743348439464786,-53.09969570049824,24.93766885868972,104.37223064454922,-36.515639706765526,1.0,1,0,0,0,0,0,0,0,0,0,1,2013
214,-8.955613548855519,31.662016815638733,16.886120500236714,27.019073449853305,0.8109528516791142,12.099442566674616,85.33592034638757,2.2360986237831537,1.0,1,0,0,0,0,0,0,0,0,0,1,2014
215,-12.818252170520658,12.418469193277067,19.471997061089024,43.77331811513547,-69.14932783394636,51.38952678199805,352.485619876827,-29.00672733240476,1.0,1,0,0,0,0,0,0,0,0,0,1,2015
216,-60.71447420017386,-35.40916719624324,18.63645681390406,46.65603033051463,-269.7172454359735,73.98243914398702,-131.76257456703087,-56.635985472880535,1.0,1,0,0,0,0,0,0,0,0,0,1,2016
217,-10.574996075787658,22.453865431409174,16.671817130107776,20.885008320179217,-51.00560954310118,21.14593792814112,93.01297535596971,-14.265694372528914,1.0,1,0,0,1,0,0,0,0,0,0,0,2011
218,-17.77518225426317,18.704003616527743,16.10022267668364,28.47435539506814,-69.10497958481064,1.303009335620024,152.23668674821496,-56.77603241012768,1.0,1,0,0,1,0,0,0,0,0,0,0,2013
219,-29.198400037122628,28.157651740610547,17.827572653346085,39.51504762653288,-49.51864686661257,11.142252730482952,140.33502506014045,-0.6756539492686984,1.0,1,0,0,1,0,0,0,0,0,0,0,2016
220,-25.22311415471253,33.06842452712975,17.446237165718806,21.65393928566417,-1.5119988476300028,3.710908927958628,65.4822223777217,-31.7051269667094,1.0,1,0,0,1,0,0,0,0,0,0,0,2017
221,-17.41076109254635,47.98544103782773,16.945828093627213,28.31374489604393,-54.99018394060013,1.6835876227010282,59.00486540016111,-59.65268137351099,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
222,-3.26156774586634,67.12404033446559,18.34718146958148,21.7686579688831,-23.46218143231407,0.0,32.4304941425073,-22.739289311285766,1.0,1,0,0,0,0,0,0,0,0,1,0,2016
223,-14.231298935578874,0.734096307861449,17.1674752225449,92.8025307453342,-97.9658564289834,16.534594389368998,12641.737841685135,-10.531436080626754,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
224,-11.557751702197294,55.00603137944372,17.11629122028108,31.237582982482493,-2.198120210211285,5.3693012155474245,56.78937781749562,-41.79641599963071,1.0,1,0,0,0,0,0,0,0,0,0,1,2015
225,-4.792044178747918,57.93976761792671,17.60244825340935,58.94860779667989,1.7662373849430368,7.17872655876802,101.7411878235443,62.60553207173647,1.0,1,0,0,0,0,0,0,0,0,0,1,2016
226,-29.640669832647266,22.419120906278096,16.83002577244429,45.90648507161751,-64.97414067896948,5.39067343728222,204.7648757662133,-53.81072145535148,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
227,2.192326024961233,55.1143836810559,16.757399973965455,76.17212441670121,49.90558351160181,6.9919705989416086,138.20734140384363,-7.005124683691109,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
228,-11.342369247894045,60.93432979646979,18.06814308677033,18.8927921083832,-8.15913963710917,0.2184281557069843,31.00516928878693,15.90382178230458,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
229,-12.5008572154512,36.76851863836443,18.042904365346487,25.37107057220948,-31.97564414615689,59.928833590956856,69.00215595234015,34.02917845674903,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
230,-13.42409650035328,17.08265084352582,17.600142639442723,56.23348854567198,-56.30311760871369,37.16311311462807,329.1847914048072,-35.773977716863,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
231,-0.1353082234305787,17.71889569982793,17.551078588505934,5.775604588572806,-50.53787190183747,9.055898463810824,32.5957367006167,-22.7696298158229,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
232,-19.61889862173313,22.09941814794777,17.05333872717191,24.462086487935984,-63.92843876164501,27.140601756433647,110.69108844482234,-38.32554428376295,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
233,-5.108096060297021,17.302303348042262,17.74295253768254,54.70893024723903,-43.14043955368005,12.861764352144885,316.19449241380505,-30.602694582674967,1.0,1,0,0,1,0,0,0,0,0,0,0,2019
234,-6.729610961537544,65.22496035078682,17.559267539172556,67.09072955025214,182.95566574130905,2.933972983372031,102.86051411826244,-16.780209387638553,1.0,1,0,0,1,0,0,0,0,0,0,0,2020
235,-22.86352356038764,40.992691143204965,16.7321813880808,54.27280152703087,-19.29253190730038,5.530201425138193,132.39628824912424,21.44427610465376,1.0,1,0,0,0,0,0,0,0,0,1,0,2013
236,-40.68643411813469,24.03516686533268,16.788772094982143,28.310240278674183,-74.4051361426085,0.5695852424671903,117.78674322210634,-67.47330139388326,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
237,-56.14584769600047,26.576191426750302,16.03953652556549,37.62974750999746,-60.0327113047207,2.326876208048237,141.591949372103,-52.72722177696748,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
238,-18.38651166917284,18.353402644268783,17.97289756964159,55.89899882385849,-56.94151381819916,8.682514831939574,304.5702200693236,-5.273140873235398,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
239,-8.06415116919283,30.93408642553085,17.684299913166868,29.498454776776505,43.428567162433374,36.67633571166847,95.35906239801064,-25.06863737528367,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
240,-9.240874368142975,3.694341917915792,17.659382744422576,14.42274320965174,-88.2154687340771,5.2218740899675895,390.40087599115634,-65.23436907136251,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
241,-16.323499976271076,71.3823255129202,18.922691480505016,39.99736777720522,91.85834147620592,26.2712200197649,56.032592787924365,53.40575613205719,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
242,-11.162231760402202,-18.399252685944884,16.76035655954901,6.111012160953286,-117.3992854304689,26.84506430128682,-33.213371571452264,-88.4943839880366,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
243,-12.93193359140438,26.4728306599678,16.687453091680958,45.378921649736434,449.0591228696408,0.0,171.4169604021923,-7.03094292928642,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
244,-8.766197646770003,62.13984238760209,17.635329454750785,12.289719952136066,75.34764823131445,0.0,19.77752031535256,14.851244980951511,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
245,-19.21517907027084,39.960280007291125,17.514194688759968,12.455640149000532,31.91561220052825,29.128205123335952,31.170052228682792,-7.905700851927958,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
246,-7.058388065681733,53.67367835098485,17.636960461895047,18.458337161115864,-20.66788277232924,6.188305280869212,34.38992394076747,-36.89331759239733,1.0,1,0,0,0,0,1,0,0,0,0,0,2014
247,-37.39324533085516,26.615706582155603,16.614002744783036,7.319915826035342,2.952327087751128,29.32754109976366,27.50224121775881,-44.491042213273936,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
248,-2.4021793066137818,54.01330298886907,17.482687277220474,11.048910080271686,-30.19764987894816,0.0008410895675936,20.45590524717331,-18.67010563033924,1.0,1,0,0,0,0,0,0,0,1,0,0,2012
249,-14.036367937992797,23.79012254143234,17.880345032591585,59.1727778285459,215.57058641286568,47.71697973845534,248.7283439818014,-23.79166348561047,1.0,1,0,0,1,0,0,0,0,0,0,0,2016
250,-19.40783183111453,23.25379353636894,17.75903252114942,30.686801763192445,-20.28153697438376,42.08405094411484,131.96471240358386,-11.42428928956035,1.0,1,0,0,1,0,0,0,0,0,0,0,2017
251,-6.798326627316619,63.86254817078498,16.15579559294048,81.7912762068977,-24.48426929021888,2.1871187857019296,128.0739315132974,-27.412792317197315,1.0,1,0,0,0,0,0,0,0,0,1,0,2014
252,-0.3410161027118673,70.59534004014745,15.979972819506589,108.79834009571432,-14.511461868123355,0.0,154.11546999255316,-16.123337810649954,1.0,1,0,0,0,0,0,0,0,0,1,0,2015
253,-22.477521918510423,70.00292633282777,16.963803261854512,33.10941239263678,19.36594410323817,12.098136767135935,47.29718331376409,8.958664403018012,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
254,-4.096988030051816,58.71514001412064,17.564230891554722,13.564097738792924,-17.989409956676884,0.0,23.10153349805661,-44.41462281399625,1.0,1,0,0,0,0,0,1,0,0,0,0,2018
255,-32.32693303293659,40.547987019867485,17.66025783819413,26.503139830527804,-48.168550301281535,3.362717016165242,65.36240582680945,10.078872615119836,1.0,1,0,0,0,0,0,1,0,0,0,0,2019
256,0.6051308841452864,50.43934998877281,16.99429412199182,6.336626591658565,-12.94690373670926,42.051697882381646,12.562863306265884,-9.740956102066235,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
257,-22.01911307368503,76.08775744445563,17.564625358136666,18.62191779207418,76.99164559795067,14.638632989339389,24.47426290053068,94.60198888293812,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
258,-27.31812790291509,49.00417630741198,16.692953992965162,10.34549690512072,-59.36834816542196,2.0693228678938764,21.111459644218,-55.82232810779669,1.0,1,0,0,0,0,0,0,0,0,1,0,2012
259,-36.71547385882605,26.03168977983212,18.0645758803441,84.91273408263969,-58.15549296496268,15.982073248107378,326.1898662776217,-6.65464166275095,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
260,4.543551310753196,79.08832735556089,16.02360825257651,28.25814849491493,4.616626292138504,0.0,35.72985981594164,-15.04761442354288,1.0,1,0,0,1,0,0,0,0,0,0,0,2012
261,-12.25996187948638,82.12265878035858,18.335489128373933,11.988055867112015,-9.62507113253983,5.5184387792257965,14.597744453421448,4.622439513149728,1.0,1,0,0,0,0,0,0,0,0,1,0,2018
262,-96.87444610478296,17.38453274580459,17.19511627495681,6.110449296160054,-85.7161014964096,4.323688375507186,35.1487692278338,-68.03002015710366,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
263,-14.531628554433176,39.24723651582953,17.190411362205282,9.964811204150289,9.124636678509448,0.0,25.3898416519879,-0.4693861987282824,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
264,-7.59891897539083,34.98683945513307,17.002428816254824,31.605121383584724,-25.19272467849142,43.50149515727003,90.3343139185663,8.92881226676211,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
265,3.1429960653112645,60.49435652481511,20.57665026541821,42.06528543817649,6.643943568738475,9.57184113757037,69.53588376615112,9.060287301082234,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
266,-12.18855686372426,9.524846989715876,17.41800277663535,27.371552773798825,-82.27502077939451,12.012603209363274,287.3699997842727,-60.02967731360383,1.0,1,0,0,1,0,0,0,0,0,0,0,2017
267,-19.646461534625107,62.26998756610143,17.80485976007337,74.48564607187218,361.5637516678008,1.8193926595008507,119.61724898821198,47.23459063653504,1.0,1,0,0,1,0,0,0,0,0,0,0,2018
268,-18.232220006076894,32.350179983404004,18.538520969084512,50.60532214783952,-26.558030405625843,23.361519417411568,156.4298009278483,2.969866434121226,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
269,7.503862567834088,37.92749162756082,18.03581425507825,54.22329966668307,-4.544360351831333,9.793140732160795,142.96568884423812,-39.51088255094815,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
270,-6.811866109218798,45.72198364929992,17.646477053661865,40.32795442599829,-23.78040685084132,15.315332802832147,88.2025476744944,-32.24942244153255,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
271,5.366347350483752,94.72988318359866,19.338379408224387,14.410569303254803,-1.4615768544762764,0.0,15.212273908672802,-2.3312612114208213,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
272,8.949665756254351,83.79536971438006,19.1757489150913,18.477563588224253,-19.146267064601982,0.0,22.05081694991714,-15.009482380047173,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
273,-56.0185461514493,20.855809310043604,17.870722288504737,25.15537580927761,-73.85808154946439,33.36153751033548,120.6156780363515,-50.87463304152391,1.0,1,0,0,0,0,0,0,0,0,0,1,2016
274,3.4636709972719304,25.80168486073115,17.713142283908105,23.9277846911836,-24.432707530894994,0.0,92.73729533686566,-14.57915297294792,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
275,-4.706956304864701,12.664333944479448,17.642428208787504,25.226977208929256,-56.319697915561726,0.0,199.1970309652648,-6.827174166468823,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
276,3.498678109650287,51.08903998337044,17.57122399818156,47.76888486668536,275.77856048791216,0.0,93.50123799984144,-6.872830284923756,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
277,1.3299874009968398,67.78311701331513,17.76578132261026,85.34925994780413,57.70142910375331,12.1465434379801,125.91521858022308,-9.202747521745309,1.0,1,0,0,0,0,0,0,0,0,0,1,2015
278,1.640930968559421,84.06381814760412,17.93837636169417,58.42881610516846,29.155185468748314,7.5488623014490095,69.50530845812375,18.8384758246919,1.0,1,0,0,0,0,0,0,0,0,0,1,2016
