,총자본순이익률,총자산증가율,순이익증가율,운전자산회전율,현금흐름,금융비용대비매출액,자기자본비율,유형자산증가율,y,감사의견코드,광업,교육 서비스업,도매 및 소매업,"사업시설 관리, 사업 지원 및 임대 서비스업","수도, 하수 및 폐기물 처리, 원료 재생업","예술, 스포츠 및 여가관련 서비스업","전기, 가스, 증기 및 공기조절 공급업","전문, 과학 및 기술 서비스업",정보통신업,제조업,회계년도
190,0.4757342485263858,280.1644479227606,1805.6282377443547,-273.1276124440348,31.96247075130092,16.693738536141595,41.38619251311948,221.8169499379512,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
191,-6.916265146951062,-13.505668879018463,-490.9639432584301,-119.7144889306258,9.537696088490843,13.122437516506652,38.06951883481456,0.3372192591310526,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
192,35.15602069634408,127.93485095982986,126.5786110160192,373.330608742838,6.511580464903717,1.733236702007091,73.40134083200294,105.81184821724554,1.0,1,0,0,0,0,0,0,0,0,0,1,2015
193,-11.103108277889778,43.16332945932443,-245.1327708374629,17.514896197743386,-6.235466975745793,126.0439866778174,71.50874921693755,-89.72072764540098,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
194,-9.365697414769636,-15.479583768066451,-1448.303936998,447.0322053916879,-5.020799453755328,7.906100973289262,35.969292737884544,-28.36471308772126,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
195,-0.9793740408665712,-27.112485686291134,-123.42733891264206,552.228921741914,-6.874468177915636,0.7795404373751103,56.08616709621342,-72.64943217026583,1.0,1,0,0,1,0,0,0,0,0,0,0,2018
196,-3.067763983916954,-10.286485400910845,-350.5308057418032,31772.532430269257,-32.94537114343111,0.9198349771755596,36.81580696977731,66.14648151147328,1.0,1,0,0,1,0,0,0,0,0,0,0,2019
197,-15.25773914234507,-21.33406699982292,-520.213106355062,-1385.6567776571949,-6.925152192416687,3.352315102316091,30.035655101255777,-24.94640731403286,1.0,1,0,0,1,0,0,0,0,0,0,0,2020
198,-8.047755031616665,33.25125243176613,-187.088939582946,221.94678560648725,-4.8941949724651685,5.960315979239095,38.499246088264286,55.82003596253463,1.0,1,0,0,0,0,0,0,0,0,0,1,2014
199,-58.50684421479798,-51.25284948101654,-4513.101071311907,-2072.6964496713217,-17.402117250221675,4.334176619705765,-51.87066207590867,-6.712881948820519,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
200,22.841270132423663,-10.974522053532269,513.4904648369206,797.7529795794428,2.584739262952059,3.857799130840138,25.69493859848048,0.907904811201659,1.0,1,0,0,0,0,0,0,0,0,0,1,2013
201,-2.093419118763153,1.243891497546243,-124.37821688513544,12470.312467504476,-21.549693206793822,3.533147956364619,10.231247995836435,-3.308379891232557,1.0,1,0,0,0,0,0,0,0,0,0,1,2015
202,0.2058665272960908,-22.86926104127676,581.3672633881735,-113.9287494039522,-71.34037690876764,2.8443294742644905,8.488652465400383,-16.81594062719718,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
203,-70.88673614105235,-47.22903175297319,-23800.93399426037,-59.37097178741482,270.5089255002007,12.51747912847888,-10.888595592071091,3.7122888829333567,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
204,-0.7280432634740124,-6.401249357046577,-100.6868295773668,-366.1372100063257,64.30783098707006,6.799147407671703,19.35820545628728,-25.53322867956912,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
205,-17.749084431968495,16.116561115697316,-2628.76660962726,410.5104219378595,-51.13799511235585,0.2938493975013748,45.38842268572771,393.3730126499072,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
206,-15.506254650857407,-33.12603836973082,-133.9433772860463,91.88190590904048,-6.641105455622366,2.84479341392784,64.44124878660665,0.9573109936240588,1.0,1,0,0,1,0,0,0,0,0,0,0,2012
207,1.991779311212739,-37.54649068941987,1295.8263590439567,153.0576619921118,-6.582111578202079,0.8970245318863692,50.82042257843964,-48.79830906871231,1.0,1,0,0,1,0,0,0,0,0,0,0,2013
208,-67.36523890684418,-43.728410675091375,-2131.900399607932,117.46647985442044,-88.44292391031446,0.135330949852195,44.25583627222495,-48.42419928825623,1.0,1,0,0,1,0,0,0,0,0,0,0,2014
209,-16.899871554235574,397.53143669551287,-153.97808349408396,64.3060590576592,-8.873457667034208,1.5114757231490286,97.114698721723,2190.197891366748,1.0,1,0,0,1,0,0,0,0,0,0,0,2016
210,-10.41497833677514,-56.32216224059964,-173.72665305753472,326.32806173131235,-9.808231576462328,0.2679748757076917,43.06870031818696,-12.326152151552602,1.0,1,0,0,1,0,0,0,0,0,0,0,2017
211,-10.06022464564925,188.1925523775753,-213.99028879528376,-359.98317268571674,-22.180660652850136,3.206685445972695,28.34897357403716,377.56424706943193,1.0,1,0,0,1,0,0,0,0,0,0,0,2018
212,6.883084511372433,-51.09137607530712,412.02263982078193,329.3819197992417,23.80718107193332,1.1165107122224,43.71412574576715,0.8348580643101191,1.0,0,0,0,1,0,0,0,0,0,0,0,2020
213,-16.319889555971532,-36.515639706765526,-503.3690689173257,-89.15350918205685,-34.66212612721326,11.891192836774946,24.66494035864435,-4.717278756139436,1.0,1,0,0,0,0,0,0,0,0,0,1,2013
214,-8.955613548855519,2.2360986237831537,-143.0950454858992,-99.56587263903492,-16.93270363653899,15.395944956176631,31.662016815638733,-87.35993184083605,1.0,1,0,0,0,0,0,0,0,0,0,1,2014
215,-12.818252170520658,-29.00672733240476,-209.335113133287,-5174.331717547734,-6.201757021205319,10.1822196519678,12.418469193277067,-13.742306732029302,1.0,1,0,0,0,0,0,0,0,0,0,1,2015
216,-60.71447420017386,-56.635985472880535,-381.9302999341022,-312.39510903098216,-3.161134731715652,5.119887163989458,-35.40916719624324,-66.71093800751429,1.0,1,0,0,0,0,0,0,0,0,0,1,2016
217,-10.574996075787658,-14.265694372528914,-133.13243046472456,-45.03562115282796,-61.1472187579836,9.962509702885267,22.453865431409174,-75.94885863614336,1.0,1,0,0,1,0,0,0,0,0,0,0,2011
218,-17.77518225426317,-56.77603241012768,-191.7875343438084,-816.1307650445494,-58.25241251254138,8.303751041764224,18.704003616527743,86.0808486380648,1.0,1,0,0,1,0,0,0,0,0,0,0,2013
219,-29.198400037122628,-0.6756539492686984,-690.5753780438205,517.1852863518063,-35.55559099601416,10.533256445007238,28.157651740610547,4.09751839321858,1.0,1,0,0,1,0,0,0,0,0,0,0,2016
220,-25.22311415471253,-31.7051269667094,-172.4445807140922,80.1975089604293,-59.021568095461184,25.58382343433425,33.06842452712975,-77.5827296707062,1.0,1,0,0,1,0,0,0,0,0,0,0,2017
221,-17.41076109254635,-59.65268137351099,-2675.3912086768414,196.92110260993147,4.713349533005685,0.7034691728918933,47.98544103782773,-10.056102608013129,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
222,-3.26156774586634,-22.739289311285766,-150.06094894300205,58.27187197009732,-5.353851464300844,6.46538879961218,67.12404033446559,-5.941524454417892,1.0,1,0,0,0,0,0,0,0,0,1,0,2016
223,-14.231298935578874,-10.531436080626754,-141.32973371347603,-284.33564954153223,-644.2969890264338,0.0,0.734096307861449,2.6025801619944424,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
224,-11.557751702197294,-41.79641599963071,-188.79527555446109,169.8373674240637,-23.397386329345217,1.0217229967844308,55.00603137944372,1.4778587981592914,1.0,1,0,0,0,0,0,0,0,0,0,1,2015
225,-4.792044178747918,62.60553207173647,-140.05758232146243,1317.6958202673554,-19.53004147761459,3.38864360930667,57.93976761792671,28.0130041193038,1.0,1,0,0,0,0,0,0,0,0,0,1,2016
226,-29.640669832647266,-53.81072145535148,-659.9047726709632,-224.20312368911155,-28.91891357347149,3.2814861125783428,22.419120906278096,-15.69397592242871,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
227,2.192326024961233,-7.005124683691109,2317.233549045532,22849.678905380053,-7.033528342371508,2.069125643443294,55.1143836810559,-1.9238133434161744,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
228,-11.342369247894045,15.90382178230458,-447.4835081374829,-83.98897529287052,-0.7987123340862349,17.516282651204826,60.93432979646979,-1.5967936886183005,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
229,-12.5008572154512,34.02917845674903,-323.04227959264364,-44.05442749978033,-23.283839847747966,5.302853153025568,36.76851863836443,51.075806733786166,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
230,-13.42409650035328,-35.773977716863,-200.998888000323,-170.4533811033936,-75.64633284279523,4.097293058728431,17.08265084352582,-40.47898165850335,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
231,-0.1353082234305787,-22.7696298158229,-100.19775943153236,-116.6838839286277,-18.68351247199143,27.92075607560756,17.71889569982793,113.87592823815469,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
232,-19.61889862173313,-38.32554428376295,-244.82329634903675,-140.56426476848537,-29.058316198115858,9.912804825052667,22.09941814794777,-15.565847932725744,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
233,-5.108096060297021,-30.602694582674967,-117.47672575561587,-184.4238733594005,-10.017774439481244,5.725873694387692,17.302303348042262,-15.847025099879966,1.0,1,0,0,1,0,0,0,0,0,0,0,2019
234,-6.729610961537544,-16.780209387638553,-198.887044070932,136.11493807300116,-36.16863142289396,2.855110985560803,65.22496035078682,-67.93052220034095,1.0,1,0,0,1,0,0,0,0,0,0,0,2020
235,-22.86352356038764,21.44427610465376,-295.3312073133196,407.9503943007965,-60.15213498939694,1.197732226575679,40.992691143204965,76.68150851964317,1.0,1,0,0,0,0,0,0,0,0,1,0,2013
236,-40.68643411813469,-67.47330139388326,-1279.9384731409637,457.49036924421137,-55.42803277981444,3.1859621397121973,24.03516686533268,-79.5615169275342,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
237,-56.14584769600047,-52.72722177696748,-149.880075299275,-1537.310591552972,-49.11147978001459,6.457714834396534,26.576191426750302,-63.51541022318013,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
238,-18.38651166917284,-5.273140873235398,-889.4558899281197,-181.1152942796768,-57.69758188777912,9.125131842570152,18.353402644268783,-2.4073046509317195,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
239,-8.06415116919283,-25.06863737528367,-137.3228050581561,-210.75647369827792,-25.192616923361022,17.22967108746559,30.93408642553085,19.85733109174881,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
240,-9.240874368142975,-65.23436907136251,-149.59508962690143,-122.17284113274344,-245.0678851284235,30.84968013089182,3.694341917915792,-35.22880069399263,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
241,-16.323499976271076,53.40575613205719,-1738.0188446128411,110.7214039771139,4.845058548087272,3.509284178074819,71.3823255129202,17.831308792817914,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
242,-11.162231760402202,-88.4943839880366,-146.15934885089987,-20.357986766332044,18.231294435777777,0.0,-18.399252685944884,-56.46524567127622,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
243,-12.93193359140438,-7.03094292928642,-123.06817510902806,-393.5447016759375,-67.39559352427223,3.406963814474836,26.4728306599678,-83.05791041859388,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
244,-8.766197646770003,14.851244980951511,-197.3576804399292,777.5650231133951,-17.876095235169963,27.777713120576376,62.13984238760209,205.3134173808604,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
245,-19.21517907027084,-7.905700851927958,-882.8198314243828,739.1052647147065,-11.18689628183387,6.588455014960075,39.960280007291125,-61.73557678048468,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
246,-7.058388065681733,-36.89331759239733,-496.7238374584552,64.37157192607692,10.14026399176194,3.4784980130631507,53.67367835098485,-51.91368939397763,1.0,1,0,0,0,0,1,0,0,0,0,0,2014
247,-37.39324533085516,-44.491042213273936,-242.0410470026149,-82.56565025469558,-16.03426318822701,33.141600988835215,26.615706582155603,-30.46141343575148,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
248,-2.4021793066137818,-18.67010563033924,-558.7713155222522,5621.3845131350345,1.2082773413332997,0.0,54.01330298886907,10.271070153802263,1.0,1,0,0,0,0,0,0,0,1,0,0,2012
249,-14.036367937992797,-23.79166348561047,-145.17350995263604,-174.17834638378616,-66.6626888863147,3.5950635563890483,23.79012254143234,-33.58267269169397,1.0,1,0,0,1,0,0,0,0,0,0,0,2016
250,-19.40783183111453,-11.42428928956035,-212.7675279875515,-60.30495339976029,49.68296593688443,9.7423422191973,23.25379353636894,23.85891358405705,1.0,1,0,0,1,0,0,0,0,0,0,0,2017
251,-6.798326627316619,-27.412792317197315,-203.1432581438849,508.05750827336806,0.8110644601099692,0.0,63.86254817078498,-57.126538416183045,1.0,1,0,0,0,0,0,0,0,0,1,0,2014
252,-0.3410161027118673,-16.123337810649954,-103.87927850209827,394.1097751150605,23.597976609611862,0.0,70.59534004014745,-80.34982434880831,1.0,1,0,0,0,0,0,0,0,0,1,0,2015
253,-22.477521918510423,8.958664403018012,-776.8708766840384,176.91184951430415,-16.543528875953143,1.8275026267012373,70.00292633282777,77.65123415287873,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
254,-4.096988030051816,-44.41462281399625,-114.66083602887636,81.4004966302972,-13.4807446528622,1.0366885508390833,58.71514001412064,-21.33033755153576,1.0,1,0,0,0,0,0,1,0,0,0,0,2018
255,-32.32693303293659,10.078872615119836,-692.2075863320846,97.86835677556428,-36.87148348490868,1.562881829344947,40.547987019867485,-81.05483218578863,1.0,1,0,0,0,0,0,1,0,0,0,0,2019
256,0.6051308841452864,-9.740956102066235,801.752839796318,58.18102151867605,-2.8020170142797047,0.0,50.43934998877281,503.4578870516719,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
257,-22.01911307368503,94.60198888293812,-765.6962106240916,97.14140922240972,-18.508294303979188,5.034928179806983,76.08775744445563,18.63153050171671,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
258,-27.31812790291509,-55.82232810779669,-168.84456155977315,-691.9603971358972,-9.631264719355816,6.154331334450788,49.00417630741198,18.967924084385537,1.0,1,0,0,0,0,0,0,0,0,1,0,2012
259,-36.71547385882605,-6.65464166275095,-780.1098661442096,-756.9899927880822,-49.11767146676027,3.2561389993848784,26.03168977983212,-1.5692739231420412,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
260,4.543551310753196,-15.04761442354288,464.4281580970752,87.87705618843287,-1.0627521125527075,0.0,79.08832735556089,-39.92699517997122,1.0,1,0,0,1,0,0,0,0,0,0,0,2012
261,-12.25996187948638,4.622439513149728,-1107.825486793061,18.349395448355445,13.386097487606644,3.124235720956932,82.12265878035858,183.40787255943349,1.0,1,0,0,0,0,0,0,0,0,1,0,2018
262,-96.87444610478296,-68.03002015710366,-633.1714024913601,53.01168509334173,47.90517317402799,18.833973899678423,17.38453274580459,-64.32367918248288,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
263,-14.531628554433176,-0.4693861987282824,-107.25073122175948,16.114114476540355,-67.13795304284785,16.052368125501502,39.24723651582953,-93.90897395673166,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
264,-7.59891897539083,8.92881226676211,-180.5031561313257,-168.5865631442633,-6.679988676086849,7.541080192028446,34.98683945513307,-4.592865808540447,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
265,3.1429960653112645,9.060287301082234,154.89166706033112,135.08967237140186,11.105900127916753,2.1456757154419743,60.49435652481511,26.1842230241074,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
266,-12.18855686372426,-60.02967731360383,-204.25504407125484,-126.42077701794278,-41.14985268439945,7.237811566269419,9.524846989715876,-56.09413980138117,1.0,1,0,0,1,0,0,0,0,0,0,0,2017
267,-19.646461534625107,47.23459063653504,-213.8001875856319,809.5555635966798,-44.478066946957526,5.3583554918661465,62.26998756610143,-14.64071801500196,1.0,1,0,0,1,0,0,0,0,0,0,0,2018
268,-18.232220006076894,2.969866434121226,-2449.195190198193,-699.7056939161863,-6.323597240290356,1.706595126507863,32.350179983404004,-0.2463257780354901,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
269,7.503862567834088,-39.51088255094815,398.42177492125256,875.9549569796964,16.52161659762186,1.5415944366011995,37.92749162756082,-40.455095857031495,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
270,-6.811866109218798,-32.24942244153255,-157.39537728859762,1287.1234779341337,-0.9326361102212096,1.0686009618651084,45.72198364929992,4.620623838458019,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
271,5.366347350483752,-2.3312612114208213,-41.65527498000223,18.476599725691337,8.081986759796033,0.0002437838808235,94.72988318359866,8.518131923260816,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
272,8.949665756254351,-15.009482380047173,52.438649255305656,33.30085567825007,10.064228400326174,0.0103792298546008,83.79536971438006,54.05197689752106,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
273,-56.0185461514493,-50.87463304152391,-9321.7994965891,243.48453256155943,24.229834401036697,2.618482929877745,20.855809310043604,-4.284050524570302,1.0,1,0,0,0,0,0,0,0,0,0,1,2016
274,3.4636709972719304,-14.57915297294792,2747.782805087952,91.50952178041136,13.667522503018468,7.399521865485584,25.80168486073115,0.89522074894514,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
275,-4.706956304864701,-6.827174166468823,-220.9357993360208,119.21489287247692,-0.9837399102216656,10.101813296933493,12.664333944479448,-8.829544950983728,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
276,3.498678109650287,-6.872830284923756,244.42739185644027,132.0635749552723,-8.77051333866919,1.4878362023367346,51.08903998337044,-9.484405542160648,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
277,1.3299874009968398,-9.202747521745309,-41.39068302922655,556.2501373150068,7.286073206242398,0.4417584344799762,67.78311701331513,-13.52502928953501,1.0,1,0,0,0,0,0,0,0,0,0,1,2015
278,1.640930968559421,18.8384758246919,28.48932755687492,206.474313320986,3.1457605581101,0.54988633797516,84.06381814760412,3.899395980128457,1.0,1,0,0,0,0,0,0,0,0,0,1,2016
279,-1.6669906872599969,31.57291116298738,-125.05682514479358,-923.9956837982576,5.138314329835698,7.795244931829272,61.75700525640037,-7.736814608797089,1.0,1,0,0,0,0,0,0,0,0,0,0,2012
280,-9.034856192350292,12.21248503885921,-151.47914530364605,-220.65159626616108,-9.501641294935403,14.45219625257548,54.37523543833876,-27.21070225309656,1.0,1,0,0,0,0,0,0,0,0,0,0,2016
281,-13.952306648467786,-23.56795290374058,-321.09085299795044,-516.8221356802923,53.99887265642721,6.644353340554307,7.645245060653452,77.5521744956043,1.0,1,0,0,0,0,0,0,0,0,0,1,2013
282,0.5614495267295034,-28.90800419634608,3452.799490847786,1420.5743900203677,179.8818296090384,5.875464629750505,5.584143202444671,-52.98612748768415,1.0,1,0,0,0,0,0,0,0,0,0,1,2014
283,-4.947674368242763,6.103764765623041,-113.0194378787142,-730.936231784618,-14.770883012917068,49.06185834846539,41.36723648330075,219.5473331606249,1.0,1,0,0,1,0,0,0,0,0,0,0,2018
284,-61.39335532147552,-46.74301213080796,-1080.4674867651136,-84.28658835426076,-370.78282523329847,16.33297785944487,1.171747631171432,-19.26085234349848,1.0,1,0,0,1,0,0,0,0,0,0,0,2020
285,-1.30209640774603,-11.10258143012138,-218.00739398474028,-158.2818720730578,28.491406773857303,5.045248417235334,20.84987915678256,4.044711743736157,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
286,-3.12279235393682,-13.278339038119348,-310.745250331285,-70.12207660786919,46.84395164297671,6.039441564657753,6.660215616416236,-5.451605024282421,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
287,-15.916158689180824,-64.93446428299549,-184.89283099449128,-516.4163059374616,-87.05780215926731,3.4791058747663515,30.32107156108855,-36.485870991586246,1.0,1,0,0,0,0,0,0,0,0,0,1,2015
288,2.582666346315458,-24.597025426148107,1453.309312218628,300.57977733222674,3.088926829328678,0.0914993243251626,69.45027142620337,-10.556517796853525,1.0,1,0,0,0,0,0,0,0,0,0,1,2016
289,-12.199192078993416,8.278883207411024,-212.2096710495001,106.37856474702112,-14.311615623012097,23.647327782565743,53.42095828678459,24.800179139040104,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
290,-6.619631179055808,-17.813069467112804,-151.3947159181452,-41.88921808029407,28.582191869397413,6.999255569138338,26.26208890419828,24.773851619712147,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
291,1.755917784123632,-31.68060491887171,213.1680060781667,209.2792387843513,-1.7421973815888534,2.208193268043249,40.3014223010848,-44.34908513601788,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
292,2.627880607247063,3.585785052138063,23.668403485974387,298.253396266565,-14.346214161049115,2.340224390610939,47.25594731025168,4.95816879193727,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
293,-4.779109578860799,-25.311087166032763,-148.3417061392475,-191.67241982647903,61.27327976415425,1.5696377466895437,6.777275160333726,-2.797933906479692,1.0,1,0,0,0,0,0,0,0,0,0,1,2015
294,11.85735501184987,10.947430274929578,148.04840411724575,-382.2183372049276,21.71180730251729,1.6831324387687474,25.115900642093404,-4.165134960640935,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
295,-25.147036065245416,-51.21715886920233,-295.119046024462,-176.59557673694027,21.461055159780614,9.04749307417753,23.645976760632927,70.3672387883099,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
296,-9.097134117172738,-8.622090734540564,-790.6369088286647,-291.3246551549755,8.83434445734875,5.65233520651157,41.104739266665725,9.994510362201776,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
297,-7.170975182031237,-16.250669833319055,-149.4024305932407,-1259.9032484114769,10.92195610618916,1.3727822006236892,58.92438190847791,-3.386462092379019,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
298,-51.54659768502727,-49.24086519439249,-2491.6726123171625,-158.8288771192046,-110.99243569391125,12.912034782070243,-7.583044423983733,36.01242199935474,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
299,-19.2191656740741,-39.54099719871126,-222.35876277256725,-1619.7049024274154,-24.014487927327394,0.9423915737130832,47.83099350331301,-15.851856680355477,1.0,1,0,0,1,0,0,0,0,0,0,0,2014
300,-17.11048057169718,-61.695957590466165,-1001.3350646862324,-252.9337854871233,13.309856650751517,9.1069332742051,14.008877539939396,-35.9377559913686,1.0,1,0,0,0,0,0,0,0,0,0,1,2014
301,-17.694839931713602,-25.795795783460484,-530.5199087672808,-200.4661174107765,-1.2908428074568898,3.5806001033091133,45.81120853227304,10651.96746800622,1.0,1,0,0,1,0,0,0,0,0,0,0,2013
302,-18.14913413912939,148.4082793505742,-214.57451894711008,-50.43868845313552,-2.9016753346579645,38.294664001357845,53.96694974222021,-72.77563601048999,1.0,1,0,1,0,0,0,0,0,0,0,0,2012
303,-7.914482434485929,-28.730903653468364,-512.9106175081881,-139.34820730167849,21.91601653877659,4.809613392469321,21.741165074978987,-24.43468868125088,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
304,2.769029320608971,-18.87252799661492,-84.22704055713572,-119.68791649126813,-6.255712472123287,8.432043823549746,54.66098084540849,-3.8434476365626384,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
305,-67.191644034742,-74.16215515322317,-1019.605476798736,574.4791744627092,-67.99375642392476,5.822958426199847,14.283667782464704,-63.96872449198779,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
306,2.82965853102181,-6.631872299534594,863.2596092255536,-1832.79512012104,9.14119649284712,6.819550768491374,33.959578266295786,3.912016184318406,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
307,16.278232355126836,19.814390725922514,15.41686500162125,74.47008280896206,8.87353832795578,0.0162026155171433,100.31220245717986,-7.87171177001984,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
308,-1.97010547634894,-4.476568096998788,-131.92726092096586,87.46764320590519,-5.169497348386411,0.0,71.3285167963804,-2.626432193210196,1.0,1,0,0,0,0,0,0,0,0,0,1,2016
309,-3.241292300132941,3.1602438848643937,-187.1749935344592,-151.13510286344257,-2.844176407822092,80.52162156844138,54.74583674190077,1873.7839408406733,1.0,1,0,0,0,0,0,0,0,0,1,0,2018
310,-3.052478446685692,-32.6136363007293,-108.61985608376048,-144.2438337594046,-24.29410764636496,57.01764238912783,17.62427061675988,-46.57117522120568,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
311,-10.554166746372749,31.75371411515503,-345.18858815056154,-224.7976368339013,-277.088021854221,0.0,-2.182395522345145,22.30904260463891,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
312,-9.246162128054197,-15.96994636534961,-134.57313586041747,-52.56546969324374,-14.794446226145086,18.83225739337285,3.403462620302817,-2.602367633696013,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
313,-8.221025342004214,-0.9033580115420716,-237.2639320470913,80.60003825176354,-19.19771275983605,5.298564097807557,50.21448945868337,425.1809129657057,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
314,-9.829067213826514,-37.13123423866952,-196.9212766750273,-213.5445638024146,2.445965567649575,0.0,44.78043237280247,-86.73904090823719,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
315,-29.405858539671005,-54.04110525535395,-211.8035288291395,-144.56444177345782,1207.197302408987,0.0,2.039726637903743,-65.21593918895566,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
316,0.040134396152548,-26.449707701211462,134176.5329938468,498.680588116171,-5.381326527389647,2.6796830155159377,60.93903501770773,-30.787157701952463,1.0,1,0,0,0,0,0,0,0,0,0,1,2013
317,2.105048827465136,-14.932097494692275,276.6849390883823,-8.623636572608296,-16.073921292448627,1.6195225610948831,4.462593311388754,-71.00507243042662,1.0,1,0,0,0,0,0,0,0,0,1,0,2014
318,-25.662950608863103,-54.81773462545586,-278.2461114244304,779.699832740784,-19.55515363035404,0.0,40.55132859622005,-52.013408639372216,1.0,1,0,0,0,0,0,0,0,0,0,1,2014
319,-10.03924861383925,-29.11699577308504,-120.8040517361417,392.6668902851607,-15.480858202607964,0.0,62.77788735891546,-26.933485988979488,1.0,1,0,0,0,0,0,0,0,0,0,1,2015
320,-84.84304414970535,-10.918199245120697,-298.21720595673,-129.5216121538319,-487.79314740868574,5.099993300481767,16.3262502198229,-28.945618539992395,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
321,3.454382235056048,-31.62965881621989,3196.2855160607705,-89.50996811618873,-110.5020464487932,17.270173245547372,14.482405207109815,-14.078885065301062,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
322,-7.60401425406337,-17.613713535963786,-214.95738295241043,303.7313628237752,1.72279579271938,1.421084687177873,62.69567087392908,-10.398718672907426,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
323,-3.168158422897833,-6.372789583279757,-943.0772958815402,49.06542647579168,-11.732894105337786,2.613188132222446,65.47827199404558,-2.1072611902697487,1.0,1,0,0,1,0,0,0,0,0,0,0,2016
324,-16.244016185552184,3.4185606119418384,-604.3276689870775,356.52721381415324,-1.9216475379212368,8.119135211149908,49.02100029835728,-40.56736553525932,1.0,1,0,0,1,0,0,0,0,0,0,0,2017
325,-11.372563719539675,-18.251591843192475,-267.6808341521818,33.77293694863878,-21.02116614797498,33.61904218588628,71.3027939090723,-94.4212504391184,1.0,1,0,0,1,0,0,0,0,0,0,0,2020
326,4.176703214451795,-78.76563945615744,672.7201500438637,-586.0444202150024,5.12778841615852,9.03636478406336,21.055794392875647,41.27399823384479,1.0,1,0,0,0,0,0,0,0,0,0,1,2011
327,2.6764868582289183,-0.772451852343648,315.4746791497749,65.78404603550992,-4.98540025602164,0.2085508355607579,94.2879554920144,26.782174172476868,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
