,회사명,거래소코드,회계년도,PER,PBR,PSR,PCR,EV/EBITDA,F_ROA,F_CFO,F_ROA변화율,F_ACCURUAL,F_MARGIN변화율,F_LEVER변화율,F_LIQUID변화율,F_EQ_OFFER,F_TURN변화율,시가총액
10102,에이피시스템(주),265520,2020,15.626562399824666,2.756666980219617,0.9190751286588072,7.702135573603401,12.018909321636727,True,True,True,True,True,True,True,False,True,379743311850.0
10103,에이피시스템(주),265520,2021,8.9802598729342,2.169939145745927,1.0861238560705742,11.602966577984892,6.795978468953226,True,True,True,False,True,True,True,False,False,385091809200.0
10104,에이피에스홀딩스(주),054620,2011,36.34209532893675,3.557860058887159,1.816774320693587,13.779658046938714,26.466519626227775,True,True,True,True,True,False,True,True,False,280006038000.0
10105,에이피에스홀딩스(주),054620,2012,17.07499354710246,1.8106183188421003,1.0156740436162124,3.3238177221195393,12.428819695856484,True,True,False,True,True,False,False,True,False,157394189680.0
10106,에이피에스홀딩스(주),054620,2013,14.041883815786104,2.2254701817254774,1.0639261267646714,10.104404649659026,12.020338974320508,True,True,True,True,True,True,True,True,True,228868969180.0
10107,에이피에스홀딩스(주),054620,2014,356.9074382613017,1.3750269127824601,1.278306998778612,40.37507224813949,266.9521973326554,True,True,False,True,False,False,True,True,False,142800762100.0
10108,에이피에스홀딩스(주),054620,2015,42.31065425841255,2.850060727194398,1.3041715956190012,,33.281975518938474,True,False,True,False,False,False,False,False,True,304329493000.0
10109,에이피에스홀딩스(주),054620,2016,611.490561283158,4.710117434793907,2.7999372913232197,8.966540171687198,280.64659990029327,True,True,False,True,False,True,True,True,False,854007335850.0
10110,에이피에스홀딩스(주),054620,2017,0.22910766945836378,0.5262119367263822,1.4765284250649997,9.396436007405256,12.895392499760685,True,True,True,False,True,True,True,True,False,100097335400.0
10111,에이피에스홀딩스(주),054620,2018,9.14094206708009,0.3710927647381567,4.316324767028025,,,True,False,False,False,True,True,False,True,False,89012582380.0
10112,에이피에스홀딩스(주),054620,2019,,0.9109239684623273,13.476486478894968,,,False,False,False,True,False,False,False,True,False,208021054200.0
10113,에이피에스홀딩스(주),054620,2020,,0.7873764332706795,9.9435741868909,,,False,False,True,False,True,False,True,False,False,167436554410.0
10114,에이피에스홀딩스(주),054620,2021,37.65041551014085,1.7292086674860896,14.364341345823204,533.3470377062431,31.482586213670054,True,True,True,False,True,False,False,False,True,302854181850.0
10115,에이피위성(주),211270,2017,,1.5887537344643734,8.072725095994032,230.41227891346153,,False,True,True,True,False,False,False,False,False,128076278120.0
10116,에이피위성(주),211270,2018,110.43517369098345,1.1604941395852277,3.791616576084865,,95.45943994591076,True,False,True,False,False,True,True,False,True,96545189720.0
10117,에이피위성(주),211270,2019,67.88305151324167,1.2717137298857257,4.530230908828404,13.468002908108765,53.68060024718785,True,True,True,True,True,False,False,False,False,105554072120.0
10118,에이피위성(주),211270,2020,111.15080732012116,1.4461312773926276,4.604315607353369,10.593232777247005,86.86456065382072,True,True,False,True,False,False,False,False,False,118917247680.0
10119,에이피위성(주),211270,2021,1605.6929150661545,2.739035904946001,13.354763783259985,,1447.931949580444,True,False,False,False,False,True,True,True,False,218693408000.0
10120,에이피티씨(주),089970,2019,13.667662599758055,3.032996537904881,3.7119323679307525,21.068582638719352,10.53698186459141,True,True,False,False,True,True,False,False,False,175188846300.0
10121,에이피티씨(주),089970,2020,36.5256111592121,6.702477313671741,8.304891429580378,65.81942195621603,28.238947660033254,True,True,False,False,True,False,False,True,False,468935440500.0
10122,에이피티씨(주),089970,2021,13.6642925072133,4.759689252059981,3.542501627892653,11.264302679443961,10.516149666640475,True,True,True,True,False,False,True,True,True,524968179250.0
10123,에코바이오홀딩스(주),038870,2011,6.334902416891595,1.4438988276442775,1.6849973502413527,6.669747530908257,5.501441228604759,True,True,True,False,False,True,True,False,True,49711949420.0
10124,에코바이오홀딩스(주),038870,2012,4.962097919815151,1.4367198321978694,1.267046657810148,2.7593311874235438,3.9076130844170778,True,True,True,True,False,True,False,False,True,54839190840.0
10125,에코바이오홀딩스(주),038870,2013,9.179956349366558,1.7553163374287521,1.8963475197484414,18.00432413514605,7.0971469874748125,True,True,False,False,False,False,False,False,False,68214603240.0
10126,에코바이오홀딩스(주),038870,2014,13.827303600841473,1.942180438417697,6.230997307863585,15.771250567350034,6.958424103047839,True,True,True,False,True,True,True,True,False,87742699440.0
10127,에코바이오홀딩스(주),038870,2015,17.68803765827424,3.232856168716139,5.951567150951692,11.048081412995613,15.31657892551134,True,True,False,True,False,True,True,False,True,182797290500.0
10128,에코바이오홀딩스(주),038870,2016,39.713892739552996,1.608948999303202,7.641904063532464,,39.34829496767476,True,False,False,False,False,True,True,True,False,136640997750.0
10129,에코바이오홀딩스(주),038870,2017,233.63333109260958,1.3598829937589343,3.5084605609465167,,225.51221638006584,True,False,False,False,False,False,True,False,True,100096228940.0
10130,에코바이오홀딩스(주),038870,2018,9759.657448189928,1.3491326135083022,3.164117264154337,,395.45230579236875,True,False,False,False,False,False,False,True,False,77118921480.0
10131,에코바이오홀딩스(주),038870,2019,9.39233123500232,0.8796523076052561,3.7670527782102274,0.9958996430800741,9.442141382864254,True,True,True,True,True,True,True,True,False,52017253120.0
10132,에코바이오홀딩스(주),038870,2020,22.650114721269855,1.669171269392307,8.587862388720918,,20.023237383153262,True,False,False,False,False,True,True,False,True,112394421920.0
10133,에코바이오홀딩스(주),038870,2021,17.527655664896297,1.1519013401642906,7.343482643981754,94.20896524675646,13.986691364649301,True,True,False,False,False,False,False,False,False,83831376680.0
10134,에코캡(주),128540,2020,,0.6719135484886926,0.9087497624192472,,,False,False,False,False,False,False,False,False,False,43385224000.0
10135,에코캡(주),128540,2021,102.72747774234385,2.5367033380610042,2.4046658949376942,,90.18676042234655,True,False,True,False,False,False,False,False,True,148499760000.0
10136,에코플라스틱(주),038110,2011,8.882509739594012,0.44240647882433437,0.11555081355028007,2.3375782430390677,6.47188523610281,True,True,False,True,True,False,False,False,False,43320000000.0
10137,에코플라스틱(주),038110,2012,76.7023346303502,0.4145854145854146,0.1035198046449343,4.319127957931639,19.00927338476374,True,True,False,True,False,False,False,False,True,39425000000.0
10138,에코플라스틱(주),038110,2013,206.6755319148936,0.33870306929225835,0.05641993683522707,8.669120928157072,93.68448557692308,True,True,False,True,True,False,True,False,False,38855000000.0
10139,에코플라스틱(주),038110,2014,11.650251587557605,0.43477777061418393,0.06561299006891934,3.936631258953597,13.139962656592738,True,True,True,True,False,False,False,True,False,53814183780.0
10140,에코플라스틱(주),038110,2015,22.500938975465314,0.5299362944511725,0.08098841595461549,4.333025394102314,18.97556053777029,True,True,False,True,False,False,True,True,False,67387759075.0
10141,에코플라스틱(주),038110,2016,,0.45921523819347465,0.07261289729601518,,,False,False,False,False,False,False,False,True,False,57875814900.0
10142,에코플라스틱(주),038110,2017,,0.342694620233928,0.05460832576065014,,,False,False,False,False,False,False,False,False,False,43804048140.0
10143,에코플라스틱(주),038110,2018,,0.27302536022534024,0.041349452912242464,11.128171966822473,,False,True,False,True,False,False,False,True,False,33241834150.0
10144,에코플라스틱(주),038110,2019,23.06585561063101,0.3235658712982896,0.04472503416172951,,8.8603238896801,True,False,True,False,True,False,False,False,True,38632401850.0
10145,에코플라스틱(주),038110,2020,,0.4717562333263986,0.058562163283519035,0.8082163515105151,,False,True,False,True,False,False,False,False,True,51980474250.0
10146,에코플라스틱(주),038110,2021,33.72694582853508,0.9951155037723746,0.08088770234107548,,18.07559165618087,True,False,True,False,True,False,True,True,True,99774560400.0
