회사명,거래소코드,회계년도,자산,유동자산,재고자산,매출채권및기타유동채권,비유동자산,유형자산,부채,유동부채,장기차입금,단기차입금,장기사채,단기사채,유동성장기부채,자본,매출원가,매출액,당기순이익,판매비와관리비,(정상)영업손익,법인세비용차감전순이익,급여,세금과공과,이자비용,기말자본금,기초자본금,유무형자산등상각비,대손상각비,감가상각비,영업활동으로인한현금흐름
(주)잉크테크,49550,2010/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)잉크테크,49550,2011/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)잉크테크,49550,2012/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)잉크테크,49550,2013/09,140006186,46121990,20196541,17762944,93884196,58640307,93835365,53995671,31300700,22330000,0,17100000,788481,46170822,51700781,68263283,1612786,14174368,2388134,655136,4091295,152410,2326314,4333478,4321791,5208,204739,299037,8576567
(주)잉크테크,49550,2014/09,146986825,44402219,21501162,18234701,102584607,71473637,99478474,49862757,37826985,34710000,0,0,663146,47508351,48971969,63725851,-5035479,16633741,-1879859,-4539634,4704009,157188,2121249,4640126,4486824,5996,91848,392618,1796036
(주)잉크테크,49550,2015/09,139843568,43228785,19166246,17013304,96614784,65072719,104759815,56063835,32901780,34474500,5000000,0,4941536,35083753,45861742,57620750,-5943379,16329526,-4570518,-5943379,4803321,209120,2016760,4640127,4640127,5604,256623,508277,-501581
(주)잉크테크,49550,2016/09,124669077,38163783,14274325,17026781,86505295,60835884,100698741,63454277,22652500,34099140,0,0,13061000,23970336,40679787,55511329,-2604610,14541819,289722,-2578354,3990743,207617,2019757,4966452,4640127,5032,453548,468665,4458769
(주)잉크테크,49550,2017/09,129888184,33481660,15056492,13488601,96406524,74764907,90495960,49335104,19291500,26298020,4000000,0,8221000,39392224,33750563,44043244,-6314499,18406615,-8113934,-6279819,4511805,180643,2063110,5460958,4966452,4221,310712,826790,-3323796
(주)잉크테크,49550,2018/09,112173428,35883323,15249588,13903972,76290105,60411662,70512807,38749652,15030500,15260000,4000000,0,8461000,41660621,30072830,41906621,-1936911,13105752,-1271961,-1936911,3419488,135392,1172514,8310958,8310958,2303,233157,608607,-3247277
(주)잉크테크,49550,2019/09,114473710,40055876,19018327,15658016,74417834,61368421,74544073,44692166,10800000,18915000,5500000,0,9733604,39929637,30555295,43834225,507975,11850582,1428348,507975,3266325,130079,1495702,8310958,8310958,2590,16794,550517,-859005
(주)잉크테크,49550,2020/09,98699937,26730118,13254457,9342489,71969819,52943042,61943769,34773149,8552226,18355000,3000000,0,9489408,36756168,24920194,34680699,602540,8691851,1068654,602540,3040030,133785,1257765,8310958,8310958,2461,-1250860,487164,3569029
(주)잉크테크,49550,2021/09,101924096,30940368,16328093,7036964,70983728,50489608,45638995,23345300,7769823,10150000,0,0,4682152,56285101,27427490,38977915,229637,7445221,4105204,229637,2620065,223468,678747,9997970,8310958,2180,-335615,422883,5659375
(주)자비스,254120,2017/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)자비스,254120,2018/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)자비스,254120,2019/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)자비스,254120,2020/09,33120159,15508771,6742449,1953891,17611388,2477141,17648665,7831625,7000000,2500000,2500000,0,0,15471494,6915845,9039989,-1793689,2786458,-662314,-691625,1144776,43010,265355,2030348,1865625,663,0,336312,-1101267
(주)자비스,254120,2021/09,31602178,16755722,8230814,1527647,14846456,7613904,19731456,12457498,7000000,0,0,6000000,0,11870721,7230571,9647646,-3005867,5753706,-3336631,-3005867,1106625,47721,303849,2218222,2030348,1260,0,471512,-2176386
(주)자연과환경,43910,2010/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)자연과환경,43910,2011/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)자연과환경,43910,2012/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)자연과환경,43910,2013/09,72370114,43477552,13008235,27532499,28892562,22589298,32438825,27769194,3577909,8953726,0,50000,4415049,39931289,25334679,28039042,-1050070,2653341,51022,-1044534,949468,97124,828063,45736787,43936010,0,0,181974,-2163706
(주)자연과환경,43910,2014/09,45670378,29891241,2345747,6730911,15779136,10862360,13992041,12967379,538000,3114353,0,0,0,31678337,7260589,10894156,-4165878,2195957,1437610,926345,611664,45510,378953,4961179,45736787,0,0,38937,3212267
(주)자연과환경,43910,2015/09,34359745,20874261,2724603,10966716,13485484,11219951,12885098,12360395,38000,7396757,0,0,0,21474647,5719977,7663806,1711306,1705469,238360,398475,520597,36240,327744,9937679,5937679,0,0,127534,-8457764
(주)자연과환경,43910,2016/09,36771269,16890992,2437223,7309819,19880277,16628906,16850300,10629670,5638000,7291154,0,0,0,19920969,7602301,8209258,-5326841,3927978,-3321021,-5061198,766283,75483,455990,10974679,9937679,0,0,154819,-2284616
(주)자연과환경,43910,2017/09,48514577,24790980,2263911,6140829,23723597,20422117,14809819,7775925,5600000,4727071,0,0,0,33704758,7734128,8546028,-3298787,3237143,-2425242,-2756662,1225894,74768,387489,16974679,10974679,504,68395,93950,-3172774
(주)자연과환경,43910,2018/09,48863728,24407126,2636650,7053054,24456602,21233676,17284820,15284304,542880,9527471,0,0,0,31578909,16218760,19496906,1055557,3029849,248297,1075699,1235468,111222,370621,16974679,16974679,457,0,88445,-2470910
(주)자연과환경,43910,2019/09,66662721,38872381,3044295,7411873,27790340,23809543,19833977,17854666,322312,11965159,0,0,23279,46828744,19255446,22893715,208112,3353784,284486,215379,1085006,103744,401977,26574679,16974679,628,91466,251660,-2750638
(주)자연과환경,43910,2020/09,67189501,33026766,5816594,7056305,34162734,28761857,25350649,20816776,2774800,9783902,0,0,5800,41838852,18778910,19768893,-4324346,3388226,-2398243,-4324346,1032127,116016,358833,26574679,26574679,809,152004,169294,-4113848
(주)자연과환경,43910,2021/09,81579207,40607541,10878420,10764597,40971666,34912656,32497600,27087225,3307496,9646309,0,173233,267496,49081607,31122207,34374605,-5153811,3236580,15818,-5153811,1027538,71410,806967,30888021,26574679,1164,0,191552,-3516173
(주)자유투어,46840,2010/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)자유투어,46840,2011/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)자유투어,46840,2012/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)자이언트스텝,289220,2020/09,22199331,15684362,47895,1355547,6514969,2152061,7738545,6577211,0,2078425,0,0,0,14460786,11037614,13563390,-1759482,4274589,-1748813,-1809177,1542962,101764,234542,3992983,3519500,1890,0,809174,316474
(주)자이언트스텝,289220,2021/09,40806778,25727207,492544,4017368,15079570,6010175,10130631,8859231,150008,2049992,0,0,0,30676146,0,22120402,-2081701,24567708,-2447306,-1999366,9318232,0,137236,4827883,3992983,2388,0,1972186,607126
(주)장원테크,174880,2016/09,96403608,42523130,6984168,8095598,53880479,47096300,33875219,31225125,2112986,18964401,0,0,2173910,62528390,66907485,78865195,3910566,8074353,3883357,4206288,3636380,81440,626036,3022500,2400000,4478,0,133461,7561279
(주)장원테크,174880,2017/09,93794985,35376514,7840724,13535415,58418471,50447738,34535544,32462692,1097783,18400800,0,0,1884290,59259441,56484594,65057533,-1094477,7185732,1387206,-750892,3182561,84236,0,3022500,3022500,4483,0,288648,218899
(주)장원테크,174880,2018/09,104435012,44633291,10953338,20498057,59801721,52103526,40821183,34927059,777687,10028448,0,0,259229,63613830,68667386,83357297,6868858,6616264,8073647,7416988,2469845,43944,0,3022500,3022500,5161,0,127838,6627973
(주)장원테크,174880,2019/09,174288074,50717146,9551825,14941455,123570928,60281823,98429193,88385411,0,16882625,0,55000000,0,75858881,70950727,80365252,3626133,8965046,449480,4001485,3016425,74432,1246711,3222901,3022500,6791,14026,194246,1944220
(주)장원테크,174880,2020/09,149806222,30778740,4892009,12270498,119027482,41271967,130716663,124360581,0,21754250,0,45500000,0,19089559,41879143,36648852,-71040155,8992649,-14222940,-70286321,2941402,52187,6147373,5042983,3222901,9591,806455,370314,-7250033
(주)장원테크,174880,2021/09,163394294,37661215,10130673,18164425,125733078,32524738,63276739,63024861,0,8086100,0,22377511,0,100117554,51848353,53049290,-10590441,6952086,-5751149,-10588211,2246574,45881,6117105,9564727,7169950,6653,0,276638,-4146302
(주)정다운,208140,2015/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)정다운,208140,2016/09,61034397,29760017,5168638,6780321,31274379,24154680,32972150,22658086,8469590,13120000,189078,0,4301640,28061879,35496788,43732163,-1178344,5954079,2281297,-667353,1438608,0,0,1930520,1609520,1762,164665,131550,-563316
(주)정다운,208140,2017/09,67936025,39216303,1544618,6840450,28719723,25747784,28182393,19829064,6953680,12620000,0,0,1798770,39753633,47473431,63747438,10154232,6309744,9964262,11902794,1583287,293576,516767,2052982,2000321,1482,0,36625,18245511
(주)정다운,208140,2018/09,110758733,66846826,6755996,7984396,43911907,30283435,59831267,39164401,18768127,19020000,0,0,5959763,50927466,56921275,78118528,11480450,7793526,13403726,13647233,1964004,238422,870452,2052982,2052982,2542,23578,150962,10005720
(주)정다운,208140,2019/09,126371892,50213991,8172773,9342086,76157901,62358424,75461950,54719838,17646965,32000000,0,0,10208290,50909942,79649744,95210478,1127510,11561469,3999265,2849739,2929015,608407,1522318,2052982,2052982,4697,0,377041,3318465
(주)정다운,208140,2020/09,138204677,61300882,15279832,10107461,76903795,62706517,88584580,56731684,18982176,38000000,10000000,0,7570907,49620096,83905385,95042964,-1120520,12326194,-1188615,-1504823,2789110,212939,1607004,2052982,2052982,5409,56031,467071,-1730311
(주)정다운,208140,2021/09,160787454,87927750,5003649,9265398,72859704,60736150,76737174,57231069,6700703,33000000,10000000,0,11447455,84050280,85963080,116054572,13426343,13153981,16937511,16596039,3322258,274213,1388145,3252982,3252982,4917,0,518128,33275566
(주)정상제이엘에스,40420,2010/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)정상제이엘에스,40420,2011/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)정상제이엘에스,40420,2012/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)정상제이엘에스,40420,2013/09,70995325,25239524,1409401,6722950,45755800,30536047,10988862,8483972,0,700000,0,0,0,60006462,44184022,59085134,6394578,7382218,7518895,8003380,2872399,53119,0,8478776,8478776,2877,0,182268,6518676
(주)정상제이엘에스,40420,2014/09,69974124,22008802,1904925,5726879,47965322,30689776,10452356,8544270,0,0,0,0,0,59521768,44729358,59639545,4786656,8337587,6572600,6786898,2905444,24644,0,8478776,8478776,3220,0,185765,6727766
(주)정상제이엘에스,40420,2015/09,71321292,20554286,2286639,5520987,50767006,35018304,11713683,8895983,0,0,0,0,0,59607610,47040387,61219204,4866215,8118522,6060295,6153270,4228270,38349,0,8478776,8478776,2964,0,315306,6167929
(주)정상제이엘에스,40420,2016/09,78479430,19349984,3316391,4643641,59129446,44386383,17635517,10416005,5000000,0,0,0,0,60843913,47163405,63061195,6386203,8587670,7310120,8163544,3589482,36200,96505,8478776,8478776,2822,0,218382,7342969
(주)정상제이엘에스,40420,2017/09,80919516,17990893,3834731,5135226,62928623,47788183,17945356,10702535,5000000,1400000,0,0,0,62974160,47764149,65026036,6738026,8578778,8683109,8595754,3681297,23810,144805,8478776,8478776,2829,0,232065,9102078
(주)정상제이엘에스,40420,2018/09,86201388,17607770,3465159,6220076,68593618,51681740,21255399,19176321,0,2626462,0,0,5000000,64945989,48495068,65804490,6282523,8541044,8768378,8026753,3679883,128274,0,8478776,8478776,2776,0,249614,9643913
(주)정상제이엘에스,40420,2019/09,112771004,19801660,5558848,6180736,92969345,75114680,48602274,18832665,18200000,1414419,0,0,0,64168730,50470290,71028598,7928181,9212733,11345575,9886714,3985032,59135,233819,8478776,8478776,5507,38338,342118,12100763
(주)정상제이엘에스,40420,2020/09,102761271,17028303,5692285,5219872,85732968,71736921,40075347,16842107,18200000,1704394,0,0,1669863,62685924,47754590,62976964,5267776,8693658,6528716,6864630,4001682,166672,587816,8478776,8478776,5766,0,601280,9430322
(주)정상제이엘에스,40420,2021/09,106702377,25265674,4717201,3469397,81436703,47360838,37352822,34166560,0,233350,0,0,18200000,69349556,54288848,76068411,10965685,7640686,14138877,14129848,3517860,199471,339787,8478776,8478776,5583,0,600200,19010511
(주)정원엔시스,45510,2010/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)정원엔시스,45510,2011/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)정원엔시스,45510,2012/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)정원엔시스,45510,2013/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)정원엔시스,45510,2014/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)정원엔시스,45510,2015/09,66904382,42812342,9533879,32264698,24092040,16602445,44063118,40220200,0,17778793,0,0,0,22841264,80830132,89785745,2112209,6242355,2713258,2034293,3198132,146365,412675,14444130,13194130,339,121234,336175,-1755952
(주)정원엔시스,45510,2016/09,79724693,55917734,14293625,36937562,23806959,16281520,50959549,43095616,4000000,16079793,0,0,26654,28765144,118264430,127427848,1696510,6906729,2256688,2229806,3407079,148611,484802,14444130,14444130,289,412629,284609,-352398
(주)정원엔시스,45510,2017/09,78367584,54760013,9483705,42819592,23607571,16090342,40555246,33433594,4000000,19973611,0,0,7283,37812337,110831771,119924000,2178809,6483847,2608382,2760981,4121841,157455,236066,16104646,16104646,147,0,141335,-22195163
(주)정원엔시스,45510,2018/09,64272137,40805007,16513298,14366203,23467130,15965876,29637880,26768304,0,6634773,0,0,2000000,34634257,81306141,89100116,668724,6748779,1045196,829485,3847618,166371,210433,16104646,16104646,144,0,138724,-758555
(주)정원엔시스,45510,2019/09,80785439,57288784,20309437,23758967,23496655,15825603,41835636,38153561,0,14225583,0,0,0,38949803,95952445,103678573,994083,6281258,1444869,1271180,3490143,191156,229109,16104646,16104646,139,0,133107,-13385068
(주)정원엔시스,45510,2020/09,78565478,55267602,12455847,26178676,23297876,15744463,39954650,36153564,0,12709363,0,0,0,38610828,107892502,115388261,-142295,7686654,-190895,-63580,3783305,212015,231730,16104646,16104646,149,745038,142677,-4322953
(주)정원엔시스,45510,2021/09,91920606,68138882,21616895,29277150,23781723,16254471,51985402,47951115,0,16075191,0,0,0,39935203,101841622,108353194,-42276,6522366,-10794,-7535,3665797,223396,192603,16104646,16104646,100,290498,96478,-16765309
(주)제낙스,65620,2010/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제낙스,65620,2011/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제낙스,65620,2012/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제낙스,65620,2013/09,43983060,19794376,8066011,7711478,24188683,19840473,31235125,26432366,1525000,23970369,2025000,0,125000,12747935,14083233,12824692,-3797494,1719039,-2977580,-3797494,474588,207833,1294169,9323068,9228988,1700,0,40794,-1811684
(주)제낙스,65620,2014/09,48120897,7687671,2927815,3772270,40433226,19095059,29935799,22928025,1879780,20623301,3841604,25976,620220,18185098,9467190,7981642,-4548000,1705190,-3190738,-4548000,591768,191884,1375629,10521150,10521150,1637,0,24046,439634
(주)제낙스,65620,2015/09,50630656,5838732,1161388,3027946,44791924,17863240,29383129,27091879,1004860,23900969,0,719057,1109920,21247527,6700802,5657697,-3913542,1623341,-2666446,-3913542,606325,272646,1289989,10743372,10521150,740,0,34909,-2636551
(주)제낙스,65620,2016/09,62948530,3923950,1007424,2265084,59024580,16417182,24500614,22779284,434940,20932207,0,0,695760,38447916,5742287,4552302,-4984870,1852671,-3042656,-4984870,737257,302111,1069352,10743372,10743372,671,0,21149,-3401320
(주)제낙스,65620,2017/09,64196748,3813957,815095,2603912,60382791,15972526,21049837,15029968,865000,12763584,4200000,0,384900,43146911,5536361,4651425,-3557493,1985637,-2870573,-3557493,741166,144078,919280,10743372,10743372,625,0,19144,-2617107
(주)제낙스,65620,2018/09,69484997,9002837,970006,7538697,60482160,15040273,22807520,17438157,0,11372562,4200000,0,0,46677477,4318608,3719431,-4167318,4216122,-4815299,-5997001,952441,316942,901237,11243372,11243372,566,0,171294,-3828730
(주)제낙스,65620,2019/09,29580577,6877533,900130,1646975,22703044,14160771,23634454,9601205,2694968,8591582,10000000,0,120000,5946123,3614624,3076987,-6054961,4785385,-5323021,-6054961,812737,177110,1023336,11243372,11243372,1936,0,256961,-3881486
(주)제낙스,65620,2020/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제너시스템즈,73930,2010/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제너시스템즈,73930,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제너시스템즈,73930,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제넥신,95700,2010/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제넥신,95700,2011/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제넥신,95700,2012/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제넥신,95700,2013/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제넥신,95700,2014/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제넥신,95700,2015/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제넥신,95700,2016/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제넥신,95700,2017/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제넥신,95700,2018/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제넥신,95700,2019/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제넥신,95700,2020/09,531649241,40857386,0,732754,490791856,65824112,35593059,33067846,0,10000000,82916,15817084,0,496056183,1231503,10084861,11863393,35419145,-26565787,11863393,1966313,562908,3333319,12130207,11880649,2162,0,505354,-21868045
(주)제넥신,95700,2021/09,750562776,51728198,0,1989670,698834578,96948859,78177160,29660779,23000000,10000000,20900000,1152224,0,672385616,3822104,34852014,-15513083,36399921,-5370012,-15513083,3107439,4799437,78109,12514266,12348887,2175,0,694187,-18736037
(주)제넨바이오,72520,2010/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제넨바이오,72520,2011/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제넨바이오,72520,2012/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제넨바이오,72520,2013/09,139893962,84591587,22144672,49603885,55302374,53205309,83283819,49962906,31166640,7805067,0,0,1166640,56610143,172971075,181330981,1461524,9022683,-662777,2357780,2863888,241788,1516558,3750000,3750000,5876,6567,300916,-7113528
(주)제넨바이오,72520,2014/09,98702515,46789455,15807750,20754816,51913061,47196718,65710699,61178820,1437500,36947909,0,0,862500,32991816,111562091,103983252,-18743033,9130808,-16709647,-20141371,3384475,189260,1209947,3750000,3750000,5520,3019066,297204,-3654722
(주)제넨바이오,72520,2015/09,76442116,33116869,7176108,14573404,43325246,42541218,71364856,67415460,287500,44012566,0,0,1150000,5077259,84869724,81491246,-20926667,8654734,-12033212,-20291253,3010865,135951,1328812,3750000,3750000,4661,418898,226293,-9203532
(주)제넨바이오,72520,2016/09,58255265,19352880,2707993,5634410,38902385,28254740,42232929,42232929,0,32136761,0,0,287500,16022336,39350387,39852091,-9453310,7792810,-7291105,-8842770,2373116,57472,1432708,2968081,10000000,1821,0,98419,-10680920
(주)제넨바이오,72520,2017/09,51600015,5565769,17310,1950343,46034247,34996014,38827255,33516269,0,23115776,0,0,5344231,12772760,7589938,16855536,-10660264,7556852,1708745,-304709,1032592,49646,1642124,4294928,4210355,6469,0,80410,6345886
(주)제넨바이오,72520,2018/09,57035602,13990551,0,2374940,43045051,34733514,35401454,30448780,0,2000000,0,18109785,0,21634148,2427450,4458690,-5060920,3998958,-1967718,-5054889,1283682,81637,1654290,5441553,4294928,2106,3348,154131,-2219054
(주)제넨바이오,72520,2019/09,82234089,28759542,2869056,5153136,53474548,34234679,54342049,43037908,0,28300,5461115,27540131,0,27892040,12618022,14065581,-29340835,11695642,-10248083,-24982526,3879583,99630,3238477,7187673,6256476,1592,26889,573148,-8413775
(주)제넨바이오,72520,2020/09,107672796,25129095,358577,6581593,82543701,45872179,64797378,51599207,0,1250000,2922280,34593263,0,42875418,14258859,17963003,-13598095,15029750,-11325605,-13602509,5000443,40956,1683877,9666946,7912148,2818,865239,1147083,-8489526
(주)제넨바이오,72520,2021/09,136192769,17939283,70121,4549687,118253486,81801728,33012139,24705028,0,0,0,15000004,0,103180629,7225824,6338437,-16456266,10274074,-11161461,-11599615,4500226,76387,102069,20919284,10233929,2910,241040,942462,-9963751
(주)제노레이,122310,2018/09,53613548,39746714,14575846,8669306,13866834,3536457,12298300,9312754,2288458,2418400,0,0,808221,41315248,23730989,39788125,5864851,8935730,7121406,7185123,2755708,66038,268514,2088628,1777612,1556,35371,133272,4797235
(주)제노레이,122310,2019/09,70989488,52076498,21142166,9498450,18912990,6383392,18272709,13703748,2828944,4866949,0,0,1167418,52716779,23286591,42843759,8251765,10370456,9186713,9767502,3569488,139857,179415,2288628,2088628,2238,0,418614,5951809
(주)제노레이,122310,2020/09,83295990,61921787,22756402,11971624,21374203,6051555,18508859,16788289,0,9665212,0,0,0,64787131,25875906,45600453,8272014,10971976,8752571,8934715,3910349,172139,176042,7276922,2460181,2406,301485,534584,4863500
(주)제노레이,122310,2021/09,93198356,66535567,26347502,11095255,26662789,9342391,19014473,17811999,0,9742184,0,0,0,74183883,27903935,48414021,9156713,11469719,9040367,9696716,3767402,139265,137336,7276922,7276922,2639,0,585485,8258886
(주)제노코,361390,2020/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제노코,361390,2021/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제노포커스,187420,2015/09,31147579,14552890,555342,1711794,16594689,11551804,1209832,934023,0,0,0,0,0,29937748,3184366,5277058,1380824,917509,1175183,1363417,266092,56582,18510,4470227,3060085,0,0,53582,2185064
(주)제노포커스,187420,2016/09,31989929,9081761,714615,1696286,22908168,16474591,918040,790360,0,0,0,0,0,31071889,2870817,5198686,1043399,1237000,1090870,1111534,426377,32907,0,4497727,4470227,0,0,72757,211340
(주)제노포커스,187420,2017/09,71566755,33111311,1971037,3284011,38455444,28164389,4818645,2966374,1681240,1420000,0,0,160390,66748111,6406625,9091429,1479338,1775752,909051,1525451,605584,28331,78747,5429824,5393074,0,0,256381,1219841
(주)제노포커스,187420,2018/09,69163064,19580525,1990825,4347445,49582539,31821958,5107898,3364790,1607000,1400000,0,0,0,64055166,8018634,9177890,-194176,1972606,-813350,-195953,628181,17032,29060,10877447,5429824,0,0,86984,944219
(주)제노포커스,187420,2019/09,81340628,21373536,2710068,4344172,59967093,38088388,19096685,11935967,6915000,6000000,0,0,400000,62243944,7989627,10537735,-3609810,4672591,-2124483,-3608535,752315,25359,118132,10901652,10901652,0,0,98782,648233
(주)제노포커스,187420,2020/09,111439053,42625522,3514529,2606095,68813531,50423863,58135815,8880673,21895611,6125000,26000000,0,0,53303238,9650996,14449205,-2993586,6586733,-1788524,-2974021,762619,64924,1405054,11066105,11052852,0,0,167691,467902
(주)제노포커스,187420,2021/09,114281497,40153203,4633400,3721216,74128294,57652332,67666311,40322625,26904611,6500000,0,26000000,0,46615186,11903227,18601281,318231,9378094,-2680040,-1402200,973194,51731,2772726,11249505,11199605,0,0,166638,-912483
(주)제놀루션,225220,2020/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제놀루션,225220,2021/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제닉,123330,2011/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제닉,123330,2012/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)제닉,123330,2013/09,64658063,31974627,8215146,5680736,32683436,28253302,11909056,8943225,2091960,826174,0,0,0,52749007,24907830,44841718,2449321,17272170,2661719,3175286,1842302,0,34679,2750001,2483271,2153,149858,197110,3522146
(주)제닉,123330,2014/09,70818399,33401312,9740307,6806072,37417087,34778350,18050963,10192383,6275880,5159292,0,0,0,52767436,31024386,45530364,-323648,15123958,-617980,-330522,2099460,0,57476,3000000,2750000,2459,0,75257,1526817
(주)제닉,123330,2015/09,79293738,36783435,11865033,8632019,42510303,38991806,21630504,11836572,8300000,1454256,0,0,0,57663233,38181419,53182311,2195864,12711981,2288911,2593512,2307674,0,196884,3150000,3000000,2866,6004,77083,623169
(주)제닉,123330,2016/09,97902649,49700784,12447829,12105316,48201865,42560979,38470445,20881336,17589109,6747366,0,0,1660480,59432205,48112145,69346081,2248476,14424786,6809150,2994359,2094325,0,339164,3300000,3150000,3071,25435,102759,1126286
(주)제닉,123330,2017/09,97172122,37796071,12524223,11627448,59376052,40312771,39975075,26001443,13973633,6575153,0,0,9463856,57197047,38445907,48413377,-4577181,15125702,-5158232,-4621876,2639488,0,960226,3465000,3300000,2799,0,133713,-3796951
(주)제닉,123330,2018/09,81897842,36818485,16590656,9874731,45079357,37668778,38862263,28578050,10284213,9171907,0,5000000,0,43035578,46236040,52594713,-11201436,15082897,-8724225,-13408892,3724042,0,0,3500000,3465000,3621,0,240779,-9121739
(주)제닉,123330,2019/09,74685308,37028633,10793787,6931616,37656675,34785773,38277736,34414977,3862759,16232796,0,5000000,7151551,36407573,34417999,40403929,-2715106,7984614,-1998685,-2715106,2410938,0,0,3500000,3500000,3086,0,224841,2659626
(주)제닉,123330,2020/09,51315721,21376449,6833694,5443902,29939272,27430566,27695746,17504289,0,13500000,10092100,0,0,23619975,25335733,32156816,-3438718,5712141,1108941,456931,1605139,0,0,3500000,3500000,2237,125152,183193,1226524
(주)제닉,123330,2021/09,49433249,33113364,7739843,5480329,16319885,15333509,27387447,17093618,0,13000000,10190140,0,0,22045803,24359166,29870636,-1469005,6705712,-1194242,-1338215,1689051,0,0,3500000,3500000,1811,118219,145159,1490777
(주)제로투세븐,159580,2012/09,93769643,81514137,48377667,20732536,12255506,2257138,64821191,63656171,0,11142706,0,0,0,28948452,97479870,179640662,7042582,73112608,9047408,8758949,8618690,620931,496896,4270000,4270000,1153,0,817467,5812203
(주)제로투세븐,159580,2013/09,111170390,97175281,53431580,22910422,13995109,2287996,53194598,51392859,0,0,0,0,0,57975792,99160008,181103518,3445725,77947024,3996486,4608098,11277331,943212,0,5770000,4270000,1145,3259,812889,-1324237
(주)제로투세븐,159580,2014/09,116149565,97397292,64604236,22037120,18752273,3269548,56840695,54650183,0,0,0,0,0,59308870,99124601,176549934,-858884,78490156,-1064823,-903956,0,0,0,6145000,5770000,0,0,0,-5946023
(주)제로투세븐,159580,2015/09,138901455,119497826,75038711,33893080,19403629,4948186,76310484,73932920,0,19988191,0,0,0,62590971,113667922,193836532,1370122,79377156,791454,1927325,12605445,591271,0,6145000,6145000,1441,21248,1187619,-13549614
(주)제로투세븐,159580,2016/09,124581770,101574703,74369837,21181590,23007067,5677093,72438887,59530023,10000000,11334476,0,0,0,52142883,97746797,169972902,-5580571,78755570,-6529464,-6763369,13155772,554295,0,6145000,6145000,1889,25427,1657026,-709938
(주)제로투세븐,159580,2017/09,117241426,93650014,64599968,20353783,23591412,5194088,74139986,43407721,30000000,1020801,0,0,0,43101440,75257404,138828603,-4874395,67610383,-4039184,-4440927,11084325,662181,0,6145000,6145000,1581,8758,990392,-4319037
