,자기자본비율,총자산규모,총자본회전율,총자본순이익률,자기자본증가율,자기자본회전율,차입금의존도,총자산증가율,y,감사의견코드,광업,교육 서비스업,도매 및 소매업,"사업시설 관리, 사업 지원 및 임대 서비스업","수도, 하수 및 폐기물 처리, 원료 재생업","예술, 스포츠 및 여가관련 서비스업","전기, 가스, 증기 및 공기조절 공급업","전문, 과학 및 기술 서비스업",정보통신업,제조업,회계년도
0,41.65949200822107,17.58376441186839,48.828101487634775,-10.714159286512432,-36.56813519027323,117.20762576269306,12.303098628918,-40.69845222877645,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
1,20.669767982344705,17.714853327938087,45.55225028732542,-7.445353768343861,-55.32790123530705,220.3810431071812,36.33789487322443,-18.21820985774389,1.0,1,0,0,0,0,0,0,0,0,1,0,2014
2,48.36887639822949,17.067764174703267,41.40058170250044,-15.116176577687956,60.3977819452445,85.59343277202089,0.5987621292937465,-47.64324141764579,1.0,1,0,0,0,0,0,0,0,0,1,0,2015
3,37.021189912189634,17.23139216341814,20.390178452108017,-35.200342627625346,-8.762798593904808,55.07704776770108,6.594572818245759,0.7666316884780271,1.0,0,0,0,0,0,0,0,0,0,1,0,2019
4,-12.7547038086634,16.76575863162193,13.032478946248863,-17.252203136221553,-128.14683229758344,-102.17782507341953,6.355325637519166,-37.22627123434783,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
5,23.373858540144457,17.105199899937904,30.54990995972481,-1.5216689965720782,-63.9369656594393,130.7011844332656,0.5257468115164559,-11.223796373069902,1.0,1,0,0,1,0,0,0,0,0,0,0,2017
6,20.775987688595883,17.456701502114885,77.77749514035884,-0.4790962617639017,-64.76000644927726,374.3624433463231,20.10492972897812,-18.87955420757168,1.0,1,0,0,0,0,0,0,0,0,0,1,2014
7,88.14632200025656,19.232818892546764,17.725740998996642,-1.0403267971079762,-6.439305934979311,20.109450509965747,0.7961997403479026,-7.277280901942435,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
8,41.57535106705512,17.8243049115338,8.529064264034918,-13.507662360826572,-48.04646193358136,20.51471375498129,1.750966350404156,-28.85306151657034,1.0,1,0,0,0,0,0,0,0,1,0,0,2019
9,37.64075447740857,17.775624702348264,16.22551204446243,-1.949257165947284,-26.51523097678641,43.10623490344952,0.0,-4.751432282936534,1.0,1,0,0,0,0,0,0,0,1,0,0,2020
10,43.36744520672765,16.56983461713436,33.82670762632649,-7.296326330833123,-53.9793943898766,78.00023142953992,5.909927167641108,-57.92143978449064,1.0,1,0,0,0,0,0,0,0,0,1,0,2015
11,35.07956712487717,17.093343884010505,82.10244481520108,-3.2433535817893864,12.885140118282967,234.04634533525063,18.719667345277408,-1.3459867791942102,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
12,28.66294607984805,16.984893824041684,89.80812568846692,-12.409664992150832,-23.01563066547028,313.3248251532942,22.739501016277533,-10.277629892224429,1.0,1,0,0,0,0,0,0,0,0,0,1,2013
13,58.034954828147725,17.015023200566183,77.18433627386433,9.3888809235321,94.43426612647768,132.9962890510064,14.494099906023967,3.0587859204164487,1.0,1,0,0,0,0,0,0,0,0,0,1,2014
14,-5.269315558558186,17.11908022641492,27.21304557714168,-64.38018075916537,-106.15347127517198,-516.4436495541337,0.0,-32.97247221475477,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
15,42.116703347181065,16.324401927569244,60.5368374161438,-39.98795474162952,-47.727920755016925,143.73593516358545,10.889771689036731,-36.661818637538914,1.0,0,0,0,0,0,0,0,0,0,0,1,2012
16,46.500151227016914,18.6522666699231,51.66228227637861,-2.30956369045753,-12.15365583328295,111.10132099175294,8.118100539556792,9.590398381752076,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
17,102.36630836678752,17.95461160444078,14.566137288337233,4.324410374443227,36.875936961993006,14.22942520906926,0.0,15.08816746884219,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
18,72.54214931133318,18.67642202480212,41.33144401181109,4.797438216785934,20.235716156797025,56.97576430280089,9.099841594481848,12.751061546369485,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
19,14.151654141861304,16.55353235635533,51.55916557453794,-10.579695086709409,-87.7882613322737,364.3331377215004,15.48829501502162,-74.14378220551676,1.0,0,0,0,1,0,0,0,0,0,0,0,2011
20,24.85985268625905,18.55449990641717,252.66249272329983,3.2458703219758105,-14.069961325374026,1016.3475058038282,20.94760811662124,-7.178980576672712,1.0,1,0,0,0,0,0,0,0,0,0,1,2014
21,42.05066430397997,17.28660187614344,10.812004562893796,-19.024022368873634,-13.65518262274701,25.71185198106484,13.916189603370832,2.7762214738759137,1.0,0,0,0,0,0,0,0,0,0,0,1,2016
22,27.789566707408547,17.202786754690365,35.93837993437871,-24.150263165731044,-35.70228189464333,129.3232827728751,13.486363857390888,-8.039874507616647,1.0,1,0,0,0,0,0,0,0,0,0,1,2017
23,52.65255570973747,17.606412048711235,29.446847249819168,-1.6406641100999737,-17.55586067588849,55.92671970597873,4.42315269024651,-46.31346105611419,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
24,35.02106550771657,18.255219490060465,42.22994943672778,-36.18434161503639,-26.41483461906341,120.584422045705,34.54843206637235,-12.589586363895148,1.0,0,0,0,0,0,0,0,0,0,1,0,2011
25,56.49657158516429,18.332757249291674,46.77607582472475,1.19446680364719,26.19208581094332,82.79453869906666,1.7990809350066497,119.00215438900716,1.0,0,0,0,0,0,0,0,0,0,0,1,2018
26,18.15356294261704,17.493469398653115,40.48513318238909,-22.961562256616816,-68.41047816475816,223.0148060210637,2.470479184360012,-56.7981924698897,1.0,0,0,0,0,0,0,0,0,0,0,1,2019
27,47.625393448589904,19.393023679819684,38.7119300903583,-38.80320719738594,135.17311058988403,81.28422105771493,0.0,290.5492689967201,1.0,0,0,0,0,0,0,0,0,0,0,1,2020
28,58.65459127138804,17.32867701060042,94.21887663759058,2.026337157590804,63.16654610294452,160.63342117866048,0.2232471326979119,-14.828459203816044,1.0,1,0,0,1,0,0,0,0,0,0,0,2017
29,73.45744458756661,18.33604359715542,1.515132290993092,-3.271043839878717,69.32086737779737,2.062598691664184,6.7208062944490985,-10.056330543759518,1.0,0,0,0,1,0,0,0,0,0,0,0,2020
30,49.41610110868343,18.85162296985434,49.62625446202791,5.552258902378576,-22.321612019553573,100.42527303577084,5.203303451845877,-17.063867596063336,1.0,1,0,0,0,0,0,0,0,0,0,1,2018
31,79.79182013483918,17.442813207392017,5.025250115729514,-0.0275763866601276,0.1173400949266767,6.297951478281116,1.5071809069116968,-10.465686053961551,1.0,1,0,0,1,0,0,0,0,0,0,0,2011
32,57.16540029706915,19.326356099559668,83.37148863144984,6.106958188066316,6.924691917810621,145.8425694531947,35.751528238410444,36.96773829202083,1.0,1,0,0,0,0,0,0,0,0,0,1,2012
33,-115.99267884636268,18.09550526995197,7.86226199144629,-62.99220697759854,-245.09129772630524,-6.778239859310601,61.63909953445311,-74.43083903937985,1.0,0,0,0,0,0,0,0,0,0,0,1,2014
34,64.32556180100849,18.56360681432108,85.27502067736651,17.59595096189212,10.592500654752657,132.56785994526606,12.442333738857627,-7.203871012984063,1.0,1,0,0,0,0,0,0,0,0,0,1,2019
35,51.27100668305261,17.79422119852926,18.06007678565229,-15.755578376005236,-43.86257676001426,35.22473607217461,0.0111010719009022,-53.67023763672225,1.0,1,0,0,0,0,0,0,0,0,0,1,2020
36,50.105329554245536,18.369878318542607,7.85109417224615,-29.69269247661042,-55.82039356499098,15.66917979003874,4.796650122269399,-38.46511599239921,1.0,1,0,0,0,0,0,0,0,0,1,0,2019
37,33.45739086689222,17.496685155759035,9.622447096746605,0.6631144626680521,-63.94032687684316,28.760303321406045,4.4307675646499085,-58.2384097643679,1.0,1,0,0,0,0,0,0,0,0,1,0,2020
38,11.62012908254388,16.391381518538815,7.129297372453079,2.5788885293550208,-83.84676054311096,61.35299635494525,13.205461909114884,-74.30563985222783,1.0,0,0,0,0,0,0,0,0,0,0,1,2013
39,26.64498527878896,16.9477295030013,67.43789354536136,-1.2925024614903815,-34.348169619458204,253.0978825461993,2.649084119935971,-16.200561492403132,1.0,1,0,0,0,0,0,0,0,0,1,0,2012
